fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
first_6mo_1969/70,1970,Claims on Public Sector (net),Official entities (net),-5.7,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0752,-0.2904,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Claims on Public Sector (net),Official entities (net),-5.4,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0713,-0.2643,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Other Items (net; increase shown as negative),,-3.9,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0515,-0.2133,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Other Items (net; increase shown as negative),,-9.8,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.1294,-0.5381,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Other Items (net; increase shown as negative),,-3.5,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0462,-0.189,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other Items (net; increase shown as negative),,-8.0,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.1056,-0.429,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other Items (net; increase shown as negative),,-4.0,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0528,-0.2074,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other Items (net; increase shown as negative),,-12.5,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.165,-0.6369,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
proj_1970/71,1971,Other Items (net; increase shown as negative),,-6.6,"billion rials (year-over-year change, flow not level)","PROJECTION, not an actual -- report's own forward estimate for FY1970/71.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0871,-0.323,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
first_6mo_1969/70,1970,Other Items (net; increase shown as negative),,3.0,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0396,0.1529,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Other Items (net; increase shown as negative),,-4.5,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0594,-0.2202,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Other Items (net; increase shown as negative),Import Deposits,-2.6,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0343,-0.1422,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Other Items (net; increase shown as negative),Import Deposits,-2.2,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.029,-0.1208,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Other Items (net; increase shown as negative),Import Deposits,-2.3,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0304,-0.1242,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other Items (net; increase shown as negative),Import Deposits,-2.4,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0317,-0.1287,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other Items (net; increase shown as negative),Import Deposits,2.2,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.029,0.1141,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other Items (net; increase shown as negative),Import Deposits,-0.5,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0066,-0.0255,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
proj_1970/71,1971,Other Items (net; increase shown as negative),Import Deposits,-2.3,"billion rials (year-over-year change, flow not level)","PROJECTION, not an actual -- report's own forward estimate for FY1970/71.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0304,-0.1126,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
first_6mo_1969/70,1970,Other Items (net; increase shown as negative),Import Deposits,1.2,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0158,0.0611,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Other Items (net; increase shown as negative),Import Deposits,1.5,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0198,0.0734,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Other Items (net; increase shown as negative),Capital Accounts,,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,,,"unparseable year/value, not converted"
1965/66,1966,Other Items (net; increase shown as negative),Capital Accounts,,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,,,"unparseable year/value, not converted"
1966/67,1967,Other Items (net; increase shown as negative),Capital Accounts,-2.2,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.029,-0.1188,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other Items (net; increase shown as negative),Capital Accounts,-3.7,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0488,-0.1984,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other Items (net; increase shown as negative),Capital Accounts,-2.4,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0317,-0.1244,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other Items (net; increase shown as negative),Capital Accounts,-2.7,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0356,-0.1376,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1969/70,1970,Other Items (net; increase shown as negative),Capital Accounts,-2.0,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0264,-0.1019,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Other Items (net; increase shown as negative),Capital Accounts,-4.3,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0568,-0.2104,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Other Items (net; increase shown as negative),SDR Allocation,,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,,,"unparseable year/value, not converted"
1965/66,1966,Other Items (net; increase shown as negative),SDR Allocation,,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,,,"unparseable year/value, not converted"
1966/67,1967,Other Items (net; increase shown as negative),SDR Allocation,0,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other Items (net; increase shown as negative),SDR Allocation,0,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other Items (net; increase shown as negative),SDR Allocation,0,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other Items (net; increase shown as negative),SDR Allocation,-1.6,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0211,-0.0815,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1969/70,1970,Other Items (net; increase shown as negative),SDR Allocation,0,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Other Items (net; increase shown as negative),SDR Allocation,0,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Other Items (net; increase shown as negative),Other Items,-1.3,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0172,-0.0711,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Other Items (net; increase shown as negative),Other Items,-7.6,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.1003,-0.4173,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Other Items (net; increase shown as negative),Other Items,1.0,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.0132,0.054,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other Items (net; increase shown as negative),Other Items,-1.9,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0251,-0.1019,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other Items (net; increase shown as negative),Other Items,-3.8,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.0502,-0.197,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other Items (net; increase shown as negative),Other Items,-7.7,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,-0.1017,-0.3923,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1969/70,1970,Other Items (net; increase shown as negative),Other Items,-2.2,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.029,-0.1121,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Other Items (net; increase shown as negative),Other Items,-1.8,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,-0.0238,-0.0881,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Changes in Percent,Claims on Private Sector,21,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2772,1.1488,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Changes in Percent,Claims on Private Sector,16,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2112,0.8785,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Changes in Percent,Claims on Private Sector,19,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2508,1.0262,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Changes in Percent,Claims on Private Sector,17,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2244,0.9115,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Changes in Percent,Claims on Private Sector,17,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2244,0.8813,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Changes in Percent,Claims on Private Sector,18,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2376,0.9171,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
proj_1970/71,1971,Changes in Percent,Claims on Private Sector,14,"billion rials (year-over-year change, flow not level)","PROJECTION, not an actual -- report's own forward estimate for FY1970/71.",IRN,wb1971-table6.2-changes-money-quasi-money,0.1848,0.6851,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
first_6mo_1969/70,1970,Changes in Percent,Claims on Private Sector,6,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0792,0.3057,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Changes in Percent,Claims on Private Sector,8,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.1056,0.3915,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1964/65,1965,Changes in Percent,Money Supply and Quasi-Money,13,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.1716,0.7112,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Changes in Percent,Money Supply and Quasi-Money,14,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.1848,0.7687,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Changes in Percent,Money Supply and Quasi-Money,14,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.1848,0.7561,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Changes in Percent,Money Supply and Quasi-Money,20,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.264,1.0724,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Changes in Percent,Money Supply and Quasi-Money,21,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2772,1.0887,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Changes in Percent,Money Supply and Quasi-Money,18,"billion rials (year-over-year change, flow not level)",,IRN,wb1971-table6.2-changes-money-quasi-money,0.2376,0.9171,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
proj_1970/71,1971,Changes in Percent,Money Supply and Quasi-Money,15,"billion rials (year-over-year change, flow not level)","PROJECTION, not an actual -- report's own forward estimate for FY1970/71.",IRN,wb1971-table6.2-changes-money-quasi-money,0.198,0.7341,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
first_6mo_1969/70,1970,Changes in Percent,Money Supply and Quasi-Money,3,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0396,0.1529,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
first_6mo_1970/71,1971,Changes in Percent,Money Supply and Quasi-Money,2,"billion rials (year-over-year change, flow not level)","First 6 months of the fiscal year only, not a full-year figure -- do not chart alongside full-FY columns without labeling.",IRN,wb1971-table6.2-changes-money-quasi-money,0.0264,0.0979,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
