fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1965/66,1966,Money supply,Demand deposits (of which),34.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4607,1.9163,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Money supply,Demand deposits (of which),39.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5201,2.1279,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Money supply,Demand deposits (of which),46.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.6112,2.4826,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Money supply,Demand deposits (of which),53.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.7102,2.789,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Money supply,Demand deposits (of which),53.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.7036,2.7157,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Time and savings deposits,,32.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.429,1.8147,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Time and savings deposits,,38.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5083,2.1061,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Time and savings deposits,,45.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5967,2.4818,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Time and savings deposits,,53.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.7116,2.9111,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Time and savings deposits,,67.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.8871,3.6032,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Time and savings deposits,,87.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.1538,4.5309,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Time and savings deposits,,117.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.5459,5.9664,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Importers' deposits,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Importers' deposits,,2.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0343,0.1422,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Importers' deposits,,4.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0634,0.2636,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Importers' deposits,,7.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0937,0.3835,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Importers' deposits,,9.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1254,0.5094,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Importers' deposits,,7.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0964,0.3784,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Importers' deposits,,7.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.103,0.3974,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Capital accounts,,21.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2891,1.2228,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Capital accounts,,24.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3234,1.3403,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Capital accounts,,28.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3815,1.5868,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Capital accounts,,31.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4092,1.6743,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Capital accounts,,34.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4581,1.8606,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Capital accounts,,37.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4898,1.9233,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Capital accounts,,39.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5254,2.0279,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Other items (net),,1.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0198,0.0838,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Other items (net),,0.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.004,0.0164,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Other items (net),,3.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0462,0.1922,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Other items (net),,2.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0343,0.1404,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other items (net),,4.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0594,0.2413,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other items (net),,8.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1096,0.4303,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other items (net),,16.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2112,0.8152,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,SDR allocation,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,SDR allocation,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,SDR allocation,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,SDR allocation,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,SDR allocation,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,SDR allocation,,0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,SDR allocation,,1.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0211,0.0815,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
