fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1963/64,1964,Defense and Security,Security,4.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0581,0.2457,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Defense and Security,Security,5.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.07,0.2899,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Defense and Security,Security,5.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0779,0.324,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Defense and Security,Security,7.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.095,0.3889,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Defense and Security,Security,7.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1043,0.4236,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Defense and Security,Security,9.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1228,0.4821,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Defense and Security,Security,10.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1347,0.5197,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Defense and Security,Security,11.3,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1492,0.553,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Defense and Security,Security,11.3,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1492,0.553,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Defense and Security,Security,12.9,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1703,0.5932,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Social and Economic Services,,19.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2535,1.1139,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Social and Economic Services,,21.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2851,1.2061,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Social and Economic Services,,24.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.3208,1.3293,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Social and Economic Services,,24.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.3248,1.3507,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Social and Economic Services,,23.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.3076,1.2584,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Social and Economic Services,,31.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.4119,1.6729,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Social and Economic Services,,35.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.4713,1.8507,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Social and Economic Services,,40.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.5373,2.0737,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Social and Economic Services,,44.2,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.5835,2.163,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Social and Economic Services,,44.7,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.5901,2.1875,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Social and Economic Services,,49.7,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.6561,2.2853,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Social and Economic Services,Education,10.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.132,0.5802,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Social and Economic Services,Education,11.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1452,0.6142,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Social and Economic Services,Education,12.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1584,0.6565,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Social and Economic Services,Education,13.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1716,0.7138,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Social and Economic Services,Education,13.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1822,0.7453,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Social and Economic Services,Education,15.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.198,0.8043,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Social and Economic Services,Education,16.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2205,0.8657,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Social and Economic Services,Education,18.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2403,0.9273,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Social and Economic Services,Education,19.9,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2627,0.9738,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Social and Economic Services,Education,19.9,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2627,0.9738,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Social and Economic Services,Education,21.9,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.2891,1.007,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Social and Economic Services,Hygiene and Medical Care,2.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0264,0.116,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Social and Economic Services,Hygiene and Medical Care,3.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0396,0.1675,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Social and Economic Services,Hygiene and Medical Care,4.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0607,0.2516,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Social and Economic Services,Hygiene and Medical Care,4.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0568,0.2361,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Social and Economic Services,Hygiene and Medical Care,4.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0594,0.243,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Social and Economic Services,Hygiene and Medical Care,4.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0634,0.2574,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Social and Economic Services,Hygiene and Medical Care,5.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0673,0.2644,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Social and Economic Services,Hygiene and Medical Care,5.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0726,0.2802,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Social and Economic Services,Hygiene and Medical Care,5.9,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0779,0.2887,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Social and Economic Services,Hygiene and Medical Care,5.9,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0779,0.2887,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Social and Economic Services,Hygiene and Medical Care,6.3,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0832,0.2897,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Social and Economic Services,"Agriculture, Water and Power",3.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0396,0.1741,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Social and Economic Services,"Agriculture, Water and Power",3.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0436,0.1843,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Social and Economic Services,"Agriculture, Water and Power",3.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0515,0.2133,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Social and Economic Services,"Agriculture, Water and Power",2.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.037,0.1537,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Social and Economic Services,"Agriculture, Water and Power",3.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0396,0.162,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Social and Economic Services,"Agriculture, Water and Power",3.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0409,0.1662,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Social and Economic Services,"Agriculture, Water and Power",3.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0449,0.1763,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Social and Economic Services,"Agriculture, Water and Power",4.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0607,0.2344,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Social and Economic Services,"Agriculture, Water and Power",5.6,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0739,0.274,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Social and Economic Services,"Agriculture, Water and Power",5.6,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0739,0.274,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Social and Economic Services,"Agriculture, Water and Power",5.8,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0766,0.2667,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Social and Economic Services,Transportation and Communication,2.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.033,0.145,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Social and Economic Services,Transportation and Communication,2.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0356,0.1508,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Social and Economic Services,Transportation and Communication,2.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.033,0.1368,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Social and Economic Services,Transportation and Communication,2.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0356,0.1482,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Social and Economic Services,Transportation and Communication,3.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0422,0.1728,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Social and Economic Services,Transportation and Communication,3.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0449,0.1823,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Social and Economic Services,Transportation and Communication,4.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0568,0.2229,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Social and Economic Services,Transportation and Communication,5.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.066,0.2548,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Social and Economic Services,Transportation and Communication,5.4,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0713,0.2643,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Social and Economic Services,Transportation and Communication,5.6,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0739,0.274,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Social and Economic Services,Transportation and Communication,6.4,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0845,0.2943,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Social and Economic Services,Others,1.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0224,0.0986,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Social and Economic Services,Others,1.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0211,0.0893,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Social and Economic Services,Others,1.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0172,0.0711,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Social and Economic Services,Others,1.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0198,0.0824,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Social and Economic Services,Others,3.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0502,0.2052,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Social and Economic Services,Others,4.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0647,0.2627,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Social and Economic Services,Others,6.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0818,0.3214,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Social and Economic Services,Others,7.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0977,0.377,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Social and Economic Services,Others,7.4,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0977,0.3621,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Social and Economic Services,Others,7.7,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1017,0.3768,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Social and Economic Services,Others,9.3,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1228,0.4276,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Interest Payments,,1.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0145,0.0638,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Interest Payments,,1.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0251,0.1061,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Interest Payments,,2.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0356,0.1477,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Interest Payments,,2.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.037,0.1537,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Interest Payments,,2.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0343,0.1404,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Interest Payments,,3.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0488,0.1984,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Interest Payments,,4.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0594,0.2333,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Interest Payments,,5.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0779,0.3006,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Interest Payments,,7.9,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1043,0.3866,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Interest Payments,,7.9,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1043,0.3866,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Interest Payments,,11.9,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1571,0.5472,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
budget_estimate_1970/71,1971,Commitments from 1969/70 Budget,,0.5,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0066,0.0245,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1962/63,1963,Others,,3.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0409,0.1799,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Others,,3.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0449,0.1898,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Others,,1.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0211,0.0875,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
