fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1969,1969,Domestic Assets (net),Official Entities (net),5.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0673,0.2644,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1970,1970,Domestic Assets (net),Official Entities (net),-10.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1347,-0.5197,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1971,1971,Domestic Assets (net),Official Entities (net),-4.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.062,-0.23,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1972,1972,Domestic Assets (net),Official Entities (net),-7.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1017,-0.3541,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1973,1973,Domestic Assets (net),Official Entities (net),-12.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1757,-0.5062,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
1963,1963,Other Items (net; increase = -),,0.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0013,0.0058,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1964,1964,Other Items (net; increase = -),,-2.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0277,-0.1173,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1965,1965,Other Items (net; increase = -),,-4.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0554,-0.2298,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1966,1966,Other Items (net; increase = -),,-9.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1294,-0.5381,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1967,1967,Other Items (net; increase = -),,-3.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0462,-0.189,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1968,1968,Other Items (net; increase = -),,-7.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.103,-0.4182,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1969,1969,Other Items (net; increase = -),,-3.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0488,-0.1918,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1970,1970,Other Items (net; increase = -),,-11.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1452,-0.5605,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1971,1971,Other Items (net; increase = -),,-7.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0977,-0.3621,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1972,1972,Other Items (net; increase = -),,-10.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.136,-0.4736,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1973,1973,Other Items (net; increase = -),,-28.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.4123,-1.1882,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
1963,1963,Other Items (net; increase = -),Import Deposits,0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1964,1964,Other Items (net; increase = -),Import Deposits,0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0,0.0,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1965,1965,Other Items (net; increase = -),Import Deposits,-2.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0343,-0.1422,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1966,1966,Other Items (net; increase = -),Import Deposits,-2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.029,-0.1208,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1967,1967,Other Items (net; increase = -),Import Deposits,-2.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0304,-0.1242,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1968,1968,Other Items (net; increase = -),Import Deposits,-2.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0317,-0.1287,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1969,1969,Other Items (net; increase = -),Import Deposits,2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.029,0.1141,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1970,1970,Other Items (net; increase = -),Import Deposits,-0.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0066,-0.0255,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1971,1971,Other Items (net; increase = -),Import Deposits,0.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.004,0.0147,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1972,1972,Other Items (net; increase = -),Import Deposits,-2.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.037,-0.1288,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1973,1973,Other Items (net; increase = -),Import Deposits,-5.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0784,-0.2259,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
1963,1963,Other Items (net; increase = -),Capital Accounts,-0.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0106,-0.0464,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1964,1964,Other Items (net; increase = -),Capital Accounts,-0.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0106,-0.0447,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1965,1965,Other Items (net; increase = -),Capital Accounts,-2.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0343,-0.1422,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1966,1966,Other Items (net; increase = -),Capital Accounts,-4.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0568,-0.2361,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1967,1967,Other Items (net; increase = -),Capital Accounts,-2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.029,-0.1188,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1968,1968,Other Items (net; increase = -),Capital Accounts,-2.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.033,-0.134,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1969,1969,Other Items (net; increase = -),Capital Accounts,-2.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0317,-0.1244,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1970,1970,Other Items (net; increase = -),Capital Accounts,-2.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0343,-0.1325,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1971,1971,Other Items (net; increase = -),Capital Accounts,-6.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0792,-0.2936,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1972,1972,Other Items (net; increase = -),Capital Accounts,-3.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0462,-0.1609,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1973,1973,Other Items (net; increase = -),Capital Accounts,-11.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1669,-0.4811,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
1963,1963,Other Items (net; increase = -),Other Items,0.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0119,0.0522,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1964,1964,Other Items (net; increase = -),Other Items,-1.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0172,-0.0726,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1965,1965,Other Items (net; increase = -),Other Items,1.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0132,0.0547,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1966,1966,Other Items (net; increase = -),Other Items,-3.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0436,-0.1812,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1967,1967,Other Items (net; increase = -),Other Items,1.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,0.0132,0.054,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1968,1968,Other Items (net; increase = -),Other Items,-2.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0383,-0.1555,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1969,1969,Other Items (net; increase = -),Other Items,-3.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0462,-0.1814,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1970,1970,Other Items (net; increase = -),Other Items,-7.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1043,-0.4025,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1971,1971,Other Items (net; increase = -),Other Items,-1.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0224,-0.0832,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1972,1972,Other Items (net; increase = -),Other Items,-4.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.0528,-0.1839,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1973,1973,Other Items (net; increase = -),Other Items,-11.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",,IRN,wb1974-table7.1-movements-monetary-aggregates,-0.1669,-0.4811,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
