country_iso3,budget_line,solar_year,gregorian_year_approx,value_bln_rials,source,notes
IRN,Government general uses,1397,2018,3867866,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general uses,1398,2019,4485811,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general uses,1399,2020,5710136,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general uses,1400,2021,12779209,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Expenditures (current),1385,2006,377935,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1390,2011,897921,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1395,2016,2137628,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1396,2017,2538193,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1397,2018,2939947,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1398,2019,3523759,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1399,2020,4360316,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenditures (current),1400,2021,9189163,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Acquisition of non-financial assets,1385,2006,156551,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1390,2011,349749,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1395,2016,574809,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1396,2017,713678,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1397,2018,620021,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1398,2019,668573,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1399,2020,879821,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of non-financial assets,1400,2021,1762646,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Acquisition of financial assets,1385,2006,14084,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1390,2011,298200,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1395,2016,231500,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1396,2017,215650,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1397,2018,307898,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1398,2019,293479,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1399,2020,470000,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Acquisition of financial assets,1400,2021,1827400,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government special uses,1385,2006,39026,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1390,2011,151355,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1395,2016,410958,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1396,2017,521010,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1397,2018,570739,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1398,2019,714272,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1399,2020,787957,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special uses,1400,2021,958490,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Expenses (special uses),1385,2006,39026,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1390,2011,151355,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1395,2016,410958,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1396,2017,521010,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1397,2018,438440,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1398,2019,577805,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1399,2020,753135,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Expenses (special uses),1400,2021,895093,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Capital (special uses),1385,2006,0,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1390,2011,0,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1395,2016,0,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1396,2017,0,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1397,2018,132299,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1398,2019,136467,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1399,2020,34822,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Capital (special uses),1400,2021,63397,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,From government special revenues,1385,2006,39026,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1390,2011,151355,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1395,2016,410958,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1396,2017,521010,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1397,2018,570739,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1398,2019,714272,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1399,2020,787957,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,From government special revenues,1400,2021,958490,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1385,2006,1372838,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1390,2011,3550656,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1395,2016,6828172,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1396,2017,8005021,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1397,2018,8391247,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1398,2019,12771433,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1399,2020,14363265,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Uses of public corporations, banks and government-affiliated for-profit enterprises",1400,2021,15713217,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Public corporations (uses),1385,2006,1226633,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1390,2011,3319142,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1395,2016,6027174,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1396,2017,7147780,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1397,2018,7271643,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1398,2019,11602033,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1399,2020,13070405,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (uses),1400,2021,13322303,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Banks (uses),1385,2006,122513,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1390,2011,194276,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1395,2016,710137,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1396,2017,771809,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1397,2018,1030363,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1398,2019,1066610,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1399,2020,1191930,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (uses),1400,2021,2260452,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government-affiliated for-profit enterprise (uses),1385,2006,23691,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1390,2011,37238,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1395,2016,90861,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1396,2017,85432,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1397,2018,89240,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1398,2019,102791,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1399,2020,100930,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit enterprise (uses),1400,2021,130461,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Less: Duplications (uses side),1385,2006,45329,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1390,2011,163943,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1395,2016,397537,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1396,2017,468986,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1397,2018,598328,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1398,2019,528357,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1399,2020,594824,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (uses side),1400,2021,627518,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
