country_iso3,line_item,price_basis,solar_year,gregorian_year_approx,value_bln_rials,source,notes
IRN,National income,current prices,1395,2016,12945404,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,National income,current prices,1396,2017,15810094,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,National income,current prices,1397,2018,22528988,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Private final consumption expenditures,constant 1390 prices,1390,2011,3089281,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Private final consumption expenditures,constant 1390 prices,1393,2014,3086117,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Private final consumption expenditures,constant 1390 prices,1394,2015,3015104,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Private final consumption expenditures,constant 1390 prices,1395,2016,3252864,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Private final consumption expenditures,constant 1390 prices,1396,2017,3556098,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Private final consumption expenditures,constant 1390 prices,1397,2018,3467684,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Household final consumption expenditures,constant 1390 prices,1390,2011,3083991,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Household final consumption expenditures,constant 1390 prices,1393,2014,3081993,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Household final consumption expenditures,constant 1390 prices,1394,2015,3011111,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Household final consumption expenditures,constant 1390 prices,1395,2016,3247877,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Household final consumption expenditures,constant 1390 prices,1396,2017,3548704,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Household final consumption expenditures,constant 1390 prices,1397,2018,3460344,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Final consumption expenditures of NPISHs,constant 1390 prices,1390,2011,5290,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Final consumption expenditures of NPISHs,constant 1390 prices,1393,2014,4124,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Final consumption expenditures of NPISHs,constant 1390 prices,1394,2015,3992,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Final consumption expenditures of NPISHs,constant 1390 prices,1395,2016,4988,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Final consumption expenditures of NPISHs,constant 1390 prices,1396,2017,7394,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Final consumption expenditures of NPISHs,constant 1390 prices,1397,2018,7341,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Government final consumption expenditure,constant 1390 prices,1390,2011,735202,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Government final consumption expenditure,constant 1390 prices,1393,2014,897333,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Government final consumption expenditure,constant 1390 prices,1394,2015,1028941,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Government final consumption expenditure,constant 1390 prices,1395,2016,1146759,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Government final consumption expenditure,constant 1390 prices,1396,2017,1276554,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Government final consumption expenditure,constant 1390 prices,1397,2018,1463332,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross fixed capital formation,constant 1390 prices,1390,2011,1607603,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross fixed capital formation,constant 1390 prices,1393,2014,1312784,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross fixed capital formation,constant 1390 prices,1394,2015,1165736,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross fixed capital formation,constant 1390 prices,1395,2016,1453671,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross fixed capital formation,constant 1390 prices,1396,2017,1582985,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross fixed capital formation,constant 1390 prices,1397,2018,1434117,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Machinery (GFCF),constant 1390 prices,1390,2011,707027,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Machinery (GFCF),constant 1390 prices,1393,2014,613157,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Machinery (GFCF),constant 1390 prices,1394,2015,530037,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Machinery (GFCF),constant 1390 prices,1395,2016,718175,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Machinery (GFCF),constant 1390 prices,1396,2017,860903,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Machinery (GFCF),constant 1390 prices,1397,2018,776895,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Machinery, public sector",constant 1390 prices,1390,2011,367391,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Machinery, public sector",constant 1390 prices,1393,2014,312785,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, public sector",constant 1390 prices,1394,2015,270442,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, public sector",constant 1390 prices,1395,2016,365959,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, public sector",constant 1390 prices,1396,2017,437289,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, public sector",constant 1390 prices,1397,2018,394543,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Machinery, private sector",constant 1390 prices,1390,2011,339636,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Machinery, private sector",constant 1390 prices,1393,2014,300372,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, private sector",constant 1390 prices,1394,2015,259595,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, private sector",constant 1390 prices,1395,2016,352216,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, private sector",constant 1390 prices,1396,2017,423614,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Machinery, private sector",constant 1390 prices,1397,2018,382352,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Construction (GFCF),constant 1390 prices,1390,2011,823368,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Construction (GFCF),constant 1390 prices,1393,2014,612038,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Construction (GFCF),constant 1390 prices,1394,2015,549143,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Construction (GFCF),constant 1390 prices,1395,2016,638335,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Construction (GFCF),constant 1390 prices,1396,2017,618263,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Construction (GFCF),constant 1390 prices,1397,2018,606275,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Construction, public sector",constant 1390 prices,1390,2011,365656,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Construction, public sector",constant 1390 prices,1393,2014,268796,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, public sector",constant 1390 prices,1394,2015,239223,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, public sector",constant 1390 prices,1395,2016,298702,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, public sector",constant 1390 prices,1396,2017,263321,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, public sector",constant 1390 prices,1397,2018,183885,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Construction, private sector",constant 1390 prices,1390,2011,457712,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,"Construction, private sector",constant 1390 prices,1393,2014,343242,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, private sector",constant 1390 prices,1394,2015,309920,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, private sector",constant 1390 prices,1395,2016,339634,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, private sector",constant 1390 prices,1396,2017,354942,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,"Construction, private sector",constant 1390 prices,1397,2018,422390,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross capital formation in other assets,constant 1390 prices,1390,2011,77207,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross capital formation in other assets,constant 1390 prices,1393,2014,87589,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross capital formation in other assets,constant 1390 prices,1394,2015,86557,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross capital formation in other assets,constant 1390 prices,1395,2016,97161,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross capital formation in other assets,constant 1390 prices,1396,2017,103819,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross capital formation in other assets,constant 1390 prices,1397,2018,50946,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Cultivated assets,constant 1390 prices,1390,2011,19762,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Cultivated assets,constant 1390 prices,1393,2014,27027,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Cultivated assets,constant 1390 prices,1394,2015,26992,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Cultivated assets,constant 1390 prices,1395,2016,28011,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Cultivated assets,constant 1390 prices,1396,2017,29193,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Cultivated assets,constant 1390 prices,1397,2018,25096,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Mineral exploration,constant 1390 prices,1390,2011,2151,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Mineral exploration,constant 1390 prices,1393,2014,2059,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Mineral exploration,constant 1390 prices,1394,2015,5694,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Mineral exploration,constant 1390 prices,1395,2016,969,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Mineral exploration,constant 1390 prices,1396,2017,1569,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Mineral exploration,constant 1390 prices,1397,2018,1548,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Computer software packages,constant 1390 prices,1390,2011,4005,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Computer software packages,constant 1390 prices,1393,2014,4990,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Computer software packages,constant 1390 prices,1394,2015,5828,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Computer software packages,constant 1390 prices,1395,2016,6359,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Computer software packages,constant 1390 prices,1396,2017,10536,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Computer software packages,constant 1390 prices,1397,2018,9426,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Literary and artistic originals,constant 1390 prices,1390,2011,2166,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Literary and artistic originals,constant 1390 prices,1393,2014,1744,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Literary and artistic originals,constant 1390 prices,1394,2015,1951,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Literary and artistic originals,constant 1390 prices,1395,2016,2310,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Literary and artistic originals,constant 1390 prices,1396,2017,2402,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Literary and artistic originals,constant 1390 prices,1397,2018,2142,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Other (GFCF other assets),constant 1390 prices,1390,2011,49123,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Other (GFCF other assets),constant 1390 prices,1393,2014,51769,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Other (GFCF other assets),constant 1390 prices,1394,2015,46092,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Other (GFCF other assets),constant 1390 prices,1395,2016,59512,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Other (GFCF other assets),constant 1390 prices,1396,2017,60119,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Other (GFCF other assets),constant 1390 prices,1397,2018,12734,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Net exports of goods and services,constant 1390 prices,1390,2011,650880,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Net exports of goods and services,constant 1390 prices,1393,2014,1161495,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net exports of goods and services,constant 1390 prices,1394,2015,915535,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net exports of goods and services,constant 1390 prices,1395,2016,1372933,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net exports of goods and services,constant 1390 prices,1396,2017,1354234,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net exports of goods and services,constant 1390 prices,1397,2018,1442811,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Exports of goods and services,constant 1390 prices,1390,2011,1619478,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Exports of goods and services,constant 1390 prices,1393,2014,1596823,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Exports of goods and services,constant 1390 prices,1394,2015,1235829,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Exports of goods and services,constant 1390 prices,1395,2016,1777191,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Exports of goods and services,constant 1390 prices,1396,2017,1827542,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Exports of goods and services,constant 1390 prices,1397,2018,1691855,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Imports of goods and services,constant 1390 prices,1390,2011,968597,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Imports of goods and services,constant 1390 prices,1393,2014,435328,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Imports of goods and services,constant 1390 prices,1394,2015,320294,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Imports of goods and services,constant 1390 prices,1395,2016,404258,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Imports of goods and services,constant 1390 prices,1396,2017,473308,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Imports of goods and services,constant 1390 prices,1397,2018,249045,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Change in stocks and statistical discrepancies,constant 1390 prices,1390,2011,783845,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Change in stocks and statistical discrepancies,constant 1390 prices,1393,2014,123719,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Change in stocks and statistical discrepancies,constant 1390 prices,1394,2015,452410,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Change in stocks and statistical discrepancies,constant 1390 prices,1395,2016,283057,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Change in stocks and statistical discrepancies,constant 1390 prices,1396,2017,99891,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Change in stocks and statistical discrepancies,constant 1390 prices,1397,2018,-325226,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross domestic product (at market prices),constant 1390 prices,1390,2011,6866811,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross domestic product (at market prices),constant 1390 prices,1393,2014,6581447,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross domestic product (at market prices),constant 1390 prices,1394,2015,6577726,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross domestic product (at market prices),constant 1390 prices,1395,2016,7509285,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross domestic product (at market prices),constant 1390 prices,1396,2017,7869763,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross domestic product (at market prices),constant 1390 prices,1397,2018,7482717,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,From changes in the terms of trade,constant 1390 prices,1390,2011,0,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,From changes in the terms of trade,constant 1390 prices,1393,2014,-3174,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,From changes in the terms of trade,constant 1390 prices,1394,2015,-2406,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,From changes in the terms of trade,constant 1390 prices,1395,2016,-3202,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,From changes in the terms of trade,constant 1390 prices,1396,2017,-3395,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,From changes in the terms of trade,constant 1390 prices,1397,2018,-2286,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Net income from abroad,constant 1390 prices,1390,2011,490,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Net income from abroad,constant 1390 prices,1393,2014,7161,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net income from abroad,constant 1390 prices,1394,2015,5292,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net income from abroad,constant 1390 prices,1395,2016,6657,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net income from abroad,constant 1390 prices,1396,2017,4261,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Net income from abroad,constant 1390 prices,1397,2018,5038,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross national product = Gross national income,constant 1390 prices,1390,2011,6867302,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Gross national product = Gross national income,constant 1390 prices,1393,2014,6585434,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
