province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
مازندران,industrial_production_value_share_pct,1400,1.6038065276090103,(درصد),سهم,17,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_production_value_share_pct,1396,6.500418801565182,(درصد),سهم,5,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_production_value_share_pct,1397,6.939545065221575,(درصد),سهم,6,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_production_value_share_pct,1398,6.938327511182093,(درصد),سهم,6,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_production_value_share_pct,1399,6.283366628726473,(درصد),سهم,6,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_production_value_share_pct,1400,6.648108588293468,(درصد),سهم,5,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_production_value_share_pct,1396,5.146620742879082,(درصد),سهم,7,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_production_value_share_pct,1397,9.412389091658675,(درصد),سهم,4,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_production_value_share_pct,1398,10.97523213889862,(درصد),سهم,4,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_production_value_share_pct,1399,9.161696650340222,(درصد),سهم,4,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_production_value_share_pct,1400,10.744857939891235,(درصد),سهم,3,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_production_value_share_pct,1396,0.7180127409010816,(درصد),سهم,21,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_production_value_share_pct,1397,0.7538787147445183,(درصد),سهم,21,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_production_value_share_pct,1398,0.520705876567015,(درصد),سهم,23,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_production_value_share_pct,1399,0.7411393822371684,(درصد),سهم,21,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_production_value_share_pct,1400,0.5013018419840746,(درصد),سهم,23,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_production_value_share_pct,1396,2.3753656490525263,(درصد),سهم,14,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_production_value_share_pct,1397,2.760512984107592,(درصد),سهم,11,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_production_value_share_pct,1398,2.8235273011525086,(درصد),سهم,11,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_production_value_share_pct,1399,3.7144359646742813,(درصد),سهم,8,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_production_value_share_pct,1400,3.376738898530629,(درصد),سهم,10,jaygah_1398-1402,7- توزیع ارزش تولیدات کارگاه‌های صنعتی دارای ده نفر کارکن و بیشتر
کل كشور,industrial_workshop_count_share_pct,1396,100,(درصد),سهم,××,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
کل كشور,industrial_workshop_count_share_pct,1397,100,(درصد),سهم,××,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
کل كشور,industrial_workshop_count_share_pct,1398,100,(درصد),سهم,××,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
کل كشور,industrial_workshop_count_share_pct,1399,100,(درصد),سهم,××,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
کل كشور,industrial_workshop_count_share_pct,1400,100,(درصد),سهم,××,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان شرقي,industrial_workshop_count_share_pct,1396,5.78926546221812,(درصد),سهم,5,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان شرقي,industrial_workshop_count_share_pct,1397,5.968460747343161,(درصد),سهم,4,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان شرقي,industrial_workshop_count_share_pct,1398,5.952380952380952,(درصد),سهم,4,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان شرقي,industrial_workshop_count_share_pct,1399,4.823220515771679,(درصد),سهم,6,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان شرقي,industrial_workshop_count_share_pct,1400,6.388295249054742,(درصد),سهم,4,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان غربي,industrial_workshop_count_share_pct,1396,2.2880126598971384,(درصد),سهم,14,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان غربي,industrial_workshop_count_share_pct,1397,2.204319506342132,(درصد),سهم,15,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان غربي,industrial_workshop_count_share_pct,1398,2.3569370111156855,(درصد),سهم,14,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان غربي,industrial_workshop_count_share_pct,1399,4.095481302976897,(درصد),سهم,7,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
آذربايجان غربي,industrial_workshop_count_share_pct,1400,2.433010027946737,(درصد),سهم,15,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اردبيل,industrial_workshop_count_share_pct,1396,0.7417908479493605,(درصد),سهم,24,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اردبيل,industrial_workshop_count_share_pct,1397,0.8570449091532397,(درصد),سهم,23,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اردبيل,industrial_workshop_count_share_pct,1398,0.8954302181967888,(درصد),سهم,23,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اردبيل,industrial_workshop_count_share_pct,1399,1.551391336666307,(درصد),سهم,22,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اردبيل,industrial_workshop_count_share_pct,1400,1.1343087292454381,(درصد),سهم,21,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اصفهان,industrial_workshop_count_share_pct,1396,12.837926941843596,(درصد),سهم,2,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اصفهان,industrial_workshop_count_share_pct,1397,13.112787110044566,(درصد),سهم,2,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اصفهان,industrial_workshop_count_share_pct,1398,12.700699876492383,(درصد),سهم,2,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اصفهان,industrial_workshop_count_share_pct,1399,6.36741838410723,(درصد),سهم,3,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
اصفهان,industrial_workshop_count_share_pct,1400,13.730067400953477,(درصد),سهم,2,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
البرز,industrial_workshop_count_share_pct,1396,5.937623631807991,(درصد),سهم,4,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
البرز,industrial_workshop_count_share_pct,1397,5.605073705862187,(درصد),سهم,5,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
البرز,industrial_workshop_count_share_pct,1398,5.677919582818718,(درصد),سهم,5,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
البرز,industrial_workshop_count_share_pct,1399,3.4624560898703978,(درصد),سهم,11,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
البرز,industrial_workshop_count_share_pct,1400,5.822784810126582,(درصد),سهم,5,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
ايلام,industrial_workshop_count_share_pct,1396,0.17143610708162996,(درصد),سهم,31,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
ايلام,industrial_workshop_count_share_pct,1397,0.18512170037709977,(درصد),سهم,31,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
ايلام,industrial_workshop_count_share_pct,1398,0.13723068478111708,(درصد),سهم,31,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
ايلام,industrial_workshop_count_share_pct,1399,0.7109544533563524,(درصد),سهم,31,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
ايلام,industrial_workshop_count_share_pct,1400,0.1972710833470327,(درصد),سهم,31,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
بوشهر,industrial_workshop_count_share_pct,1396,0.6033232229988131,(درصد),سهم,27,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
بوشهر,industrial_workshop_count_share_pct,1397,0.6170723345903325,(درصد),سهم,27,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
بوشهر,industrial_workshop_count_share_pct,1398,0.7238918622203925,(درصد),سهم,27,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
بوشهر,industrial_workshop_count_share_pct,1399,1.4722631850279946,(درصد),سهم,24,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
بوشهر,industrial_workshop_count_share_pct,1400,0.6542824264343251,(درصد),سهم,27,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
تهران,industrial_workshop_count_share_pct,1396,22.438348938414876,(درصد),سهم,1,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
تهران,industrial_workshop_count_share_pct,1397,21.576962632841962,(درصد),سهم,1,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
تهران,industrial_workshop_count_share_pct,1398,19.051049814738576,(درصد),سهم,1,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
تهران,industrial_workshop_count_share_pct,1399,16.678056324857028,(درصد),سهم,1,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
تهران,industrial_workshop_count_share_pct,1400,17.366431037317113,(درصد),سهم,1,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
چهار محال و بختياري,industrial_workshop_count_share_pct,1396,0.7351971515231439,(درصد),سهم,26,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
چهار محال و بختياري,industrial_workshop_count_share_pct,1397,0.8296194720603359,(درصد),سهم,25,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
چهار محال و بختياري,industrial_workshop_count_share_pct,1398,0.8096610402085906,(درصد),سهم,25,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
چهار محال و بختياري,industrial_workshop_count_share_pct,1399,1.173734249301634,(درصد),سهم,26,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
چهار محال و بختياري,industrial_workshop_count_share_pct,1400,0.8285385500575374,(درصد),سهم,25,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان جنوبي,industrial_workshop_count_share_pct,1396,0.45496505340894106,(درصد),سهم,28,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان جنوبي,industrial_workshop_count_share_pct,1397,0.4045251971203291,(درصد),سهم,29,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان جنوبي,industrial_workshop_count_share_pct,1398,0.4974612323315493,(درصد),سهم,28,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان جنوبي,industrial_workshop_count_share_pct,1399,0.9711182246520159,(درصد),سهم,28,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان جنوبي,industrial_workshop_count_share_pct,1400,0.433996383363472,(درصد),سهم,29,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان رضوي,industrial_workshop_count_share_pct,1396,7.134379533166293,(درصد),سهم,3,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان رضوي,industrial_workshop_count_share_pct,1397,7.47343160781625,(درصد),سهم,3,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان رضوي,industrial_workshop_count_share_pct,1398,7.746672155894058,(درصد),سهم,3,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان رضوي,industrial_workshop_count_share_pct,1399,8.171780023738446,(درصد),سهم,2,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان رضوي,industrial_workshop_count_share_pct,1400,7.529179681078416,(درصد),سهم,3,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان شمالي,industrial_workshop_count_share_pct,1396,0.4450745087696163,(درصد),سهم,29,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان شمالي,industrial_workshop_count_share_pct,1397,0.411381556393555,(درصد),سهم,28,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان شمالي,industrial_workshop_count_share_pct,1398,0.4631535611362701,(درصد),سهم,29,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان شمالي,industrial_workshop_count_share_pct,1399,1.0514452876787876,(درصد),سهم,27,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خراسان شمالي,industrial_workshop_count_share_pct,1400,0.48331415420023016,(درصد),سهم,28,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خوزستان,industrial_workshop_count_share_pct,1396,2.185810365290782,(درصد),سهم,15,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خوزستان,industrial_workshop_count_share_pct,1397,2.235173123071649,(درصد),سهم,14,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خوزستان,industrial_workshop_count_share_pct,1398,2.2197063263345687,(درصد),سهم,16,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خوزستان,industrial_workshop_count_share_pct,1399,5.937009195650349,(درصد),سهم,5,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
خوزستان,industrial_workshop_count_share_pct,1400,2.465888541837909,(درصد),سهم,13,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
زنجان,industrial_workshop_count_share_pct,1396,1.3714888566530397,(درصد),سهم,18,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
زنجان,industrial_workshop_count_share_pct,1397,1.4569763455605074,(درصد),سهم,18,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
زنجان,industrial_workshop_count_share_pct,1398,1.6296143817757653,(درصد),سهم,17,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
زنجان,industrial_workshop_count_share_pct,1399,1.3140068817513697,(درصد),سهم,25,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
زنجان,industrial_workshop_count_share_pct,1400,1.6669406542824265,(درصد),سهم,17,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سمنان,industrial_workshop_count_share_pct,1396,3.5342212844520637,(درصد),سهم,10,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سمنان,industrial_workshop_count_share_pct,1397,3.304765169694892,(درصد),سهم,10,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سمنان,industrial_workshop_count_share_pct,1398,3.303828736105393,(درصد),سهم,11,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سمنان,industrial_workshop_count_share_pct,1399,0.8967857185675406,(درصد),سهم,29,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سمنان,industrial_workshop_count_share_pct,1400,3.6067729738615815,(درصد),سهم,11,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سيستان و بلوچستان,industrial_workshop_count_share_pct,1396,1.2099432942107347,(درصد),سهم,20,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سيستان و بلوچستان,industrial_workshop_count_share_pct,1397,1.1347274597188892,(درصد),سهم,20,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سيستان و بلوچستان,industrial_workshop_count_share_pct,1398,1.396322217647866,(درصد),سهم,19,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سيستان و بلوچستان,industrial_workshop_count_share_pct,1399,3.621911304535482,(درصد),سهم,10,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
سيستان و بلوچستان,industrial_workshop_count_share_pct,1400,1.1967779056386652,(درصد),سهم,20,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
فارس,industrial_workshop_count_share_pct,1396,4.13095081102466,(درصد),سهم,6,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
فارس,industrial_workshop_count_share_pct,1397,4.436064449777168,(درصد),سهم,6,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
فارس,industrial_workshop_count_share_pct,1398,4.360505008919994,(درصد),سهم,7,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
فارس,industrial_workshop_count_share_pct,1399,6.023330815619418,(درصد),سهم,4,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
فارس,industrial_workshop_count_share_pct,1400,4.487917146144994,(درصد),سهم,6,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قزوين,industrial_workshop_count_share_pct,1396,3.870499802189107,(درصد),سهم,7,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قزوين,industrial_workshop_count_share_pct,1397,3.555022283167638,(درصد),سهم,9,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قزوين,industrial_workshop_count_share_pct,1398,4.473720323864416,(درصد),سهم,6,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قزوين,industrial_workshop_count_share_pct,1399,1.5813641213777891,(درصد),سهم,21,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قزوين,industrial_workshop_count_share_pct,1400,3.905967450271248,(درصد),سهم,8,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قم,industrial_workshop_count_share_pct,1396,2.452855070552552,(درصد),سهم,13,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قم,industrial_workshop_count_share_pct,1397,2.7596846074734316,(درصد),سهم,12,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قم,industrial_workshop_count_share_pct,1398,2.566213805406889,(درصد),سهم,13,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قم,industrial_workshop_count_share_pct,1399,1.6568955388507236,(درصد),سهم,20,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
قم,industrial_workshop_count_share_pct,1400,3.0149597238204833,(درصد),سهم,12,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كردستان,industrial_workshop_count_share_pct,1396,0.7384939997362522,(درصد),سهم,25,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كردستان,industrial_workshop_count_share_pct,1397,0.7370586218717861,(درصد),سهم,26,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كردستان,industrial_workshop_count_share_pct,1398,0.7719226018937835,(درصد),سهم,26,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كردستان,industrial_workshop_count_share_pct,1399,1.9865961706770252,(درصد),سهم,18,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كردستان,industrial_workshop_count_share_pct,1400,0.805523590333717,(درصد),سهم,26,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمان,industrial_workshop_count_share_pct,1396,2.0803112224713174,(درصد),سهم,16,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمان,industrial_workshop_count_share_pct,1397,2.0226259856016457,(درصد),سهم,16,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمان,industrial_workshop_count_share_pct,1398,2.31576780568135,(درصد),سهم,15,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمان,industrial_workshop_count_share_pct,1399,3.9612032274694577,(درصد),سهم,9,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمان,industrial_workshop_count_share_pct,1400,1.9431201709682722,(درصد),سهم,16,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمانشاه,industrial_workshop_count_share_pct,1396,0.9593828300145062,(درصد),سهم,22,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمانشاه,industrial_workshop_count_share_pct,1397,0.8981830647925952,(درصد),سهم,22,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمانشاه,industrial_workshop_count_share_pct,1398,0.8988609853163166,(درصد),سهم,22,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمانشاه,industrial_workshop_count_share_pct,1399,2.3834358402570466,(درصد),سهم,13,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كرمانشاه,industrial_workshop_count_share_pct,1400,1.02580963340457,(درصد),سهم,22,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كهگيلويه و بوير احمد,industrial_workshop_count_share_pct,1396,0.20770143742582092,(درصد),سهم,30,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كهگيلويه و بوير احمد,industrial_workshop_count_share_pct,1397,0.1988344189235516,(درصد),سهم,30,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كهگيلويه و بوير احمد,industrial_workshop_count_share_pct,1398,0.21956909564978727,(درصد),سهم,30,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كهگيلويه و بوير احمد,industrial_workshop_count_share_pct,1399,0.8883933388483258,(درصد),سهم,30,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
كهگيلويه و بوير احمد,industrial_workshop_count_share_pct,1400,0.24330100279467368,(درصد),سهم,30,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گلستان,industrial_workshop_count_share_pct,1396,1.338520374521957,(درصد),سهم,19,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گلستان,industrial_workshop_count_share_pct,1397,1.467260884470346,(درصد),سهم,17,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گلستان,industrial_workshop_count_share_pct,1398,1.4580760257993688,(درصد),سهم,18,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گلستان,industrial_workshop_count_share_pct,1399,2.3462695872148087,(درصد),سهم,14,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
