province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
کل کشور,insurance_premium_written_share_pct,1398,100,(درصد),سهم,××,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کل کشور,insurance_premium_written_share_pct,1399,100,(درصد),سهم,××,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کل کشور,insurance_premium_written_share_pct,1400,100,(درصد),سهم,××,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کل کشور,insurance_premium_written_share_pct,1401,100,(درصد),سهم,××,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان شرقي,insurance_premium_written_share_pct,1397,3.6,(درصد),سهم,6,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان شرقي,insurance_premium_written_share_pct,1398,3.62,(درصد),سهم,6,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان شرقي,insurance_premium_written_share_pct,1399,3.6,(درصد),سهم,6,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان شرقي,insurance_premium_written_share_pct,1400,3.63,(درصد),سهم,7,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان شرقي,insurance_premium_written_share_pct,1401,3.6546775427105844,(درصد),سهم,6,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان غربي,insurance_premium_written_share_pct,1397,2.2,(درصد),سهم,11,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان غربي,insurance_premium_written_share_pct,1398,2.28,(درصد),سهم,11,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان غربي,insurance_premium_written_share_pct,1399,2.1,(درصد),سهم,11,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان غربي,insurance_premium_written_share_pct,1400,2.2,(درصد),سهم,12,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
آذربايجان غربي,insurance_premium_written_share_pct,1401,2.274815638786308,(درصد),سهم,12,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اردبيل,insurance_premium_written_share_pct,1397,0.9,(درصد),سهم,24,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اردبيل,insurance_premium_written_share_pct,1398,0.9,(درصد),سهم,24,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اردبيل,insurance_premium_written_share_pct,1399,0.9,(درصد),سهم,24,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اردبيل,insurance_premium_written_share_pct,1400,0.97,(درصد),سهم,24,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اردبيل,insurance_premium_written_share_pct,1401,1.0507701814894637,(درصد),سهم,24,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اصفهان,insurance_premium_written_share_pct,1397,6,(درصد),سهم,3,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اصفهان,insurance_premium_written_share_pct,1398,5.77,(درصد),سهم,3,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اصفهان,insurance_premium_written_share_pct,1399,6,(درصد),سهم,2,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اصفهان,insurance_premium_written_share_pct,1400,5.69,(درصد),سهم,2,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
اصفهان,insurance_premium_written_share_pct,1401,5.89996265349125,(درصد),سهم,2,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
البرز,insurance_premium_written_share_pct,1397,3.17,(درصد),سهم,8,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
البرز,insurance_premium_written_share_pct,1398,3.17,(درصد),سهم,8,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
البرز,insurance_premium_written_share_pct,1399,3,(درصد),سهم,8,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
البرز,insurance_premium_written_share_pct,1400,2.94,(درصد),سهم,8,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
البرز,insurance_premium_written_share_pct,1401,2.8374744087069446,(درصد),سهم,8,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
ايلام,insurance_premium_written_share_pct,1397,0.56,(درصد),سهم,30,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
ايلام,insurance_premium_written_share_pct,1398,0.56,(درصد),سهم,30,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
ايلام,insurance_premium_written_share_pct,1399,0.5,(درصد),سهم,30,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
ايلام,insurance_premium_written_share_pct,1400,0.47,(درصد),سهم,28,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
ايلام,insurance_premium_written_share_pct,1401,0.5557075235478977,(درصد),سهم,30,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
بوشهر,insurance_premium_written_share_pct,1397,1.14,(درصد),سهم,20,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
بوشهر,insurance_premium_written_share_pct,1398,1.14,(درصد),سهم,20,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
بوشهر,insurance_premium_written_share_pct,1399,1.1,(درصد),سهم,21,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
بوشهر,insurance_premium_written_share_pct,1400,1.24,(درصد),سهم,18,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
بوشهر,insurance_premium_written_share_pct,1401,1.3049225306016123,(درصد),سهم,17,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
تهران,insurance_premium_written_share_pct,1397,39.5,(درصد),سهم,1,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
تهران,insurance_premium_written_share_pct,1398,41.03,(درصد),سهم,1,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
تهران,insurance_premium_written_share_pct,1399,41.7,(درصد),سهم,1,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
تهران,insurance_premium_written_share_pct,1400,41.1,(درصد),سهم,1,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
تهران,insurance_premium_written_share_pct,1401,39.44744089506355,(درصد),سهم,1,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
چهارمحال و بختیاری,insurance_premium_written_share_pct,1397,0.7,(درصد),سهم,27,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
چهارمحال و بختیاری,insurance_premium_written_share_pct,1398,0.65,(درصد),سهم,27,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
چهارمحال و بختیاری,insurance_premium_written_share_pct,1399,0.7,(درصد),سهم,27,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
چهارمحال و بختیاری,insurance_premium_written_share_pct,1400,0.66,(درصد),سهم,28,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
چهارمحال و بختیاری,insurance_premium_written_share_pct,1401,0.6771142338021204,(درصد),سهم,29,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان جنوبی,insurance_premium_written_share_pct,1397,0.59,(درصد),سهم,29,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان جنوبی,insurance_premium_written_share_pct,1398,0.59,(درصد),سهم,29,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان جنوبی,insurance_premium_written_share_pct,1399,0.7,(درصد),سهم,28,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان جنوبی,insurance_premium_written_share_pct,1400,0.68,(درصد),سهم,27,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان جنوبی,insurance_premium_written_share_pct,1401,0.7257125918809086,(درصد),سهم,27,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان رضوی,insurance_premium_written_share_pct,1397,6.7,(درصد),سهم,2,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان رضوی,insurance_premium_written_share_pct,1398,5.96,(درصد),سهم,2,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان رضوی,insurance_premium_written_share_pct,1399,5.7,(درصد),سهم,3,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان رضوی,insurance_premium_written_share_pct,1400,5.52,(درصد),سهم,3,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان رضوی,insurance_premium_written_share_pct,1401,5.6112077222023595,(درصد),سهم,3,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان شمالی,insurance_premium_written_share_pct,1397,0.63,(درصد),سهم,28,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان شمالی,insurance_premium_written_share_pct,1398,0.63,(درصد),سهم,28,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان شمالی,insurance_premium_written_share_pct,1399,0.6,(درصد),سهم,29,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان شمالی,insurance_premium_written_share_pct,1400,0.62,(درصد),سهم,29,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خراسان شمالی,insurance_premium_written_share_pct,1401,0.6791004593154538,(درصد),سهم,28,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خوزستان,insurance_premium_written_share_pct,1397,4,(درصد),سهم,5,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خوزستان,insurance_premium_written_share_pct,1398,3.94,(درصد),سهم,5,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خوزستان,insurance_premium_written_share_pct,1399,3.7,(درصد),سهم,5,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خوزستان,insurance_premium_written_share_pct,1400,3.77,(درصد),سهم,5,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
خوزستان,insurance_premium_written_share_pct,1401,4.1556261931006695,(درصد),سهم,5,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
زنجان,insurance_premium_written_share_pct,1397,0.9,(درصد),سهم,23,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
زنجان,insurance_premium_written_share_pct,1398,0.96,(درصد),سهم,23,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
زنجان,insurance_premium_written_share_pct,1399,1,(درصد),سهم,23,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
زنجان,insurance_premium_written_share_pct,1400,1.03,(درصد),سهم,23,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
زنجان,insurance_premium_written_share_pct,1401,1.053702442659143,(درصد),سهم,23,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سمنان,insurance_premium_written_share_pct,1397,0.84,(درصد),سهم,25,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سمنان,insurance_premium_written_share_pct,1398,0.84,(درصد),سهم,25,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سمنان,insurance_premium_written_share_pct,1399,0.8,(درصد),سهم,26,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سمنان,insurance_premium_written_share_pct,1400,0.83,(درصد),سهم,26,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سمنان,insurance_premium_written_share_pct,1401,0.8183407472753195,(درصد),سهم,26,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سيستان و بلوچستان,insurance_premium_written_share_pct,1397,1.13,(درصد),سهم,21,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سيستان و بلوچستان,insurance_premium_written_share_pct,1398,1.13,(درصد),سهم,21,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سيستان و بلوچستان,insurance_premium_written_share_pct,1399,1.1,(درصد),سهم,20,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سيستان و بلوچستان,insurance_premium_written_share_pct,1400,1.12,(درصد),سهم,21,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
سيستان و بلوچستان,insurance_premium_written_share_pct,1401,1.196740587969944,(درصد),سهم,21,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
فارس,insurance_premium_written_share_pct,1397,4.28,(درصد),سهم,4,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
فارس,insurance_premium_written_share_pct,1398,4.28,(درصد),سهم,4,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
فارس,insurance_premium_written_share_pct,1399,4.2,(درصد),سهم,4,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
فارس,insurance_premium_written_share_pct,1400,4.18,(درصد),سهم,4,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
فارس,insurance_premium_written_share_pct,1401,4.245595767376225,(درصد),سهم,4,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قزوين,insurance_premium_written_share_pct,1397,1.17,(درصد),سهم,19,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قزوين,insurance_premium_written_share_pct,1398,1.17,(درصد),سهم,19,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قزوين,insurance_premium_written_share_pct,1399,1.2,(درصد),سهم,18,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قزوين,insurance_premium_written_share_pct,1400,1.23,(درصد),سهم,19,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قزوين,insurance_premium_written_share_pct,1401,1.2394906950571656,(درصد),سهم,20,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قم,insurance_premium_written_share_pct,1397,1.2,(درصد),سهم,18,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قم,insurance_premium_written_share_pct,1398,1.26,(درصد),سهم,18,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قم,insurance_premium_written_share_pct,1399,1.2,(درصد),سهم,18,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قم,insurance_premium_written_share_pct,1400,1.19,(درصد),سهم,20,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
قم,insurance_premium_written_share_pct,1401,1.272317886507591,(درصد),سهم,18,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کردستان,insurance_premium_written_share_pct,1397,0.7,(درصد),سهم,26,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کردستان,insurance_premium_written_share_pct,1398,0.79,(درصد),سهم,26,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کردستان,insurance_premium_written_share_pct,1399,0.8,(درصد),سهم,25,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کردستان,insurance_premium_written_share_pct,1400,0.84,(درصد),سهم,25,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کردستان,insurance_premium_written_share_pct,1401,0.891817490399533,(درصد),سهم,25,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمان,insurance_premium_written_share_pct,1397,2.6,(درصد),سهم,9,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمان,insurance_premium_written_share_pct,1398,2.57,(درصد),سهم,9,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمان,insurance_premium_written_share_pct,1399,2.4,(درصد),سهم,10,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمان,insurance_premium_written_share_pct,1400,2.66,(درصد),سهم,9,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمان,insurance_premium_written_share_pct,1401,2.6769973127460776,(درصد),سهم,9,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمانشاه,insurance_premium_written_share_pct,1397,1.47,(درصد),سهم,14,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمانشاه,insurance_premium_written_share_pct,1398,1.47,(درصد),سهم,14,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمانشاه,insurance_premium_written_share_pct,1399,1.4,(درصد),سهم,15,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمانشاه,insurance_premium_written_share_pct,1400,1.4,(درصد),سهم,15,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کرمانشاه,insurance_premium_written_share_pct,1401,1.440950153751707,(درصد),سهم,15,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
كهگیلويه و بوير احمد,insurance_premium_written_share_pct,1397,0.6,(درصد),سهم,31,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
كهگیلويه و بوير احمد,insurance_premium_written_share_pct,1398,0.53,(درصد),سهم,31,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
كهگیلويه و بوير احمد,insurance_premium_written_share_pct,1399,0.5,(درصد),سهم,31,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
كهگیلويه و بوير احمد,insurance_premium_written_share_pct,1400,0.46,(درصد),سهم,31,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
كهگیلويه و بوير احمد,insurance_premium_written_share_pct,1401,0.5455771521007137,(درصد),سهم,31,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گلستان,insurance_premium_written_share_pct,1397,1.41,(درصد),سهم,16,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گلستان,insurance_premium_written_share_pct,1398,1.41,(درصد),سهم,16,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گلستان,insurance_premium_written_share_pct,1399,1.4,(درصد),سهم,16,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گلستان,insurance_premium_written_share_pct,1400,1.39,(درصد),سهم,16,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گلستان,insurance_premium_written_share_pct,1401,1.4382417559485967,(درصد),سهم,16,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گيلان,insurance_premium_written_share_pct,1397,2.55,(درصد),سهم,10,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گيلان,insurance_premium_written_share_pct,1398,2.55,(درصد),سهم,10,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گيلان,insurance_premium_written_share_pct,1399,2.6,(درصد),سهم,9,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گيلان,insurance_premium_written_share_pct,1400,2.56,(درصد),سهم,10,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
گيلان,insurance_premium_written_share_pct,1401,2.558513523859553,(درصد),سهم,10,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
لرستان,insurance_premium_written_share_pct,1397,1.03,(درصد),سهم,22,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
لرستان,insurance_premium_written_share_pct,1398,1.03,(درصد),سهم,22,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
لرستان,insurance_premium_written_share_pct,1399,1,(درصد),سهم,22,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
لرستان,insurance_premium_written_share_pct,1400,1.04,(درصد),سهم,22,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
لرستان,insurance_premium_written_share_pct,1401,1.180361870847653,(درصد),سهم,22,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مازندران,insurance_premium_written_share_pct,1397,3.5,(درصد),سهم,7,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مازندران,insurance_premium_written_share_pct,1398,3.45,(درصد),سهم,7,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مازندران,insurance_premium_written_share_pct,1399,3.6,(درصد),سهم,7,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مازندران,insurance_premium_written_share_pct,1400,3.74,(درصد),سهم,6,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مازندران,insurance_premium_written_share_pct,1401,3.552280185040467,(درصد),سهم,7,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مرکزي,insurance_premium_written_share_pct,1397,1.4,(درصد),سهم,15,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مرکزي,insurance_premium_written_share_pct,1398,1.45,(درصد),سهم,15,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مرکزي,insurance_premium_written_share_pct,1399,1.4,(درصد),سهم,14,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مرکزي,insurance_premium_written_share_pct,1400,1.44,(درصد),سهم,14,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
مرکزي,insurance_premium_written_share_pct,1401,1.5136507892955684,(درصد),سهم,14,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
هرمزگان,insurance_premium_written_share_pct,1397,2.4,(درصد),سهم,13,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
هرمزگان,insurance_premium_written_share_pct,1398,1.8,(درصد),سهم,13,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
هرمزگان,insurance_premium_written_share_pct,1399,2,(درصد),سهم,12,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
هرمزگان,insurance_premium_written_share_pct,1400,2.31,(درصد),سهم,11,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
هرمزگان,insurance_premium_written_share_pct,1401,2.407996794320194,(درصد),سهم,11,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
همدان,insurance_premium_written_share_pct,1397,1.28,(درصد),سهم,17,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
همدان,insurance_premium_written_share_pct,1398,1.28,(درصد),سهم,17,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
همدان,insurance_premium_written_share_pct,1399,1.3,(درصد),سهم,17,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
همدان,insurance_premium_written_share_pct,1400,1.25,(درصد),سهم,17,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
همدان,insurance_premium_written_share_pct,1401,1.2720520875878112,(درصد),سهم,19,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
يزد,insurance_premium_written_share_pct,1397,1.81,(درصد),سهم,12,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
يزد,insurance_premium_written_share_pct,1398,1.81,(درصد),سهم,12,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
يزد,insurance_premium_written_share_pct,1399,1.8,(درصد),سهم,13,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
يزد,insurance_premium_written_share_pct,1400,1.83,(درصد),سهم,13,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
يزد,insurance_premium_written_share_pct,1401,1.820840182557611,(درصد),سهم,13,jaygah_1398-1402,9- توزیع حق بیمه تولیدی
کل کشور,insurance_claims_paid_share_pct,1397,100,(درصد),سهم,××,jaygah_1398-1402,10- توزیع خسارت پرداختی
کل کشور,insurance_claims_paid_share_pct,1398,100,(درصد),سهم,××,jaygah_1398-1402,10- توزیع خسارت پرداختی
کل کشور,insurance_claims_paid_share_pct,1399,100,(درصد),سهم,××,jaygah_1398-1402,10- توزیع خسارت پرداختی
کل کشور,insurance_claims_paid_share_pct,1400,100,(درصد),سهم,××,jaygah_1398-1402,10- توزیع خسارت پرداختی
کل کشور,insurance_claims_paid_share_pct,1401,100,(درصد),سهم,××,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان شرقي,insurance_claims_paid_share_pct,1397,3.65,(درصد),سهم,6,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان شرقي,insurance_claims_paid_share_pct,1398,3.65,(درصد),سهم,6,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان شرقي,insurance_claims_paid_share_pct,1399,4.1,(درصد),سهم,6,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان شرقي,insurance_claims_paid_share_pct,1400,3.498997254117443,(درصد),سهم,6,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان شرقي,insurance_claims_paid_share_pct,1401,3.53432066861035,(درصد),سهم,6,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان غربي,insurance_claims_paid_share_pct,1397,2.6,(درصد),سهم,11,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان غربي,insurance_claims_paid_share_pct,1398,2.79,(درصد),سهم,9,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان غربي,insurance_claims_paid_share_pct,1399,2.6,(درصد),سهم,10,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان غربي,insurance_claims_paid_share_pct,1400,2.308358288963105,(درصد),سهم,11,jaygah_1398-1402,10- توزیع خسارت پرداختی
آذربايجان غربي,insurance_claims_paid_share_pct,1401,2.3089218258500552,(درصد),سهم,11,jaygah_1398-1402,10- توزیع خسارت پرداختی
اردبيل,insurance_claims_paid_share_pct,1397,1,(درصد),سهم,24,jaygah_1398-1402,10- توزیع خسارت پرداختی
اردبيل,insurance_claims_paid_share_pct,1398,1.06,(درصد),سهم,23,jaygah_1398-1402,10- توزیع خسارت پرداختی
اردبيل,insurance_claims_paid_share_pct,1399,1.1,(درصد),سهم,22,jaygah_1398-1402,10- توزیع خسارت پرداختی
اردبيل,insurance_claims_paid_share_pct,1400,1.0590712716452242,(درصد),سهم,24,jaygah_1398-1402,10- توزیع خسارت پرداختی
اردبيل,insurance_claims_paid_share_pct,1401,1.0794154544076957,(درصد),سهم,24,jaygah_1398-1402,10- توزیع خسارت پرداختی
اصفهان,insurance_claims_paid_share_pct,1397,6.2,(درصد),سهم,2,jaygah_1398-1402,10- توزیع خسارت پرداختی
اصفهان,insurance_claims_paid_share_pct,1398,5.97,(درصد),سهم,2,jaygah_1398-1402,10- توزیع خسارت پرداختی
اصفهان,insurance_claims_paid_share_pct,1399,5.8,(درصد),سهم,2,jaygah_1398-1402,10- توزیع خسارت پرداختی
اصفهان,insurance_claims_paid_share_pct,1400,5.925078443744695,(درصد),سهم,2,jaygah_1398-1402,10- توزیع خسارت پرداختی
اصفهان,insurance_claims_paid_share_pct,1401,6.288796159159412,(درصد),سهم,2,jaygah_1398-1402,10- توزیع خسارت پرداختی
البرز,insurance_claims_paid_share_pct,1397,2.7,(درصد),سهم,10,jaygah_1398-1402,10- توزیع خسارت پرداختی
البرز,insurance_claims_paid_share_pct,1398,2.75,(درصد),سهم,10,jaygah_1398-1402,10- توزیع خسارت پرداختی
البرز,insurance_claims_paid_share_pct,1399,2.6,(درصد),سهم,11,jaygah_1398-1402,10- توزیع خسارت پرداختی
البرز,insurance_claims_paid_share_pct,1400,2.6845151753240213,(درصد),سهم,9,jaygah_1398-1402,10- توزیع خسارت پرداختی
البرز,insurance_claims_paid_share_pct,1401,2.6973700376771443,(درصد),سهم,9,jaygah_1398-1402,10- توزیع خسارت پرداختی
ايلام,insurance_claims_paid_share_pct,1397,0.8,(درصد),سهم,28,jaygah_1398-1402,10- توزیع خسارت پرداختی
ايلام,insurance_claims_paid_share_pct,1398,0.71,(درصد),سهم,30,jaygah_1398-1402,10- توزیع خسارت پرداختی
ايلام,insurance_claims_paid_share_pct,1399,0.7,(درصد),سهم,30,jaygah_1398-1402,10- توزیع خسارت پرداختی
ايلام,insurance_claims_paid_share_pct,1400,0.6669512948419231,(درصد),سهم,30,jaygah_1398-1402,10- توزیع خسارت پرداختی
ايلام,insurance_claims_paid_share_pct,1401,0.63705606031026,(درصد),سهم,31,jaygah_1398-1402,10- توزیع خسارت پرداختی
بوشهر,insurance_claims_paid_share_pct,1397,1,(درصد),سهم,23,jaygah_1398-1402,10- توزیع خسارت پرداختی
بوشهر,insurance_claims_paid_share_pct,1398,1.12,(درصد),سهم,22,jaygah_1398-1402,10- توزیع خسارت پرداختی
بوشهر,insurance_claims_paid_share_pct,1399,1.1,(درصد),سهم,21,jaygah_1398-1402,10- توزیع خسارت پرداختی
بوشهر,insurance_claims_paid_share_pct,1400,1.2712134786722047,(درصد),سهم,20,jaygah_1398-1402,10- توزیع خسارت پرداختی
بوشهر,insurance_claims_paid_share_pct,1401,1.3234403222072906,(درصد),سهم,20,jaygah_1398-1402,10- توزیع خسارت پرداختی
تهران,insurance_claims_paid_share_pct,1397,37.1,(درصد),سهم,1,jaygah_1398-1402,10- توزیع خسارت پرداختی
تهران,insurance_claims_paid_share_pct,1398,36.75,(درصد),سهم,1,jaygah_1398-1402,10- توزیع خسارت پرداختی
تهران,insurance_claims_paid_share_pct,1399,36.7,(درصد),سهم,1,jaygah_1398-1402,10- توزیع خسارت پرداختی
تهران,insurance_claims_paid_share_pct,1400,38.33254190079115,(درصد),سهم,1,jaygah_1398-1402,10- توزیع خسارت پرداختی
تهران,insurance_claims_paid_share_pct,1401,36.69587924327086,(درصد),سهم,1,jaygah_1398-1402,10- توزیع خسارت پرداختی
