province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
گلستان..............,current_expenditure_share_pct,1399,2.67,(درصد),سهم,16,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گلستان..............,current_expenditure_share_pct,1400,2.826132357100842,(درصد),سهم,14,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گلستان..............,current_expenditure_share_pct,1401,2.511352603449305,(درصد),سهم,16,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گيلان..............,current_expenditure_share_pct,1397,3.52,(درصد),سهم,11,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گيلان..............,current_expenditure_share_pct,1398,3.48,(درصد),سهم,11,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گيلان..............,current_expenditure_share_pct,1399,3.58,(درصد),سهم,10,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گيلان..............,current_expenditure_share_pct,1400,3.645813727621217,(درصد),سهم,10,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
گيلان..............,current_expenditure_share_pct,1401,3.2290709968497913,(درصد),سهم,11,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
لرستان..............,current_expenditure_share_pct,1397,2.89,(درصد),سهم,13,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
لرستان..............,current_expenditure_share_pct,1398,2.86,(درصد),سهم,13,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
لرستان..............,current_expenditure_share_pct,1399,2.87,(درصد),سهم,13,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
لرستان..............,current_expenditure_share_pct,1400,2.9951543048203377,(درصد),سهم,12,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
لرستان..............,current_expenditure_share_pct,1401,1.253366827566716,(درصد),سهم,30,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مازندران..............,current_expenditure_share_pct,1397,4.79,(درصد),سهم,7,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مازندران..............,current_expenditure_share_pct,1398,4.67,(درصد),سهم,8,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مازندران..............,current_expenditure_share_pct,1399,5.08,(درصد),سهم,6,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مازندران..............,current_expenditure_share_pct,1400,5.070129157642255,(درصد),سهم,6,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مازندران..............,current_expenditure_share_pct,1401,4.786661723939001,(درصد),سهم,6,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مركزي..............,current_expenditure_share_pct,1397,1.91,(درصد),سهم,21,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مركزي..............,current_expenditure_share_pct,1398,0.9,(درصد),سهم,31,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مركزي..............,current_expenditure_share_pct,1399,0.96,(درصد),سهم,30,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مركزي..............,current_expenditure_share_pct,1400,1.2197773358040918,(درصد),سهم,29,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
مركزي..............,current_expenditure_share_pct,1401,1.9147037691459523,(درصد),سهم,20,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
هرمزگان..............,current_expenditure_share_pct,1397,2.64,(درصد),سهم,15,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
هرمزگان..............,current_expenditure_share_pct,1398,2.75,(درصد),سهم,15,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
هرمزگان..............,current_expenditure_share_pct,1399,2.85,(درصد),سهم,14,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
هرمزگان..............,current_expenditure_share_pct,1400,2.8511231319517454,(درصد),سهم,13,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
هرمزگان..............,current_expenditure_share_pct,1401,2.7423469512658505,(درصد),سهم,13,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
همدان..............,current_expenditure_share_pct,1397,2.67,(درصد),سهم,14,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
همدان..............,current_expenditure_share_pct,1398,2.63,(درصد),سهم,16,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
همدان..............,current_expenditure_share_pct,1399,2.58,(درصد),سهم,17,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
همدان..............,current_expenditure_share_pct,1400,2.7439511822483182,(درصد),سهم,15,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
همدان..............,current_expenditure_share_pct,1401,2.512013945890745,(درصد),سهم,15,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
يزد..............,current_expenditure_share_pct,1397,1.98,(درصد),سهم,20,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
يزد..............,current_expenditure_share_pct,1398,1.93,(درصد),سهم,20,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
يزد..............,current_expenditure_share_pct,1399,2.08,(درصد),سهم,20,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
يزد..............,current_expenditure_share_pct,1400,1.9581816728787658,(درصد),سهم,19,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
يزد..............,current_expenditure_share_pct,1401,2.026137691146661,(درصد),سهم,19,jaygah_1398-1402,1- توزیع عملكرد اعتبارات هزينه‌اي (جاري) دستگاه‌هاي اجرايي استان ها  از محل درآمد عمومي
کل کشور,capital_expenditure_share_pct,1397,100,(درصد),سهم,××,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
کل کشور,capital_expenditure_share_pct,1398,100,(درصد),سهم,××,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
کل کشور,capital_expenditure_share_pct,1399,100,(درصد),سهم,××,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
کل کشور,capital_expenditure_share_pct,1400,100,(درصد),سهم,××,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
کل کشور,capital_expenditure_share_pct,1401,100,(درصد),سهم,××,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان شرقي ..............,capital_expenditure_share_pct,1397,3.71,(درصد),سهم,13,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان شرقي ..............,capital_expenditure_share_pct,1398,5.15,(درصد),سهم,7,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان شرقي ..............,capital_expenditure_share_pct,1399,4.21,(درصد),سهم,7,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان شرقي ..............,capital_expenditure_share_pct,1400,4.127146788913667,(درصد),سهم,8,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان شرقي ..............,capital_expenditure_share_pct,1401,5.271047218869796,(درصد),سهم,3,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان غربي ..............,capital_expenditure_share_pct,1397,4.3,(درصد),سهم,7,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان غربي ..............,capital_expenditure_share_pct,1398,3.38,(درصد),سهم,12,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان غربي ..............,capital_expenditure_share_pct,1399,3.17,(درصد),سهم,15,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان غربي ..............,capital_expenditure_share_pct,1400,2.8958951913051125,(درصد),سهم,16,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
آذربايجان غربي ..............,capital_expenditure_share_pct,1401,3.4156783931074264,(درصد),سهم,10,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اردبيل..............,capital_expenditure_share_pct,1397,1.63,(درصد),سهم,28,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اردبيل..............,capital_expenditure_share_pct,1398,1.71,(درصد),سهم,21,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اردبيل..............,capital_expenditure_share_pct,1399,2.74,(درصد),سهم,18,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اردبيل..............,capital_expenditure_share_pct,1400,2.956166026254508,(درصد),سهم,14,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اردبيل..............,capital_expenditure_share_pct,1401,2.5330862135605243,(درصد),سهم,21,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اصفهان..............,capital_expenditure_share_pct,1397,3.75,(درصد),سهم,12,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اصفهان..............,capital_expenditure_share_pct,1398,3.21,(درصد),سهم,13,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اصفهان..............,capital_expenditure_share_pct,1399,4.52,(درصد),سهم,5,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اصفهان..............,capital_expenditure_share_pct,1400,3.9569725735992267,(درصد),سهم,9,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
اصفهان..............,capital_expenditure_share_pct,1401,3.010396975267232,(درصد),سهم,14,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
البرز..............,capital_expenditure_share_pct,1397,1.68,(درصد),سهم,27,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
البرز..............,capital_expenditure_share_pct,1398,1.74,(درصد),سهم,20,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
البرز..............,capital_expenditure_share_pct,1399,1.49,(درصد),سهم,27,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
البرز..............,capital_expenditure_share_pct,1400,1.7470238858974414,(درصد),سهم,25,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
البرز..............,capital_expenditure_share_pct,1401,2.54939362595033,(درصد),سهم,20,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
ايلام..............,capital_expenditure_share_pct,1397,2.05,(درصد),سهم,19,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
ايلام..............,capital_expenditure_share_pct,1398,2.94,(درصد),سهم,16,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
ايلام..............,capital_expenditure_share_pct,1399,3.53,(درصد),سهم,13,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
ايلام..............,capital_expenditure_share_pct,1400,2.627046429095502,(درصد),سهم,28,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
ايلام..............,capital_expenditure_share_pct,1401,3.1523594081077286,(درصد),سهم,12,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
بوشهر..............,capital_expenditure_share_pct,1397,3.97,(درصد),سهم,10,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
بوشهر..............,capital_expenditure_share_pct,1398,2.61,(درصد),سهم,18,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
بوشهر..............,capital_expenditure_share_pct,1399,2.43,(درصد),سهم,20,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
بوشهر..............,capital_expenditure_share_pct,1400,2.5114444627097714,(درصد),سهم,19,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
بوشهر..............,capital_expenditure_share_pct,1401,2.306448253842643,(درصد),سهم,23,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
تهران..............,capital_expenditure_share_pct,1397,4.16,(درصد),سهم,9,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
تهران..............,capital_expenditure_share_pct,1398,5.99,(درصد),سهم,5,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
تهران..............,capital_expenditure_share_pct,1399,4.27,(درصد),سهم,6,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
تهران..............,capital_expenditure_share_pct,1400,4.131089039633366,(درصد),سهم,7,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
تهران..............,capital_expenditure_share_pct,1401,2.913495614640672,(درصد),سهم,16,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
چهار محال و بختياري..............,capital_expenditure_share_pct,1397,1.86,(درصد),سهم,25,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
چهار محال و بختياري..............,capital_expenditure_share_pct,1398,1.62,(درصد),سهم,23,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
چهار محال و بختياري..............,capital_expenditure_share_pct,1399,2.13,(درصد),سهم,22,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
چهار محال و بختياري..............,capital_expenditure_share_pct,1400,2.7688615072240235,(درصد),سهم,17,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
چهار محال و بختياري..............,capital_expenditure_share_pct,1401,3.3677127175106047,(درصد),سهم,11,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان جنوبي..............,capital_expenditure_share_pct,1397,1.92,(درصد),سهم,23,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان جنوبي..............,capital_expenditure_share_pct,1398,1.82,(درصد),سهم,19,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان جنوبي..............,capital_expenditure_share_pct,1399,2.44,(درصد),سهم,19,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان جنوبي..............,capital_expenditure_share_pct,1400,2.2502922824170737,(درصد),سهم,20,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان جنوبي..............,capital_expenditure_share_pct,1401,1.6861492597858068,(درصد),سهم,27,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان رضوي ..............,capital_expenditure_share_pct,1397,4.48,(درصد),سهم,6,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان رضوي ..............,capital_expenditure_share_pct,1398,4.43,(درصد),سهم,9,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان رضوي ..............,capital_expenditure_share_pct,1399,4.1,(درصد),سهم,9,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان رضوي ..............,capital_expenditure_share_pct,1400,4.841960817226423,(درصد),سهم,5,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان رضوي ..............,capital_expenditure_share_pct,1401,4.319505620949638,(درصد),سهم,7,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان شمالي ..............,capital_expenditure_share_pct,1397,1.89,(درصد),سهم,24,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان شمالي ..............,capital_expenditure_share_pct,1398,1.3,(درصد),سهم,27,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان شمالي ..............,capital_expenditure_share_pct,1399,1.62,(درصد),سهم,25,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان شمالي ..............,capital_expenditure_share_pct,1400,1.7522014754383906,(درصد),سهم,24,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خراسان شمالي ..............,capital_expenditure_share_pct,1401,2.6816353084067033,(درصد),سهم,17,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خوزستان..............,capital_expenditure_share_pct,1397,9.25,(درصد),سهم,1,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خوزستان..............,capital_expenditure_share_pct,1398,7.58,(درصد),سهم,1,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خوزستان..............,capital_expenditure_share_pct,1399,6.73,(درصد),سهم,2,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خوزستان..............,capital_expenditure_share_pct,1400,6.785910669981611,(درصد),سهم,3,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
خوزستان..............,capital_expenditure_share_pct,1401,8.415547402276697,(درصد),سهم,1,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
زنجان..............,capital_expenditure_share_pct,1397,1.4,(درصد),سهم,30,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
زنجان..............,capital_expenditure_share_pct,1398,1.33,(درصد),سهم,26,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
زنجان..............,capital_expenditure_share_pct,1399,2.39,(درصد),سهم,21,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
زنجان..............,capital_expenditure_share_pct,1400,1.2274786092671564,(درصد),سهم,29,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
زنجان..............,capital_expenditure_share_pct,1401,1.8588517521642398,(درصد),سهم,26,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سمنان..............,capital_expenditure_share_pct,1397,2.17,(درصد),سهم,17,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سمنان..............,capital_expenditure_share_pct,1398,1.6,(درصد),سهم,24,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سمنان..............,capital_expenditure_share_pct,1399,1.4,(درصد),سهم,28,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سمنان..............,capital_expenditure_share_pct,1400,1.2885012515125356,(درصد),سهم,28,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سمنان..............,capital_expenditure_share_pct,1401,1.2701643239071672,(درصد),سهم,30,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سيستان و بلوچستان..............,capital_expenditure_share_pct,1397,6.54,(درصد),سهم,2,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سيستان و بلوچستان..............,capital_expenditure_share_pct,1398,6.31,(درصد),سهم,3,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سيستان و بلوچستان..............,capital_expenditure_share_pct,1399,6.26,(درصد),سهم,3,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سيستان و بلوچستان..............,capital_expenditure_share_pct,1400,7.902583997324776,(درصد),سهم,1,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
سيستان و بلوچستان..............,capital_expenditure_share_pct,1401,6.726338914260599,(درصد),سهم,2,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
فارس..............,capital_expenditure_share_pct,1397,6.4,(درصد),سهم,3,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
فارس..............,capital_expenditure_share_pct,1398,6.93,(درصد),سهم,2,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
فارس..............,capital_expenditure_share_pct,1399,8.18,(درصد),سهم,1,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
فارس..............,capital_expenditure_share_pct,1400,7.6000170471783886,(درصد),سهم,2,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
فارس..............,capital_expenditure_share_pct,1401,4.869268907869106,(درصد),سهم,5,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قزوين..............,capital_expenditure_share_pct,1397,1.7,(درصد),سهم,26,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قزوين..............,capital_expenditure_share_pct,1398,1.24,(درصد),سهم,28,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قزوين..............,capital_expenditure_share_pct,1399,2.09,(درصد),سهم,23,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قزوين..............,capital_expenditure_share_pct,1400,2.040782395637784,(درصد),سهم,23,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قزوين..............,capital_expenditure_share_pct,1401,2.2829791642471,(درصد),سهم,24,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قم..............,capital_expenditure_share_pct,1397,1.19,(درصد),سهم,31,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قم..............,capital_expenditure_share_pct,1398,0.61,(درصد),سهم,31,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قم..............,capital_expenditure_share_pct,1399,1.05,(درصد),سهم,31,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
قم..............,capital_expenditure_share_pct,1400,1.339661862565149,(درصد),سهم,27,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
