province,indicator,year_sh,share_pct,rank,edition,source_title_fa
لرستان,agriculture_value_added_share,1400,2.839830455305444,15,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مازندران,agriculture_value_added_share,1396,8.313551164193765,1,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مازندران,agriculture_value_added_share,1397,7.254039830656238,3,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مازندران,agriculture_value_added_share,1398,7.209522094268269,2,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مازندران,agriculture_value_added_share,1399,8.330637398176052,1,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مازندران,agriculture_value_added_share,1400,8.956542400645006,1,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مرکزي,agriculture_value_added_share,1396,1.8612619429783435,21,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مرکزي,agriculture_value_added_share,1397,2.5258299248706746,17,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مرکزي,agriculture_value_added_share,1398,2.044462486524652,20,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مرکزي,agriculture_value_added_share,1399,1.9708334444045528,20,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
مرکزي,agriculture_value_added_share,1400,1.718848948969673,22,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
هرمزگان,agriculture_value_added_share,1396,3.7268204580822384,9,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
هرمزگان,agriculture_value_added_share,1397,3.804638666557747,10,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
هرمزگان,agriculture_value_added_share,1398,3.8248673356090745,9,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
هرمزگان,agriculture_value_added_share,1399,4.268696084084085,8,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
هرمزگان,agriculture_value_added_share,1400,3.811471410688426,11,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
همدان,agriculture_value_added_share,1396,3.0182292078473854,14,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
همدان,agriculture_value_added_share,1397,3.534022771414138,11,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
همدان,agriculture_value_added_share,1398,3.3814327207749164,14,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
همدان,agriculture_value_added_share,1399,3.1620538534030596,14,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
همدان,agriculture_value_added_share,1400,3.5072085849402344,13,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
يزد,agriculture_value_added_share,1396,1.6880565852664045,23,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
يزد,agriculture_value_added_share,1397,1.578348999029052,26,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
يزد,agriculture_value_added_share,1398,2.3833991765166305,17,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
يزد,agriculture_value_added_share,1399,1.7835854981073807,23,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
يزد,agriculture_value_added_share,1400,2.529098723981436,16,jaygah_1398-1402,3- سهم استان از ارزش افزوده بخش کشاورزی(1)
کل کشور (3),mining_value_added_share_incl_oil,1396,100,××,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کل کشور (3),mining_value_added_share_incl_oil,1397,100,××,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کل کشور (3),mining_value_added_share_incl_oil,1398,100,××,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کل کشور (3),mining_value_added_share_incl_oil,1399,100,××,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کل کشور (3),mining_value_added_share_incl_oil,1400,100,××,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان شرقي,mining_value_added_share_incl_oil,1396,0.5686843936629931,8,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان شرقي,mining_value_added_share_incl_oil,1397,0.7265312198621523,8,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان شرقي,mining_value_added_share_incl_oil,1398,0.592865389428289,8,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان شرقي,mining_value_added_share_incl_oil,1399,1.3059989007919988,7,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان شرقي,mining_value_added_share_incl_oil,1400,0.7494735753649691,9,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان غربي,mining_value_added_share_incl_oil,1396,0.09767947204304062,16,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان غربي,mining_value_added_share_incl_oil,1397,0.04815006569866178,19,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان غربي,mining_value_added_share_incl_oil,1398,0.08182375000048871,16,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان غربي,mining_value_added_share_incl_oil,1399,0.08917053367767562,17,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
آذربايجان غربي,mining_value_added_share_incl_oil,1400,0.07276291762974367,20,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اردبيل,mining_value_added_share_incl_oil,1396,0.008174192753637169,30,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اردبيل,mining_value_added_share_incl_oil,1397,0.004374102756276981,31,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اردبيل,mining_value_added_share_incl_oil,1398,0.008666927060075536,31,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اردبيل,mining_value_added_share_incl_oil,1399,0.011863354153468333,30,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اردبيل,mining_value_added_share_incl_oil,1400,0.0065457267487403475,30,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اصفهان,mining_value_added_share_incl_oil,1396,0.11673899694412554,13,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اصفهان,mining_value_added_share_incl_oil,1397,0.10901374076407501,14,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اصفهان,mining_value_added_share_incl_oil,1398,0.10205004379653686,14,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اصفهان,mining_value_added_share_incl_oil,1399,0.1482077824028812,14,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
اصفهان,mining_value_added_share_incl_oil,1400,0.10301463375969082,17,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
البرز,mining_value_added_share_incl_oil,1396,0.009430675950317435,28,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
البرز,mining_value_added_share_incl_oil,1397,0.008957233852083305,28,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
البرز,mining_value_added_share_incl_oil,1398,0.011752584993097684,27,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
البرز,mining_value_added_share_incl_oil,1399,0.03554262201535312,25,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
البرز,mining_value_added_share_incl_oil,1400,0.019524954191228325,26,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
ايلام,mining_value_added_share_incl_oil,1396,3.9256485866614863,4,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
ايلام,mining_value_added_share_incl_oil,1397,4.172774846118983,4,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
ايلام,mining_value_added_share_incl_oil,1398,3.418635337782039,5,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
ايلام,mining_value_added_share_incl_oil,1399,3.8436863422089464,5,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
ايلام,mining_value_added_share_incl_oil,1400,3.869811947588331,5,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
بوشهر,mining_value_added_share_incl_oil,1396,14.098109717995094,2,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
بوشهر,mining_value_added_share_incl_oil,1397,14.946149751372737,2,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
بوشهر,mining_value_added_share_incl_oil,1398,17.939970366235585,2,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
بوشهر,mining_value_added_share_incl_oil,1399,16.5986068933195,2,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
بوشهر,mining_value_added_share_incl_oil,1400,20.101156908340627,2,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
تهران,mining_value_added_share_incl_oil,1396,0.4298938880427218,9,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
تهران,mining_value_added_share_incl_oil,1397,0.22975198865552243,10,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
تهران,mining_value_added_share_incl_oil,1398,0.2627568270689131,9,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
تهران,mining_value_added_share_incl_oil,1399,0.2798943925813562,11,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
تهران,mining_value_added_share_incl_oil,1400,0.20416943608201044,12,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
چهارمحال و بختیاری,mining_value_added_share_incl_oil,1396,0.0071121498356550945,31,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
چهارمحال و بختیاری,mining_value_added_share_incl_oil,1397,0.006877505888378453,30,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
چهارمحال و بختیاری,mining_value_added_share_incl_oil,1398,0.009762356019569937,30,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
چهارمحال و بختیاری,mining_value_added_share_incl_oil,1399,0.009052704786917422,31,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
چهارمحال و بختیاری,mining_value_added_share_incl_oil,1400,0.006446809106871629,31,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان جنوبی,mining_value_added_share_incl_oil,1396,0.18558101340136898,12,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان جنوبی,mining_value_added_share_incl_oil,1397,0.12336210551914664,12,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان جنوبی,mining_value_added_share_incl_oil,1398,0.24513719571548825,10,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان جنوبی,mining_value_added_share_incl_oil,1399,0.23728557525368316,12,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان جنوبی,mining_value_added_share_incl_oil,1400,0.17204685669784653,14,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان رضوی,mining_value_added_share_incl_oil,1396,0.24308891109155284,11,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان رضوی,mining_value_added_share_incl_oil,1397,0.1494745944502619,11,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان رضوی,mining_value_added_share_incl_oil,1398,0.21425370276616848,11,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان رضوی,mining_value_added_share_incl_oil,1399,0.7430331844016352,9,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان رضوی,mining_value_added_share_incl_oil,1400,0.9332599285419124,8,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان شمالی,mining_value_added_share_incl_oil,1396,0.01577886847162256,24,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان شمالی,mining_value_added_share_incl_oil,1397,0.012773866327244508,25,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان شمالی,mining_value_added_share_incl_oil,1398,0.028382658399525817,23,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان شمالی,mining_value_added_share_incl_oil,1399,0.029437036116702165,26,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خراسان شمالی,mining_value_added_share_incl_oil,1400,0.01656924387175725,27,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خوزستان,mining_value_added_share_incl_oil,1396,56.059072065072826,1,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خوزستان,mining_value_added_share_incl_oil,1397,57.89446245017362,1,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خوزستان,mining_value_added_share_incl_oil,1398,57.95800140303253,1,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خوزستان,mining_value_added_share_incl_oil,1399,52.28570653642064,1,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
خوزستان,mining_value_added_share_incl_oil,1400,50.78167234628347,1,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
زنجان,mining_value_added_share_incl_oil,1396,0.06448005025539105,21,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
زنجان,mining_value_added_share_incl_oil,1397,0.029618796618188413,22,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
زنجان,mining_value_added_share_incl_oil,1398,0.02273900861629358,25,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
زنجان,mining_value_added_share_incl_oil,1399,0.36608103831504296,10,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
زنجان,mining_value_added_share_incl_oil,1400,0.4578791472049041,10,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سمنان,mining_value_added_share_incl_oil,1396,0.09194696050447079,17,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سمنان,mining_value_added_share_incl_oil,1397,0.03824748354423584,20,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سمنان,mining_value_added_share_incl_oil,1398,0.054344703602039586,19,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سمنان,mining_value_added_share_incl_oil,1399,0.07459546184955711,19,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سمنان,mining_value_added_share_incl_oil,1400,0.07597127563937367,19,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سيستان و بلوچستان,mining_value_added_share_incl_oil,1396,0.008442361740952559,29,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سيستان و بلوچستان,mining_value_added_share_incl_oil,1397,0.012995975649245161,24,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سيستان و بلوچستان,mining_value_added_share_incl_oil,1398,0.026155663914641605,24,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سيستان و بلوچستان,mining_value_added_share_incl_oil,1399,0.03772711134311789,24,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
سيستان و بلوچستان,mining_value_added_share_incl_oil,1400,0.028441476501673668,24,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
فارس,mining_value_added_share_incl_oil,1396,1.8829816614370876,6,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
فارس,mining_value_added_share_incl_oil,1397,1.66832544037087,6,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
فارس,mining_value_added_share_incl_oil,1398,1.2094106152354518,6,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
فارس,mining_value_added_share_incl_oil,1399,1.2726846836305314,8,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
فارس,mining_value_added_share_incl_oil,1400,1.1515178067471372,7,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قزوين,mining_value_added_share_incl_oil,1396,0.011701357364687876,27,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قزوين,mining_value_added_share_incl_oil,1397,0.00829449251009143,29,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قزوين,mining_value_added_share_incl_oil,1398,0.011327531574835056,28,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قزوين,mining_value_added_share_incl_oil,1399,0.016772977399622385,28,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قزوين,mining_value_added_share_incl_oil,1400,0.010915746914628427,28,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قم,mining_value_added_share_incl_oil,1396,0.012666529246849002,25,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قم,mining_value_added_share_incl_oil,1397,0.011314831649320036,26,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قم,mining_value_added_share_incl_oil,1398,0.02269805954901359,26,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قم,mining_value_added_share_incl_oil,1399,0.022223148213879444,27,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
قم,mining_value_added_share_incl_oil,1400,0.020225107913662888,25,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کردستان,mining_value_added_share_incl_oil,1396,0.0874001337297302,18,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کردستان,mining_value_added_share_incl_oil,1397,0.04903237966588165,18,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کردستان,mining_value_added_share_incl_oil,1398,0.03840696721723837,22,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کردستان,mining_value_added_share_incl_oil,1399,0.0650098769068553,20,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کردستان,mining_value_added_share_incl_oil,1400,0.10531322587400643,16,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمان,mining_value_added_share_incl_oil,1396,2.771563510151088,5,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمان,mining_value_added_share_incl_oil,1397,2.4844156927996774,5,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمان,mining_value_added_share_incl_oil,1398,4.225142880190318,3,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمان,mining_value_added_share_incl_oil,1399,7.084692452383281,3,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمان,mining_value_added_share_incl_oil,1400,5.2297214214473176,4,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمانشاه,mining_value_added_share_incl_oil,1396,0.0691868126037883,19,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمانشاه,mining_value_added_share_incl_oil,1397,0.06308034311119372,17,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمانشاه,mining_value_added_share_incl_oil,1398,0.0954027268563696,15,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمانشاه,mining_value_added_share_incl_oil,1399,0.08830899065878929,18,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کرمانشاه,mining_value_added_share_incl_oil,1400,0.09106110788323812,18,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
كهگیلويه و بوير احمد,mining_value_added_share_incl_oil,1396,8.826283684529141,3,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
كهگیلويه و بوير احمد,mining_value_added_share_incl_oil,1397,7.408265815687103,3,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
كهگیلويه و بوير احمد,mining_value_added_share_incl_oil,1398,3.5966109767741137,4,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
كهگیلويه و بوير احمد,mining_value_added_share_incl_oil,1399,4.14272122627521,4,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
كهگیلويه و بوير احمد,mining_value_added_share_incl_oil,1400,5.8040111280635625,3,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گلستان,mining_value_added_share_incl_oil,1396,0.020271253564531938,23,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گلستان,mining_value_added_share_incl_oil,1397,0.01997261478709192,23,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گلستان,mining_value_added_share_incl_oil,1398,0.043468323508206584,20,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گلستان,mining_value_added_share_incl_oil,1399,0.04137394239816763,23,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گلستان,mining_value_added_share_incl_oil,1400,0.029622394106750743,23,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گيلان,mining_value_added_share_incl_oil,1396,0.012370731773413907,26,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گيلان,mining_value_added_share_incl_oil,1397,0.009260735753518615,27,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گيلان,mining_value_added_share_incl_oil,1398,0.011247654691967953,29,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گيلان,mining_value_added_share_incl_oil,1399,0.012227919250118577,29,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
گيلان,mining_value_added_share_incl_oil,1400,0.008172374208233258,29,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
لرستان,mining_value_added_share_incl_oil,1396,0.11404154921672305,15,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
لرستان,mining_value_added_share_incl_oil,1397,0.11200420539723248,13,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
لرستان,mining_value_added_share_incl_oil,1398,0.07416960304306208,17,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
لرستان,mining_value_added_share_incl_oil,1399,0.11201181839510177,16,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
لرستان,mining_value_added_share_incl_oil,1400,0.13627915995004167,15,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مازندران,mining_value_added_share_incl_oil,1396,0.038789865565974926,22,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مازندران,mining_value_added_share_incl_oil,1397,0.032167919030652414,21,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مازندران,mining_value_added_share_incl_oil,1398,0.04316720084075632,21,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مازندران,mining_value_added_share_incl_oil,1399,0.05002389588948618,22,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مازندران,mining_value_added_share_incl_oil,1400,0.042036408106095546,21,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مرکزي,mining_value_added_share_incl_oil,1396,0.1144496683931929,14,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مرکزي,mining_value_added_share_incl_oil,1397,0.08895996853062219,15,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مرکزي,mining_value_added_share_incl_oil,1398,0.1099005397452869,13,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مرکزي,mining_value_added_share_incl_oil,1399,0.1377205490416147,15,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
مرکزي,mining_value_added_share_incl_oil,1400,0.21569499754343435,11,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
هرمزگان,mining_value_added_share_incl_oil,1396,0.24614568486032673,10,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
هرمزگان,mining_value_added_share_incl_oil,1397,0.25254716933733845,9,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
هرمزگان,mining_value_added_share_incl_oil,1398,0.2046625206805701,12,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
هرمزگان,mining_value_added_share_incl_oil,1399,0.19710443362932034,13,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
هرمزگان,mining_value_added_share_incl_oil,1400,0.18129333428193048,13,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
همدان,mining_value_added_share_incl_oil,1396,0.06899709430200254,20,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
همدان,mining_value_added_share_incl_oil,1397,0.06598294479530611,16,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
همدان,mining_value_added_share_incl_oil,1398,0.059891615312816227,18,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
همدان,mining_value_added_share_incl_oil,1399,0.0546853817396473,21,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
همدان,mining_value_added_share_incl_oil,1400,0.03287430999062777,22,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
يزد,mining_value_added_share_incl_oil,1396,0.9523589126312247,7,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
يزد,mining_value_added_share_incl_oil,1397,0.9048308134084465,7,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
يزد,mining_value_added_share_incl_oil,1398,0.9673057991823277,7,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
يزد,mining_value_added_share_incl_oil,1399,2.1488788020846648,6,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
يزد,mining_value_added_share_incl_oil,1400,1.903100389972124,6,jaygah_1398-1402,4- سهم استان از ارزش افزوده بخش معدن(1و2)
کل کشور (2),industry_value_added_share,1396,100,××,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
کل کشور (2),industry_value_added_share,1397,100,××,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
کل کشور (2),industry_value_added_share,1398,100,××,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
کل کشور (2),industry_value_added_share,1399,100,××,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
