chart_id,verdict,merge_into,proposed_title,proposed_category,reason
faostat__Pulses__trade,retitle,,"Pulses, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
"faostat__Pulses, Other and products__trade",retitle,,"Pulses, Other and products, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Rape and Mustard Oil__trade,retitle,,"Rape and Mustard Oil, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Rape and Mustardseed__trade,retitle,,"Rape and Mustardseed, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Rice (Milled Equivalent)__trade,retitle,,"Rice (Milled Equivalent), imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Rice and products__trade,retitle,,"Rice and products, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Ricebran Oil__trade,retitle,,"Ricebran Oil, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
"faostat__Roots, Other__trade",retitle,,"Roots, Other, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Rye and products__trade,retitle,,"Rye and products, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sesame seed__trade,retitle,,"Sesame seed, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sesameseed Oil__trade,retitle,,"Sesameseed Oil, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sorghum and products__trade,retitle,,"Sorghum and products, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Soyabean Oil__trade,retitle,,"Soyabean Oil, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Soyabeans__trade,retitle,,"Soyabeans, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Spices__trade,retitle,,"Spices, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
"faostat__Spices, Other__trade",retitle,,"Spices, Other, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Starchy Roots__trade,retitle,,"Starchy Roots, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Stimulants__trade,retitle,,"Stimulants, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sugar & Sweeteners__trade,retitle,,"Sugar & Sweeteners, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sugar (Raw Equivalent)__trade,retitle,,"Sugar (Raw Equivalent), imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sugar Crops__trade,retitle,,"Sugar Crops, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sugar beet__trade,retitle,,"Sugar beet, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sugar cane__trade,retitle,,"Sugar cane, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sunflower seed__trade,retitle,,"Sunflower seed, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sunflowerseed Oil__trade,retitle,,"Sunflowerseed Oil, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Sweet potatoes__trade,retitle,,"Sweet potatoes, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
"faostat__Sweeteners, Other__trade",retitle,,"Sweeteners, Other, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Tea (including mate)__trade,retitle,,"Tea (including mate), imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Tomatoes and products__trade,retitle,,"Tomatoes and products, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Treenuts__trade,retitle,,"Treenuts, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Vegetable Oils__trade,retitle,,"Vegetable Oils, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Vegetables__trade,retitle,,"Vegetables, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
"faostat__Vegetables, other__trade",retitle,,"Vegetables, other, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Wheat and products__trade,retitle,,"Wheat and products, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Wine__trade,retitle,,"Wine, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Yams__trade,retitle,,"Yams, imports and exports (1000 tonnes)",,"Title uses an em dash; house style requires commas. Import quantity / export quantity / domestic supply quantity are same-unit (1000 t) trade-and-supply facets of one commodity measure, correctly kept as a single chart (unlike the crop production/area/yield jam in the 800-1199 shard, these share one unit and one flow concept) - retitled only, no structural change."
faostat__Alcoholic Beverages__consumption,retitle,,"Alcoholic Beverages, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Animal Products__consumption,retitle,,"Animal Products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Animal fats__consumption,retitle,,"Animal fats, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Apples and products__consumption,retitle,,"Apples and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Aquatic Animals, Others__consumption",retitle,,"Aquatic Animals, Others, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Aquatic Plants__consumption,retitle,,"Aquatic Plants, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Aquatic Products, Other__consumption",retitle,,"Aquatic Products, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Bananas__consumption,retitle,,"Bananas, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Barley and products__consumption,retitle,,"Barley and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Beans__consumption,retitle,,"Beans, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Beer__consumption,retitle,,"Beer, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Beverages, Alcoholic__consumption",skip_merged,,,,Already superseded via registry status=merged; canonical row is faostat__Alcoholic Beverages__consumption.
"faostat__Beverages, Fermented__consumption",retitle,,"Beverages, Fermented, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Bovine Meat__consumption,retitle,,"Bovine Meat, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Butter, Ghee__consumption",retitle,,"Butter, Ghee, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cassava and products__consumption,retitle,,"Cassava and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cephalopods__consumption,retitle,,"Cephalopods, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cereals - Excluding Beer__consumption,retitle,,"Cereals - Excluding Beer, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Cereals, Other__consumption",retitle,,"Cereals, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Cereals, other__consumption",skip_merged,,,,"Already superseded via registry status=merged; canonical row is faostat__Cereals, Other__consumption."
"faostat__Citrus, Other__consumption",retitle,,"Citrus, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cloves__consumption,retitle,,"Cloves, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cocoa Beans and products__consumption,retitle,,"Cocoa Beans and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Coconut Oil__consumption,retitle,,"Coconut Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Coconuts - Incl Copra__consumption,retitle,,"Coconuts - Incl Copra, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Coffee and products__consumption,retitle,,"Coffee and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cottonseed Oil__consumption,retitle,,"Cottonseed Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Cream__consumption,retitle,,"Cream, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Crustaceans__consumption,retitle,,"Crustaceans, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Dates__consumption,retitle,,"Dates, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Demersal Fish__consumption,retitle,,"Demersal Fish, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Eggs__consumption,retitle,,"Eggs, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Fats, Animals, Raw__consumption",retitle,,"Fats, Animals, Raw, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Fish, Body Oil__consumption",retitle,,"Fish, Body Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Fish, Liver Oil__consumption",retitle,,"Fish, Liver Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Fish, Seafood__consumption",retitle,,"Fish, Seafood, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Freshwater Fish__consumption,retitle,,"Freshwater Fish, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Fruits - Excluding Wine__consumption,retitle,,"Fruits - Excluding Wine, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Fruits, other__consumption",retitle,,"Fruits, other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Grand Total__consumption,retitle,,"Grand Total, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Grapefruit and products__consumption,retitle,,"Grapefruit and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Grapes and products (excl wine)__consumption,retitle,,"Grapes and products (excl wine), per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Groundnut Oil__consumption,retitle,,"Groundnut Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Groundnuts__consumption,retitle,,"Groundnuts, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Groundnuts (Shelled Eq)__consumption,retitle,,"Groundnuts (Shelled Eq), per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Honey__consumption,retitle,,"Honey, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Infant food__consumption,retitle,,"Infant food, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
