country_id,country_iso3_code,year,export_value,import_value
156,CHN,2017,213063558171,471995071371
156,CHN,2018,233566796563,525735166743
156,CHN,2019,244359155291,505508186202
156,CHN,2020,228883364677,381413736079
156,CHN,2021,339393210196,440604863618
156,CHN,2022,372495311580,459935422447
156,CHN,2023,328707961350,537173519457
156,CHN,2024,383959880583,612978060796
170,COL,1980,1341992780,1170477910
170,COL,1981,1148369480,1295062720
170,COL,1982,1335097740,1346072680
170,COL,1983,844000000,1302000000
170,COL,1984,927000000,1298000000
170,COL,1985,855000000,1427000000
170,COL,1986,1108000000,1684000000
170,COL,1987,1166000000,1709000000
170,COL,1988,1408000000,1670000000
170,COL,1989,1291000000,1565000000
170,COL,1990,1600000000,1750000000
170,COL,1991,1593000000,1812000000
170,COL,1992,1982900000,2028300000
170,COL,1993,2519900000,2320700000
170,COL,1994,1550740018,2605441185
170,COL,1995,1676976106,2859921835
170,COL,1996,2168281980,3384740009
170,COL,1997,2126765659,3686748613
170,COL,1998,1921092215,3414323653
170,COL,1999,1913507342,3141980237
170,COL,2000,2061970320,3435499035
170,COL,2001,2202653333,3803932940
170,COL,2002,1890269315,3546487228
170,COL,2003,1929641222,3565191808
170,COL,2004,2437296675,4276873207
170,COL,2005,2956157546,5261068436
170,COL,2006,3695485532,6003257895
170,COL,2007,4571964064,7452916476
170,COL,2008,5465043510,8732021628
170,COL,2009,5372183796,8727171202
170,COL,2010,6023536246,10625769186
170,COL,2011,6525697419,12134769955
170,COL,2012,7547834052,13968400601
170,COL,2013,8284493339,14714215521
170,COL,2014,8527732712,16219413726
170,COL,2015,8434422179,13960164698
170,COL,2016,8705602438,12982030382
170,COL,2017,9536024797,14012970922
170,COL,2018,10730969446,14893243402
170,COL,2019,10668419360,14956274937
170,COL,2020,5914665261,10149628354
170,COL,2021,8177865908,14385691616
170,COL,2022,14008861388,17923824267
170,COL,2023,16018826692,17015123210
170,COL,2024,18037114481,18563834300
174,COM,1980,2238759,11917960
174,COM,1981,1104041,25308290
174,COM,1982,2556272,25413609
174,COM,1983,2642609,21854665
174,COM,1984,2647882,37656227
174,COM,1985,4218055,35892424
174,COM,1986,6757089,42266458
174,COM,1987,14440961,41802256
174,COM,1988,16847650,42293712
174,COM,1989,17545147,39607456
174,COM,1990,16862404,43924524
174,COM,1991,24703610,45718516
174,COM,1992,26593418,52971489
174,COM,1993,31056627,49865769
174,COM,1994,28837738,45593309
174,COM,1995,34509831,49853470
174,COM,1996,0,0
174,COM,1997,0,0
174,COM,1998,0,0
174,COM,1999,0,0
174,COM,2000,0,0
174,COM,2001,0,0
174,COM,2002,0,0
174,COM,2003,30071985,36417935
174,COM,2004,36209538,41415560
174,COM,2005,42734268,45837111
174,COM,2006,46853113,54971270
174,COM,2007,55063957,63551509
174,COM,2008,64576022,79761628
174,COM,2009,59063389,84375022
174,COM,2010,64920289,94076671
174,COM,2011,73946083,107645274
174,COM,2012,70035455,103810443
174,COM,2013,0,0
174,COM,2014,99219876,94585883
174,COM,2015,80042465,81982694
174,COM,2016,77317432,83841755
174,COM,2017,88727771,94638276
174,COM,2018,105787458,108412947
174,COM,2019,101650489,112911822
174,COM,2020,46875201,104393063
174,COM,2021,92579192,162191981
174,COM,2022,110528509,208370224
174,COM,2023,116386921,205362261
174,COM,2024,0,0
178,COG,1980,110621210,480051181
178,COG,1981,84016774,713292474
178,COG,1982,77600471,697345221
178,COG,1983,87756443,727359496
178,COG,1984,80300869,391297383
178,COG,1985,74693449,525583054
178,COG,1986,103111150,656795041
178,COG,1987,97162887,532051737
178,COG,1988,92275187,560117501
178,COG,1989,95295326,494031034
178,COG,1990,99168167,769104230
178,COG,1991,99253152,786581232
178,COG,1992,66114628,737461453
178,COG,1993,56151487,845450696
178,COG,1994,67002315,995848926
178,COG,1995,87420891,691692054
178,COG,1996,91871326,936015493
178,COG,1997,99676294,748469974
178,COG,1998,117626564,857420931
178,COG,1999,146084311,868918208
178,COG,2000,136851462,740171917
178,COG,2001,143972327,852910933
178,COG,2002,165575623,931256570
178,COG,2003,194517159,877396548
178,COG,2004,197027321,1018132521
178,COG,2005,220574975,1417711037
178,COG,2006,266257996,2428096823
178,COG,2007,155691079,2904212441
178,COG,2008,180336306,2707791228
178,COG,2009,490393845,3268391442
178,COG,2010,471199886,3328674412
178,COG,2011,592566184,3798438663
178,COG,2012,304826301,2876005818
178,COG,2013,580589630,2910131797
178,COG,2014,642548436,3740497383
178,COG,2015,400259333,3718475138
178,COG,2016,240873519,2216523041
178,COG,2017,0,0
178,COG,2018,0,0
178,COG,2019,265402077,1681965312
178,COG,2020,234117923,1041319621
178,COG,2021,239956067,1707281567
178,COG,2022,0,0
178,COG,2023,0,0
178,COG,2024,0,0
180,COD,1980,0,0
180,COD,1981,0,0
180,COD,1982,0,0
180,COD,1983,0,0
180,COD,1984,0,0
180,COD,1985,0,0
180,COD,1986,0,0
180,COD,1987,0,0
180,COD,1988,0,0
180,COD,1989,0,0
180,COD,1990,0,0
180,COD,1991,0,0
180,COD,1992,0,0
180,COD,1993,0,0
180,COD,1994,0,0
180,COD,1995,0,0
180,COD,1996,0,0
180,COD,1997,0,0
180,COD,1998,0,0
180,COD,1999,0,0
180,COD,2000,0,0
180,COD,2001,0,0
180,COD,2002,0,0
180,COD,2003,0,0
180,COD,2004,0,0
180,COD,2005,343200000,1169200000
180,COD,2006,432900000,905800000
180,COD,2007,392400000,1617600000
180,COD,2008,828200000,2099600000
180,COD,2009,649900000,1817100000
180,COD,2010,388600000,2662700000
180,COD,2011,739400000,2889302281
180,COD,2012,287691991,2331577346
180,COD,2013,296088832,2595290020
180,COD,2014,314797430,3082202560
180,COD,2015,173348835,2191642101
180,COD,2016,127808326,2089362993
180,COD,2017,108135751,1722665695
180,COD,2018,114794702,2801739924
180,COD,2019,141891753,2260041493
180,COD,2020,143625534,2691407223
180,COD,2021,168692693,3947851793
180,COD,2022,69723446,5000296334
180,COD,2023,49355811,5680141405
180,COD,2024,321988901,6143074524
188,CRI,1980,194200000,286200000
188,CRI,1981,170800000,217000000
188,CRI,1982,242200000,240300000
188,CRI,1983,275200000,253400000
188,CRI,1984,272500000,261300000
188,CRI,1985,274700000,281700000
188,CRI,1986,303000000,303600000
188,CRI,1987,337100000,391100000
188,CRI,1988,430300000,423700000
188,CRI,1989,497900000,496000000
188,CRI,1990,609000000,549700000
188,CRI,1991,691400000,534800000
188,CRI,1992,841300000,710600000
188,CRI,1993,1039300000,816400000
188,CRI,1994,1195000000,860100000
188,CRI,1995,1124600000,914442000
188,CRI,1996,1315750000,1034890000
188,CRI,1997,1411404000,996160000
188,CRI,1998,2095060000,1117810000
188,CRI,1999,3592570079,1146247116
188,CRI,2000,2303318558,1347920224
188,CRI,2001,2312224495,1187654706
188,CRI,2002,2266628092,1184438127
188,CRI,2003,2455809455,1290848832
188,CRI,2004,2780754636,1435822845
188,CRI,2005,3197093709,1511664439
188,CRI,2006,3588342113,1666816875
188,CRI,2007,4119711819,1935958305
188,CRI,2008,4604258795,1866649740
188,CRI,2009,4153504973,1475883372
188,CRI,2010,5021461778,1889337758
188,CRI,2011,5782232666,1949447654
188,CRI,2012,6208551333,2224247112
188,CRI,2013,6949171456,2385563960
188,CRI,2014,7106117782,2566783623
188,CRI,2015,7693596630,3084947874
188,CRI,2016,8537126907,3427283777
188,CRI,2017,8597672351,3837297134
188,CRI,2018,9750807594,4211934647
188,CRI,2019,10912929533,4562116126
188,CRI,2020,7905462417,3430724701
188,CRI,2021,8781871022,4267299494
188,CRI,2022,13634039164,5885599448
188,CRI,2023,15694569194,6879779511
188,CRI,2024,17009841658,7708348946
191,HRV,1980,0,0
191,HRV,1981,0,0
191,HRV,1982,0,0
191,HRV,1983,0,0
191,HRV,1984,0,0
191,HRV,1985,0,0
191,HRV,1986,0,0
191,HRV,1987,0,0
191,HRV,1988,0,0
191,HRV,1989,0,0
191,HRV,1990,0,0
191,HRV,1991,0,0
191,HRV,1992,0,0
191,HRV,1993,2285752941,1147528326
191,HRV,1994,2857145708,1229118774
191,HRV,1995,2454516374,1407435471
191,HRV,1996,3330610600,1735400379
191,HRV,1997,4043888808,2167842950
191,HRV,1998,4027490562,1914100095
191,HRV,1999,3776868497,2079669621
191,HRV,2000,4451365075,1963178313
191,HRV,2001,5296413825,2063933216
191,HRV,2002,5876881880,2494034073
191,HRV,2003,7597022494,3181960512
191,HRV,2004,8714067126,3745717006
191,HRV,2005,9086202212,3614307612
191,HRV,2006,10270405798,3838279839
191,HRV,2007,12347992285,4248905390
191,HRV,2008,14190367669,5350518483
191,HRV,2009,11436005899,4460086716
191,HRV,2010,10815789833,4118842345
191,HRV,2011,12191014778,4271713098
191,HRV,2012,12254259236,4017717449
191,HRV,2013,11645761449,4031956822
191,HRV,2014,12461131518,3848301368
191,HRV,2015,11686327489,3637384493
191,HRV,2016,13055768798,3936761778
191,HRV,2017,14817149165,4669098642
191,HRV,2018,16270944925,5479047255
191,HRV,2019,17161769315,5694365483
191,HRV,2020,10287792289,4141018653
191,HRV,2021,16886027989,5302513812
191,HRV,2022,20345399506,5907994280
191,HRV,2023,24302204454,7097462607
191,HRV,2024,24770706316,8423161838
192,CUB,1980,0,0
192,CUB,1981,0,0
192,CUB,1982,0,0
192,CUB,1983,0,0
192,CUB,1984,0,0
192,CUB,1985,0,0
192,CUB,1986,0,0
192,CUB,1987,0,0
192,CUB,1988,0,0
192,CUB,1989,0,0
192,CUB,1990,0,0
192,CUB,1991,0,0
192,CUB,1992,0,0
192,CUB,1993,0,0
192,CUB,1994,0,0
192,CUB,1995,0,0
192,CUB,1996,0,0
192,CUB,1997,0,0
192,CUB,1998,0,0
192,CUB,1999,0,0
192,CUB,2000,0,0
192,CUB,2001,0,0
192,CUB,2002,0,0
192,CUB,2003,0,0
192,CUB,2004,0,0
192,CUB,2005,0,0
192,CUB,2006,0,0
192,CUB,2007,0,0
192,CUB,2008,0,0
192,CUB,2009,0,0
192,CUB,2010,0,0
192,CUB,2011,0,0
192,CUB,2012,0,0
192,CUB,2013,0,0
192,CUB,2014,0,0
192,CUB,2015,0,0
192,CUB,2016,0,0
192,CUB,2017,0,0
192,CUB,2018,0,0
192,CUB,2019,0,0
192,CUB,2020,0,0
192,CUB,2021,0,0
192,CUB,2022,0,0
192,CUB,2023,0,0
192,CUB,2024,0,0
196,CYP,1980,481799143,267666190
196,CYP,1981,526539640,273591800
196,CYP,1982,577215274,294497589
196,CYP,1983,627372619,287672372
196,CYP,1984,701580422,300483088
196,CYP,1985,738385911,301688517
196,CYP,1986,938543842,354535274
196,CYP,1987,1187911159,441075675
196,CYP,1988,1411614442,501683529
196,CYP,1989,1618600222,559009445
196,CYP,1990,2003580525,673899878
196,CYP,1991,1857121172,729068091
196,CYP,1992,2521418245,883997892
196,CYP,1993,2335118487,764969939
196,CYP,1994,2646736734,862063711
196,CYP,1995,3377612477,1312717787
196,CYP,1996,3309806487,1428445057
196,CYP,1997,3305134878,1427425193
196,CYP,1998,3594743211,1529472520
196,CYP,1999,3946972798,1595549480
196,CYP,2000,4068063806,1619834885
196,CYP,2001,4340039936,1653315734
196,CYP,2002,4374284107,1828181605
196,CYP,2003,5114255741,2371467661
196,CYP,2004,5835784613,2713962096
196,CYP,2005,6001174406,2834602840
196,CYP,2006,6576686936,3090440741
196,CYP,2007,8297853927,3921695940
196,CYP,2008,10653240786,5788685646
196,CYP,2009,9303029861,5051085101
196,CYP,2010,9398799911,5343221152
196,CYP,2011,10581388959,5669024298
196,CYP,2012,9916587854,5535329719
196,CYP,2013,11090029919,6454567071
196,CYP,2014,11744414397,7147361585
196,CYP,2015,10739015735,6607924800
196,CYP,2016,11961566164,6930997003
196,CYP,2017,13885082421,8311951598
196,CYP,2018,14784631490,9089376591
196,CYP,2019,16382552136,10944629510
196,CYP,2020,17004044366,12500492821
196,CYP,2021,23085027859,16544780413
196,CYP,2022,27302031254,20131824664
196,CYP,2023,29042867417,20355951806
196,CYP,2024,32059140171,23196729917
203,CZE,1980,0,0
203,CZE,1981,0,0
203,CZE,1982,0,0
203,CZE,1983,0,0
203,CZE,1984,0,0
203,CZE,1985,0,0
203,CZE,1986,0,0
203,CZE,1987,0,0
203,CZE,1988,0,0
203,CZE,1989,0,0
203,CZE,1990,0,0
203,CZE,1991,0,0
203,CZE,1992,0,0
203,CZE,1993,5558928243,3810578457
203,CZE,1994,6461409238,4818863651
203,CZE,1995,8222863357,5039751481
203,CZE,1996,8848114101,6362589040
203,CZE,1997,8132533654,5555987596
203,CZE,1998,9111193425,5836250440
203,CZE,1999,9701999841,5954034646
203,CZE,2000,9767261923,5559786563
203,CZE,2001,10044123651,5656567784
203,CZE,2002,10228868846,6436791092
203,CZE,2003,11472808798,7508094925
203,CZE,2004,12753210736,9614252828
203,CZE,2005,12847146804,10809651732
203,CZE,2006,15527769014,12774227509
203,CZE,2007,18953945847,15337251661
203,CZE,2008,23745968519,18456408324
203,CZE,2009,20607052386,16272646315
203,CZE,2010,21956477923,17863181296
203,CZE,2011,24928711133,20310687934
203,CZE,2012,24235793375,20265456587
203,CZE,2013,23982989400,20386006050
203,CZE,2014,25071891761,22356403335
203,CZE,2015,23277379645,19755982688
203,CZE,2016,24359437709,19997367298
203,CZE,2017,27855591724,22059249864
203,CZE,2018,31151426157,25071618946
203,CZE,2019,30983132604,25803030019
203,CZE,2020,26437218038,21763183856
203,CZE,2021,30655903192,25001071962
203,CZE,2022,34621956742,30385976898
203,CZE,2023,39560301623,35601598612
203,CZE,2024,42539017982,38017590524
204,BEN,1980,62287144,108590725
204,BEN,1981,66808608,142666591
204,BEN,1982,48008825,133673658
204,BEN,1983,50167158,92443295
204,BEN,1984,58321573,93846835
204,BEN,1985,37617167,111293394
204,BEN,1986,71612987,119258724
204,BEN,1987,90837533,139417313
204,BEN,1988,114352203,126553720
204,BEN,1989,100473248,119054896
204,BEN,1990,126367424,130585010
204,BEN,1991,145987563,189582028
204,BEN,1992,156048279,186164059
204,BEN,1993,146567742,175089520
204,BEN,1994,142168286,181404265
204,BEN,1995,194329572,272241267
204,BEN,1996,126149337,185879285
204,BEN,1997,115992038,172349287
204,BEN,1998,142333668,199170517
204,BEN,1999,176925614,229217074
204,BEN,2000,136392442,193446152
204,BEN,2001,147228754,192261665
204,BEN,2002,152901799,210738378
204,BEN,2003,172723650,254710563
204,BEN,2004,216028416,289954433
204,BEN,2005,193842350,281344044
204,BEN,2006,217261548,356307178
204,BEN,2007,301934432,501402201
204,BEN,2008,349443914,512087396
204,BEN,2009,221825343,497884913
204,BEN,2010,376827329,515197971
204,BEN,2011,411695970,504534713
204,BEN,2012,433912741,585120539
204,BEN,2013,514533010,761202564
204,BEN,2014,479237848,886562029
204,BEN,2015,344117345,577250926
204,BEN,2016,354175517,769508817
204,BEN,2017,333738030,693637128
204,BEN,2018,503303056,768750531
204,BEN,2019,528456762,805664518
204,BEN,2020,510372004,789857470
204,BEN,2021,511584205,930930238
204,BEN,2022,552140572,939928688
204,BEN,2023,461100623,1540431081
204,BEN,2024,0,0
208,DNK,1980,5862318386,4493006772
208,DNK,1981,5852704903,4663308324
208,DNK,1982,5410436527,4538075432
208,DNK,1983,5131091831,4501137124
208,DNK,1984,5049074737,4301153145
208,DNK,1985,5486873884,4794088637
208,DNK,1986,6372297745,6065956768
208,DNK,1987,7848408665,7301617772
208,DNK,1988,9622580038,8427400612
208,DNK,1989,9569868135,8638134462
208,DNK,1990,12829671205,10217702901
208,DNK,1991,14264353446,10420242742
208,DNK,1992,14082839597,10735655350
208,DNK,1993,12563534126,10466568644
208,DNK,1994,13661113318,12066952281
208,DNK,1995,15306760082,14039921630
208,DNK,1996,16501968025,14770611979
208,DNK,1997,14043575942,13726718276
208,DNK,1998,15211581443,15778984733
208,DNK,1999,19981531486,18401522154
208,DNK,2000,23721283806,21062673399
208,DNK,2001,25134384299,22120943280
208,DNK,2002,26666607078,24305144885
208,DNK,2003,31672415258,28254189265
208,DNK,2004,36304296014,33401024841
208,DNK,2005,43860605588,38415148905
208,DNK,2006,53281438460,47142116885
208,DNK,2007,63306239931,56634417196
208,DNK,2008,74183217449,66459219237
208,DNK,2009,57409130834,55314912205
208,DNK,2010,61843599923,55531986121
208,DNK,2011,67698633745,63091827046
208,DNK,2012,67659405900,63414838708
208,DNK,2013,71769661249,65753510800
208,DNK,2014,73702661166,66781223686
208,DNK,2015,64734715269,59409024103
208,DNK,2016,63879362724,61773991854
208,DNK,2017,72466137802,65830852366
208,DNK,2018,82881611698,77210748055
208,DNK,2019,83607127133,79993562574
208,DNK,2020,76554251553,74424163002
208,DNK,2021,100158209993,87016987335
208,DNK,2022,135446916673,106604691962
208,DNK,2023,120730859641,114848822024
208,DNK,2024,128900469811,125462763490
212,DMA,1980,5600000,6340741
212,DMA,1981,3700000,6922222
212,DMA,1982,6600000,6922222
212,DMA,1983,8200000,6885185
212,DMA,1984,11800000,9477778
212,DMA,1985,10200000,11800000
212,DMA,1986,14629630,17203704
212,DMA,1987,17000000,18637037
212,DMA,1988,20892593,21644444
212,DMA,1989,24948148,25837037
212,DMA,1990,33377778,30000000
212,DMA,1991,37451852,30481481
212,DMA,1992,42366667,32214815
212,DMA,1993,48548148,35396296
212,DMA,1994,52077778,37507407
212,DMA,1995,61366667,43159259
212,DMA,1996,68940741,47170370
212,DMA,1997,83392593,54140741
212,DMA,1998,88418519,55829630
212,DMA,1999,100803704,59025926
212,DMA,2000,108056608,80003288
212,DMA,2001,111799611,78162701
212,DMA,2002,116609392,79305987
212,DMA,2003,139614291,88269893
212,DMA,2004,144823775,86362794
212,DMA,2005,130267617,85041906
212,DMA,2006,156006886,92154972
212,DMA,2007,155345143,102397084
212,DMA,2008,163888999,112710111
212,DMA,2009,166549347,111049084
212,DMA,2010,200434874,126780942
212,DMA,2011,206779974,114283462
212,DMA,2012,174682511,109755971
212,DMA,2013,187313915,117340075
212,DMA,2014,233856532,135829134
212,DMA,2015,225423377,131137376
212,DMA,2016,235963879,141436707
212,DMA,2017,196074046,149868637
212,DMA,2018,136275948,144149115
212,DMA,2019,181487466,153506281
212,DMA,2020,83134001,114639795
212,DMA,2021,96366123,114624468
212,DMA,2022,148898644,119553687
212,DMA,2023,162876846,158978694
212,DMA,2024,188896829,224135685
214,DOM,1980,309400000,399000000
214,DOM,1981,324600000,366700000
214,DOM,1982,374100000,277300000
214,DOM,1983,456600000,298600000
214,DOM,1984,501500000,299500000
214,DOM,1985,584300000,274500000
214,DOM,1986,692900000,283100000
214,DOM,1987,852000000,360400000
214,DOM,1988,1013400000,397000000
214,DOM,1989,1041100000,464700000
214,DOM,1990,1097200000,440400000
214,DOM,1991,1198700000,479300000
214,DOM,1992,1348600000,555100000
214,DOM,1993,2287200000,823800000
214,DOM,1994,2592500000,921100000
214,DOM,1995,2852500000,966400000
214,DOM,1996,3101000000,1121400000
214,DOM,1997,3626300000,1171300000
214,DOM,1998,3901000000,1319500000
214,DOM,1999,4347500000,1248000000
214,DOM,2000,4935700000,1373300000
214,DOM,2001,4765500000,1283900000
214,DOM,2002,4787700000,1313500000
214,DOM,2003,5344700000,1219400000
214,DOM,2004,5669170000,1213170000
214,DOM,2005,6181500000,1478200000
214,DOM,2006,6630900000,1582010000
214,DOM,2007,6850300000,1772400000
214,DOM,2008,6876400000,1989400000
214,DOM,2009,6292800000,1857000000
214,DOM,2010,5454500000,2587500000
214,DOM,2011,5822700000,2899000000
214,DOM,2012,6140000000,2938500000
214,DOM,2013,6411900000,2778300000
214,DOM,2014,7053700000,2969800000
214,DOM,2015,7541800000,3174000000
214,DOM,2016,8309200000,3369600000
214,DOM,2017,8856800000,3307000000
214,DOM,2018,9413600000,3917100000
214,DOM,2019,9316500000,4258200000
214,DOM,2020,4587500000,3196900000
214,DOM,2021,8114300000,4407800000
214,DOM,2022,11418600000,5925100000
214,DOM,2023,12840100000,5636500000
214,DOM,2024,14691100000,6336500000
218,ECU,1980,367000000,703900000
218,ECU,1981,398600000,834300000
218,ECU,1982,381000000,723000000
218,ECU,1983,315000000,491000000
218,ECU,1984,291000000,535000000
218,ECU,1985,397000000,636000000
218,ECU,1986,441000000,583000000
218,ECU,1987,421000000,648000000
218,ECU,1988,440000000,606000000
218,ECU,1989,516000000,626000000
218,ECU,1990,538000000,804000000
218,ECU,1991,556000000,900000000
218,ECU,1992,617000000,933000000
218,ECU,1993,635700000,1099490000
218,ECU,1994,675830000,1117450000
218,ECU,1995,735820000,1185290000
218,ECU,1996,693030000,1125460000
218,ECU,1997,690060000,1242550000
218,ECU,1998,682310000,1246430000
218,ECU,1999,733510000,1183660000
218,ECU,2000,854313050,1273302686
218,ECU,2001,870166930,1441589129
218,ECU,2002,890422210,1605859544
218,ECU,2003,886552003,1629798451
218,ECU,2004,1019549884,1977923034
218,ECU,2005,1018121359,2147954890
218,ECU,2006,1042530821,2347270187
218,ECU,2007,1206089927,2577562936
218,ECU,2008,1447616206,3019019450
218,ECU,2009,1342524062,2624310923
218,ECU,2010,1478221640,3000671379
218,ECU,2011,1593470094,3156171307
218,ECU,2012,1810012633,3204352072
218,ECU,2013,2047368026,3466935470
218,ECU,2014,2352288007,3522965121
218,ECU,2015,2397312737,3202558983
218,ECU,2016,2763866292,3874568815
218,ECU,2017,2986599273,3904383503
218,ECU,2018,3332167107,4317209877
218,ECU,2019,3370726769,4526046653
218,ECU,2020,2031237739,3168875104
218,ECU,2021,2419506313,4496160137
218,ECU,2022,3667469245,6155107265
218,ECU,2023,4337115642,6143570996
218,ECU,2024,3864900466,6175070102
222,SLV,1980,138840000,273480000
222,SLV,1981,124680000,263400000
222,SLV,1982,117400000,253040000
222,SLV,1983,135840000,246280000
222,SLV,1984,165400000,241960000
222,SLV,1985,223920000,290760000
222,SLV,1986,241068392,281030059
222,SLV,1987,318140000,280100000
222,SLV,1988,328000000,341400000
222,SLV,1989,351020000,392140000
222,SLV,1990,329233390,314675103
222,SLV,1991,310914761,322864865
222,SLV,1992,377115519,364676567
222,SLV,1993,405630178,386670127
222,SLV,1994,495832737,428927395
222,SLV,1995,462157917,509790110
222,SLV,1996,627869789,504625928
222,SLV,1997,776017131,647765882
222,SLV,1998,941861793,762992576
222,SLV,1999,1041000000,845500000
222,SLV,2000,1174000000,968900000
222,SLV,2001,1217800000,993600000
222,SLV,2002,1279900000,1047300000
222,SLV,2003,1463991937,1091009897
222,SLV,2004,1447869173,1061272368
222,SLV,2005,1478030000,1114720000
222,SLV,2006,1515970000,1231900000
222,SLV,2007,1555560000,1321160000
222,SLV,2008,1534250000,1310680000
222,SLV,2009,1292215503,983887767
222,SLV,2010,1497961215,1099649747
222,SLV,2011,1635961955,1186888657
222,SLV,2012,1868022338,1336752991
222,SLV,2013,2141858536,1471015929
222,SLV,2014,2325778303,1457773698
222,SLV,2015,2477082456,1517751647
222,SLV,2016,2548882978,1741346407
222,SLV,2017,2557317347,1823843542
222,SLV,2018,2829386374,1947435378
222,SLV,2019,3308799499,2012091510
222,SLV,2020,2197220961,1502336915
222,SLV,2021,3103810004,2297400776
222,SLV,2022,4322281858,2770687978
222,SLV,2023,5108560272,2659656816
222,SLV,2024,5999510604,3258974319
226,GNQ,1980,0,0
226,GNQ,1981,0,0
226,GNQ,1982,0,0
226,GNQ,1983,0,0
226,GNQ,1984,0,0
226,GNQ,1985,0,0
226,GNQ,1986,0,0
226,GNQ,1987,6109074,40683902
226,GNQ,1988,5868761,48685871
226,GNQ,1989,5839973,31224893
226,GNQ,1990,4506642,35762979
226,GNQ,1991,5841757,41445281
226,GNQ,1992,8149100,35169204
226,GNQ,1993,8991301,38532634
226,GNQ,1994,3364525,23818242
226,GNQ,1995,4181121,75538654
226,GNQ,1996,4879265,184577366
226,GNQ,1997,0,0
226,GNQ,1998,0,0
226,GNQ,1999,0,0
226,GNQ,2000,0,0
226,GNQ,2001,0,0
226,GNQ,2002,0,0
226,GNQ,2003,0,0
226,GNQ,2004,0,0
226,GNQ,2005,0,0
226,GNQ,2006,0,0
226,GNQ,2007,0,0
226,GNQ,2008,0,0
226,GNQ,2009,0,0
226,GNQ,2010,0,0
226,GNQ,2011,0,0
226,GNQ,2012,0,0
226,GNQ,2013,0,0
226,GNQ,2014,0,0
226,GNQ,2015,0,0
226,GNQ,2016,0,0
226,GNQ,2017,0,0
226,GNQ,2018,0,0
226,GNQ,2019,0,0
226,GNQ,2020,0,0
226,GNQ,2021,0,0
226,GNQ,2022,0,0
226,GNQ,2023,0,0
226,GNQ,2024,0,0
231,ETH,1980,125410628,208260870
231,ETH,1981,132367150,206570048
231,ETH,1982,135120773,212367150
231,ETH,1983,138937198,224830918
231,ETH,1984,186473430,252608696
231,ETH,1985,288840580,270772947
231,ETH,1986,243913043,271739130
231,ETH,1987,296859903,307681159
231,ETH,1988,271739130,330096618
231,ETH,1989,289178744,323381643
231,ETH,1990,304637681,358840580
231,ETH,1991,268260870,284347826
231,ETH,1992,267601739,368259614
231,ETH,1993,277240000,299020000
231,ETH,1994,294606672,310411854
231,ETH,1995,344540720,352843234
231,ETH,1996,377174484,349755350
231,ETH,1997,390725027,394227785
231,ETH,1998,391545133,455557583
231,ETH,1999,473621264,466315813
231,ETH,2000,506201908,489601051
231,ETH,2001,467364938,521522803
231,ETH,2002,513034270,578741959
231,ETH,2003,761738028,708671637
231,ETH,2004,1005460767,958289177
231,ETH,2005,1012133942,1193830180
231,ETH,2006,1142944754,1170553122
231,ETH,2007,1298848906,1748881495
231,ETH,2008,1776704854,2391598702
231,ETH,2009,1735246083,2223796381
231,ETH,2010,2164718234,2550105172
231,ETH,2011,2802162978,3425697837
231,ETH,2012,2736954646,3582647188
231,ETH,2013,3102019297,3460458450
231,ETH,2014,2967393372,4435677335
231,ETH,2015,3087170087,4883862669
231,ETH,2016,3094746062,5268705031
231,ETH,2017,3607741789,5074361081
231,ETH,2018,4919331157,6203130844
231,ETH,2019,4842257161,6170926072
231,ETH,2020,4461774238,5407636703
231,ETH,2021,5565857943,6526048194
231,ETH,2022,7000872482,7452196198
231,ETH,2023,7395866095,7633267994
231,ETH,2024,7608411739,5506156286
232,ERI,1980,0,0
232,ERI,1981,0,0
232,ERI,1982,0,0
232,ERI,1983,0,0
232,ERI,1984,0,0
232,ERI,1985,0,0
232,ERI,1986,0,0
232,ERI,1987,0,0
232,ERI,1988,0,0
232,ERI,1989,0,0
232,ERI,1990,0,0
232,ERI,1991,0,0
232,ERI,1992,72635959,0
232,ERI,1993,107605127,999119
232,ERI,1994,89820807,7693217
232,ERI,1995,48554560,44658206
232,ERI,1996,104812957,53655441
232,ERI,1997,158026478,99560651
232,ERI,1998,81753588,187855313
232,ERI,1999,47556741,104937379
232,ERI,2000,60910084,28480692
232,ERI,2001,0,0
232,ERI,2002,0,0
232,ERI,2003,0,0
232,ERI,2004,0,0
232,ERI,2005,0,0
232,ERI,2006,0,0
232,ERI,2007,0,0
232,ERI,2008,0,0
232,ERI,2009,0,0
232,ERI,2010,0,0
232,ERI,2011,0,0
232,ERI,2012,0,0
232,ERI,2013,0,0
232,ERI,2014,0,0
232,ERI,2015,0,0
232,ERI,2016,0,0
232,ERI,2017,0,0
232,ERI,2018,0,0
232,ERI,2019,0,0
232,ERI,2020,0,0
232,ERI,2021,0,0
232,ERI,2022,0,0
232,ERI,2023,0,0
232,ERI,2024,0,0
233,EST,1980,0,0
233,EST,1981,0,0
233,EST,1982,0,0
233,EST,1983,0,0
233,EST,1984,0,0
233,EST,1985,0,0
233,EST,1986,0,0
233,EST,1987,0,0
233,EST,1988,0,0
233,EST,1989,0,0
233,EST,1990,0,0
233,EST,1991,0,0
233,EST,1992,203105466,160384977
233,EST,1993,343644203,261266204
233,EST,1994,560522711,415348072
233,EST,1995,917282280,504430252
233,EST,1996,1165707740,594813211
233,EST,1997,1394389286,729002881
