date_gregorian,date_jalali,open,low,high,close,change_direction,change_abs,change_pct,unit,source,country_iso3
2013/04/03,1392/01/14,13470000.0,13450000.0,13470000.0,13460000.0,low,226000.0,1.68,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/06,1392/01/17,14350000.0,14170000.0,14410000.0,14410000.0,high,340000.0,2.42,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/07,1392/01/18,14350000.0,14070000.0,14350000.0,14070000.0,low,100000.0,0.71,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/08,1392/01/19,14180000.0,14140000.0,14270000.0,14170000.0,high,170000.0,1.21,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/09,1392/01/20,14180000.0,14000000.0,14220000.0,14000000.0,high,100000.0,0.72,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/10,1392/01/21,13890000.0,13820000.0,13900000.0,13900000.0,high,50000.0,0.36,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/12,1392/01/23,13342000.0,13036000.0,13536000.0,13222000.0,high,62000.0,0.47,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/15,1392/01/26,13120000.0,13070000.0,13180000.0,13160000.0,high,20000.0,0.15,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/16,1392/01/27,13110000.0,13080000.0,13140000.0,13140000.0,high,30000.0,0.23,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/17,1392/01/28,13120000.0,13090000.0,13130000.0,13110000.0,high,146000.0,1.13,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/20,1392/01/31,13000000.0,12960000.0,13170000.0,13130000.0,low,260000.0,1.98,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/21,1392/02/01,13260000.0,13220000.0,13500000.0,13390000.0,high,60000.0,0.45,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/22,1392/02/02,13310000.0,13260000.0,13400000.0,13330000.0,low,380000.0,2.85,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/23,1392/02/03,13510000.0,13480000.0,13720000.0,13710000.0,low,40000.0,0.29,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/24,1392/02/04,13780000.0,13690000.0,13850000.0,13750000.0,high,176000.0,1.3,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/27,1392/02/07,13530000.0,13450000.0,13690000.0,13620000.0,low,60000.0,0.44,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/28,1392/02/08,13700000.0,13640000.0,13780000.0,13680000.0,high,100000.0,0.74,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/29,1392/02/09,13650000.0,13560000.0,13680000.0,13580000.0,high,130000.0,0.97,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/04/30,1392/02/10,13570000.0,13450000.0,13570000.0,13450000.0,low,10000.0,0.07,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/01,1392/02/11,13430000.0,13370000.0,13470000.0,13460000.0,high,11000.0,0.08,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/04,1392/02/14,13480000.0,13450000.0,13580000.0,13580000.0,high,140000.0,1.04,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/05,1392/02/15,13540000.0,13430000.0,13540000.0,13440000.0,high,150000.0,1.13,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/06,1392/02/16,13350000.0,13290000.0,13370000.0,13290000.0,high,140000.0,1.06,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/07,1392/02/17,13300000.0,13030000.0,13300000.0,13150000.0,high,10000.0,0.08,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/08,1392/02/18,13180000.0,13120000.0,13180000.0,13140000.0,high,182000.0,1.4,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/11,1392/02/21,12870000.0,12870000.0,13020000.0,13000000.0,high,25000.0,0.19,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/12,1392/02/22,12930000.0,12930000.0,13040000.0,12975000.0,low,65000.0,0.5,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/13,1392/02/23,13110000.0,13000000.0,13150000.0,13040000.0,high,210000.0,1.64,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/14,1392/02/24,12910000.0,12830000.0,12940000.0,12830000.0,high,50000.0,0.39,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/15,1392/02/25,12840000.0,12720000.0,12850000.0,12780000.0,high,205000.0,1.63,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/18,1392/02/28,12240000.0,11960000.0,12260000.0,11970000.0,low,30000.0,0.25,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/19,1392/02/29,11720000.0,11570000.0,12040000.0,12000000.0,low,560000.0,4.67,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/20,1392/02/30,12260000.0,12200000.0,12570000.0,12560000.0,low,690000.0,5.49,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/21,1392/02/31,12810000.0,12780000.0,13270000.0,13250000.0,high,320000.0,2.47,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/22,1392/03/01,12950000.0,12910000.0,13080000.0,12930000.0,low,158000.0,1.22,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/25,1392/03/04,13300000.0,13250000.0,13540000.0,13280000.0,high,65000.0,0.49,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/26,1392/03/05,13330000.0,13200000.0,13380000.0,13215000.0,low,185000.0,1.4,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/27,1392/03/06,13440000.0,13340000.0,13440000.0,13400000.0,high,220000.0,1.67,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/28,1392/03/07,13330000.0,13170000.0,13340000.0,13180000.0,low,10000.0,0.08,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/29,1392/03/08,13150000.0,13080000.0,13200000.0,13190000.0,low,20000.0,0.15,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/05/30,1392/03/09,13210000.0,13210000.0,13210000.0,13210000.0,high,260000.0,2.01,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/01,1392/03/11,13110000.0,12950000.0,13140000.0,12950000.0,low,100000.0,0.77,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/02,1392/03/12,12960000.0,12960000.0,13050000.0,13050000.0,,,,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/05,1392/03/15,13012000.0,12864000.0,13271000.0,13050000.0,high,150000.0,1.16,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/08,1392/03/18,13040000.0,12890000.0,13040000.0,12900000.0,high,100000.0,0.78,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/09,1392/03/19,12840000.0,12780000.0,12880000.0,12800000.0,high,170000.0,1.35,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/10,1392/03/20,12660000.0,12450000.0,12660000.0,12630000.0,low,360000.0,2.85,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/11,1392/03/21,12660000.0,12660000.0,13050000.0,12990000.0,low,90000.0,0.69,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/12,1392/03/22,13100000.0,13050000.0,13120000.0,13080000.0,high,99000.0,0.76,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/15,1392/03/25,12500000.0,12380000.0,12680000.0,12600000.0,high,50000.0,0.4,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/16,1392/03/26,12380000.0,12280000.0,12570000.0,12550000.0,high,200000.0,1.62,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/17,1392/03/27,12680000.0,12350000.0,12680000.0,12350000.0,high,300000.0,2.49,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/18,1392/03/28,12230000.0,12030000.0,12250000.0,12050000.0,high,340000.0,2.9,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/19,1392/03/29,11800000.0,11600000.0,11810000.0,11710000.0,high,413000.0,3.66,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/22,1392/04/01,10880000.0,10380000.0,11300000.0,10970000.0,low,10000.0,0.09,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/23,1392/04/02,10980000.0,10980000.0,10980000.0,10980000.0,high,150000.0,1.39,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/25,1392/04/04,10680000.0,10660000.0,10930000.0,10830000.0,low,120000.0,1.11,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/26,1392/04/05,11000000.0,10920000.0,11110000.0,10950000.0,high,2000.0,0.02,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/29,1392/04/08,11010000.0,10960000.0,11120000.0,11110000.0,low,300000.0,2.7,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/06/30,1392/04/09,11380000.0,11320000.0,11480000.0,11410000.0,low,40000.0,0.35,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/01,1392/04/10,11500000.0,11430000.0,11530000.0,11450000.0,high,50000.0,0.44,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/02,1392/04/11,11370000.0,11250000.0,11420000.0,11400000.0,high,40000.0,0.35,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/03,1392/04/12,11370000.0,11350000.0,11380000.0,11360000.0,high,22000.0,0.19,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/06,1392/04/15,10900000.0,10825000.0,11060000.0,11030000.0,high,60000.0,0.55,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/07,1392/04/16,11020000.0,10950000.0,11050000.0,10970000.0,high,105000.0,0.97,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/08,1392/04/17,11020000.0,10850000.0,11020000.0,10865000.0,low,5000.0,0.05,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/09,1392/04/18,10810000.0,10800000.0,10880000.0,10870000.0,low,180000.0,1.66,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/10,1392/04/19,11160000.0,11050000.0,11160000.0,11050000.0,high,9000.0,0.08,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/13,1392/04/22,10850000.0,10810000.0,10940000.0,10935000.0,high,85000.0,0.78,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/14,1392/04/23,10930000.0,10840000.0,10930000.0,10850000.0,low,10000.0,0.09,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/15,1392/04/24,10810000.0,10800000.0,10890000.0,10860000.0,high,145000.0,1.35,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/16,1392/04/25,10810000.0,10680000.0,10810000.0,10715000.0,high,185000.0,1.76,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/17,1392/04/26,10580000.0,10490000.0,10580000.0,10530000.0,high,219000.0,2.12,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/20,1392/04/29,9980000.0,9980000.0,10230000.0,10230000.0,low,170000.0,1.66,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/21,1392/04/30,10340000.0,10280000.0,10400000.0,10400000.0,high,130000.0,1.27,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/22,1392/04/31,10300000.0,10220000.0,10350000.0,10270000.0,low,100000.0,0.97,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/23,1392/05/01,10240000.0,10240000.0,10430000.0,10370000.0,high,80000.0,0.78,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/24,1392/05/02,10300000.0,10290000.0,10370000.0,10290000.0,low,207000.0,2.01,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/27,1392/05/05,10660000.0,10530000.0,10660000.0,10580000.0,,,,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/28,1392/05/06,10510000.0,10490000.0,10590000.0,10580000.0,high,6000.0,0.06,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/07/31,1392/05/09,10550000.0,10550000.0,10610000.0,10610000.0,low,184000.0,1.73,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/03,1392/05/12,10890000.0,10780000.0,10950000.0,10780000.0,high,100000.0,0.94,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/04,1392/05/13,10710000.0,10670000.0,10760000.0,10680000.0,high,110000.0,1.04,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/05,1392/05/14,10620000.0,10570000.0,10620000.0,10570000.0,low,80000.0,0.76,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/06,1392/05/15,10640000.0,10600000.0,10670000.0,10650000.0,low,30000.0,0.28,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/07,1392/05/16,10730000.0,10680000.0,10730000.0,10680000.0,low,35000.0,0.33,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/11,1392/05/20,10830000.0,10810000.0,10880000.0,10840000.0,high,210000.0,1.98,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/12,1392/05/21,10740000.0,10630000.0,10750000.0,10630000.0,low,90000.0,0.85,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/13,1392/05/22,10550000.0,10550000.0,10720000.0,10720000.0,high,90000.0,0.85,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/14,1392/05/23,10745000.0,10630000.0,10750000.0,10630000.0,high,10000.0,0.09,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/17,1392/05/26,10530000.0,10530000.0,10700000.0,10670000.0,high,200000.0,1.91,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/18,1392/05/27,10650000.0,10470000.0,10650000.0,10470000.0,high,240000.0,2.35,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/19,1392/05/28,10410000.0,10180000.0,10410000.0,10230000.0,high,30000.0,0.29,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/20,1392/05/29,10200000.0,10100000.0,10220000.0,10200000.0,low,130000.0,1.27,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/21,1392/05/30,10270000.0,10260000.0,10360000.0,10330000.0,low,3000.0,0.03,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/24,1392/06/02,10360000.0,10325000.0,10475000.0,10420000.0,high,30000.0,0.29,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/25,1392/06/03,10410000.0,10365000.0,10430000.0,10390000.0,low,360000.0,3.46,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/26,1392/06/04,10400000.0,10400000.0,10750000.0,10750000.0,low,200000.0,1.86,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/27,1392/06/05,10950000.0,10950000.0,11180000.0,10950000.0,high,80000.0,0.74,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/28,1392/06/06,10840000.0,10740000.0,10910000.0,10870000.0,low,24000.0,0.22,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/08/31,1392/06/09,10820000.0,10820000.0,10920000.0,10880000.0,low,104000.0,0.96,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/03,1392/06/12,11210000.0,11210000.0,11455000.0,11280000.0,low,190000.0,1.68,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/04,1392/06/13,11350000.0,11320000.0,11470000.0,11470000.0,high,93000.0,0.82,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/07,1392/06/16,11120000.0,11120000.0,11240000.0,11200000.0,high,120000.0,1.08,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/08,1392/06/17,11230000.0,11050000.0,11260000.0,11080000.0,high,450000.0,4.23,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/09,1392/06/18,10910000.0,10620000.0,10910000.0,10630000.0,high,140000.0,1.33,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/10,1392/06/19,10650000.0,10480000.0,10690000.0,10490000.0,high,140000.0,1.35,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/11,1392/06/20,10400000.0,10300000.0,10400000.0,10350000.0,high,250000.0,2.48,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/14,1392/06/23,10130000.0,10075000.0,10180000.0,10110000.0,high,470000.0,4.88,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/15,1392/06/24,9880000.0,9630000.0,9880000.0,9640000.0,high,40000.0,0.42,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/16,1392/06/25,9500000.0,9500000.0,9830000.0,9600000.0,low,60000.0,0.63,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/17,1392/06/26,9690000.0,9610000.0,9740000.0,9660000.0,low,340000.0,3.52,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/18,1392/06/27,10010000.0,9970000.0,10080000.0,10000000.0,high,1000000.0,11.11,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/21,1392/06/30,9220000.0,9170000.0,9330000.0,9310000.0,,,,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/22,1392/06/31,9270000.0,9270000.0,9385000.0,9310000.0,high,50000.0,0.54,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/23,1392/07/01,9180000.0,9180000.0,9270000.0,9260000.0,low,540000.0,5.83,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/24,1392/07/02,9670000.0,9650000.0,9830000.0,9800000.0,high,90000.0,0.93,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/25,1392/07/03,9790000.0,9710000.0,9790000.0,9710000.0,high,23000.0,0.24,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/28,1392/07/06,9900000.0,9860000.0,9980000.0,9900000.0,high,240000.0,2.48,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/29,1392/07/07,9880000.0,9650000.0,9880000.0,9660000.0,low,40000.0,0.41,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/09/30,1392/07/08,9840000.0,9700000.0,9840000.0,9700000.0,low,50000.0,0.52,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/01,1392/07/09,9663000.0,9613000.0,9750000.0,9750000.0,high,100000.0,1.04,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/02,1392/07/10,9710000.0,9650000.0,9710000.0,9650000.0,,,,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/05,1392/07/13,9790000.0,9740000.0,9800000.0,9760000.0,high,20000.0,0.21,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/06,1392/07/14,9740000.0,9670000.0,9740000.0,9740000.0,low,20000.0,0.21,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/07,1392/07/15,9760000.0,9700000.0,9770000.0,9760000.0,high,170000.0,1.77,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/08,1392/07/16,9620000.0,9590000.0,9660000.0,9590000.0,high,30000.0,0.31,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/09,1392/07/17,9625000.0,9560000.0,9625000.0,9560000.0,high,184000.0,1.96,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/11,1392/07/19,9317000.0,9156000.0,9471000.0,9387000.0,low,8000.0,0.09,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/13,1392/07/21,9300000.0,9255000.0,9400000.0,9395000.0,high,25000.0,0.27,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/14,1392/07/22,9390000.0,9310000.0,9400000.0,9370000.0,low,17000.0,0.18,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/16,1392/07/24,9490000.0,9419000.0,9727000.0,9540000.0,low,20000.0,0.21,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/19,1392/07/27,9560000.0,9540000.0,9560000.0,9560000.0,high,25000.0,0.26,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/20,1392/07/28,9580000.0,9475000.0,9580000.0,9535000.0,low,55000.0,0.58,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/21,1392/07/29,9510000.0,9490000.0,9590000.0,9590000.0,high,30000.0,0.31,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/22,1392/07/30,9570000.0,9520000.0,9580000.0,9560000.0,low,50000.0,0.52,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/23,1392/08/01,9590000.0,9570000.0,9610000.0,9610000.0,low,40000.0,0.42,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/26,1392/08/04,9680000.0,9630000.0,9680000.0,9650000.0,low,60000.0,0.62,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/27,1392/08/05,9630000.0,9605000.0,9710000.0,9710000.0,high,50000.0,0.52,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/28,1392/08/06,9680000.0,9630000.0,9680000.0,9660000.0,low,40000.0,0.41,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/29,1392/08/07,9650000.0,9640000.0,9700000.0,9700000.0,high,130000.0,1.36,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/10/30,1392/08/08,9610000.0,9570000.0,9620000.0,9570000.0,high,6000.0,0.06,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/02,1392/08/11,9490000.0,9490000.0,9570000.0,9550000.0,high,40000.0,0.42,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/03,1392/08/12,9570000.0,9490000.0,9570000.0,9510000.0,high,50000.0,0.53,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/04,1392/08/13,9510000.0,9455000.0,9510000.0,9460000.0,low,30000.0,0.32,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/05,1392/08/14,9460000.0,9450000.0,9490000.0,9490000.0,high,50000.0,0.53,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/06,1392/08/15,9480000.0,9440000.0,9480000.0,9440000.0,high,213000.0,2.31,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/09,1392/08/18,9260000.0,9240000.0,9320000.0,9310000.0,high,50000.0,0.54,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/10,1392/08/19,9290000.0,9260000.0,9300000.0,9260000.0,high,20000.0,0.22,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
2013/11/11,1392/08/20,9240000.0,9240000.0,9270000.0,9240000.0,low,11000.0,0.12,IRR_per_coin,"TGJU.org (Emami coin, sekee), tgju.org/profile/sekee",IRN
