date_gregorian,date_jalali,open,low,high,close,change_direction,change_abs,change_pct,unit,source,country_iso3
2017/10/31,1396/08/09,12760000.0,12760000.0,12780000.0,12780000.0,low,10000.0,0.08,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/01,1396/08/10,12790000.0,12790000.0,12790000.0,12790000.0,high,6000.0,0.05,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/04,1396/08/13,12790000.0,12790000.0,12810000.0,12810000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/05,1396/08/14,12860000.0,12810000.0,12860000.0,12810000.0,low,100000.0,0.78,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/06,1396/08/15,12830000.0,12830000.0,12910000.0,12910000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/07,1396/08/16,12890000.0,12890000.0,12910000.0,12910000.0,low,18000.0,0.14,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/11,1396/08/20,13000000.0,13000000.0,13010000.0,13010000.0,low,60000.0,0.46,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/12,1396/08/21,13030000.0,13030000.0,13070000.0,13070000.0,low,160000.0,1.22,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/13,1396/08/22,13160000.0,13140000.0,13260000.0,13230000.0,low,130000.0,0.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/14,1396/08/23,13250000.0,13250000.0,13360000.0,13360000.0,low,30000.0,0.22,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/15,1396/08/24,13330000.0,13330000.0,13390000.0,13390000.0,low,6000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/17,1396/08/26,13482000.0,13251000.0,13758000.0,13444000.0,low,86000.0,0.64,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/20,1396/08/29,13530000.0,13520000.0,13530000.0,13530000.0,high,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/21,1396/08/30,13520000.0,13520000.0,13520000.0,13520000.0,high,65000.0,0.48,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/22,1396/09/01,13518000.0,13140000.0,13765000.0,13422000.0,high,12000.0,0.09,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/25,1396/09/04,13410000.0,13310000.0,13410000.0,13410000.0,high,152000.0,1.15,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/28,1396/09/07,13160000.0,13150000.0,13170000.0,13170000.0,low,190000.0,1.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/11/29,1396/09/08,13210000.0,13210000.0,13360000.0,13360000.0,high,71000.0,0.53,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/02,1396/09/11,13240000.0,13240000.0,13460000.0,13460000.0,low,180000.0,1.34,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/03,1396/09/12,13560000.0,13560000.0,13640000.0,13640000.0,low,120000.0,0.88,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/04,1396/09/13,13660000.0,13640000.0,13780000.0,13760000.0,high,20000.0,0.15,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/06,1396/09/15,13628000.0,13423000.0,13921000.0,13647000.0,low,2000.0,0.01,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/08,1396/09/17,13601000.0,13384000.0,13736000.0,13649000.0,low,21000.0,0.15,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/10,1396/09/19,13680000.0,13670000.0,13680000.0,13670000.0,low,20000.0,0.15,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/11,1396/09/20,13710000.0,13690000.0,13710000.0,13690000.0,high,30000.0,0.22,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/12,1396/09/21,13680000.0,13660000.0,13680000.0,13660000.0,high,3000.0,0.02,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/13,1396/09/22,13680000.0,13350000.0,13956000.0,13626000.0,high,16000.0,0.12,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/15,1396/09/24,13612000.0,13501000.0,13745000.0,13610000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/16,1396/09/25,13607000.0,13404000.0,13856000.0,13610000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/18,1396/09/27,13600000.0,13600000.0,13610000.0,13610000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/20,1396/09/29,13600000.0,13600000.0,13610000.0,13610000.0,low,82000.0,0.6,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/23,1396/10/02,13640000.0,13630000.0,13640000.0,13630000.0,low,40000.0,0.29,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/24,1396/10/03,13670000.0,13670000.0,13670000.0,13670000.0,low,30000.0,0.22,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/25,1396/10/04,13680000.0,13670000.0,13700000.0,13700000.0,low,60000.0,0.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/26,1396/10/05,13770000.0,13760000.0,13770000.0,13760000.0,low,50000.0,0.36,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/27,1396/10/06,13810000.0,13810000.0,13810000.0,13810000.0,low,87000.0,0.63,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/30,1396/10/09,13960000.0,13950000.0,14230000.0,14230000.0,low,280000.0,1.97,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2017/12/31,1396/10/10,14260000.0,14260000.0,14600000.0,14510000.0,low,80000.0,0.55,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/01,1396/10/11,14660000.0,14590000.0,14660000.0,14590000.0,low,170000.0,1.17,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/02,1396/10/12,14580000.0,14580000.0,14760000.0,14760000.0,high,210000.0,1.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/03,1396/10/13,14710000.0,14550000.0,14710000.0,14550000.0,high,48000.0,0.33,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/06,1396/10/16,14350000.0,14330000.0,14350000.0,14330000.0,low,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/07,1396/10/17,14340000.0,14330000.0,14340000.0,14340000.0,low,20000.0,0.14,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/08,1396/10/18,14360000.0,14360000.0,14360000.0,14360000.0,low,150000.0,1.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/09,1396/10/19,14460000.0,14440000.0,14540000.0,14510000.0,low,7000.0,0.05,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/10,1396/10/20,14466000.0,14172000.0,14745000.0,14510000.0,low,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/13,1396/10/23,14600000.0,14520000.0,14600000.0,14520000.0,low,20000.0,0.14,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/14,1396/10/24,14530000.0,14520000.0,14540000.0,14540000.0,high,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/15,1396/10/25,14560000.0,14530000.0,14560000.0,14530000.0,low,30000.0,0.21,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/16,1396/10/26,14540000.0,14540000.0,14560000.0,14560000.0,low,40000.0,0.27,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/17,1396/10/27,14600000.0,14560000.0,14600000.0,14600000.0,low,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/20,1396/10/30,14710000.0,14710000.0,14710000.0,14710000.0,low,70000.0,0.48,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/21,1396/11/01,14700000.0,14700000.0,14780000.0,14780000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/22,1396/11/02,14790000.0,14780000.0,14810000.0,14780000.0,high,80000.0,0.54,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/23,1396/11/03,14760000.0,14700000.0,14800000.0,14700000.0,low,40000.0,0.27,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/24,1396/11/04,14740000.0,14700000.0,14740000.0,14740000.0,high,53000.0,0.36,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/27,1396/11/07,14480000.0,14480000.0,14480000.0,14480000.0,low,30000.0,0.21,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/28,1396/11/08,14510000.0,14510000.0,14510000.0,14510000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/29,1396/11/09,14490000.0,14490000.0,14510000.0,14510000.0,low,50000.0,0.34,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/30,1396/11/10,14520000.0,14520000.0,14560000.0,14560000.0,low,50000.0,0.34,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/01/31,1396/11/11,14590000.0,14590000.0,14610000.0,14610000.0,low,3000.0,0.02,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/03,1396/11/14,14690000.0,14690000.0,14710000.0,14710000.0,low,130000.0,0.88,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/04,1396/11/15,14840000.0,14840000.0,14840000.0,14840000.0,low,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/05,1396/11/16,14850000.0,14850000.0,14850000.0,14850000.0,low,40000.0,0.27,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/06,1396/11/17,14900000.0,14880000.0,14900000.0,14890000.0,low,10000.0,0.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/07,1396/11/18,14850000.0,14800000.0,14900000.0,14900000.0,low,40000.0,0.27,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/09,1396/11/20,14937000.0,14650000.0,15160000.0,15021000.0,low,439000.0,2.92,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/12,1396/11/23,15460000.0,15460000.0,15460000.0,15460000.0,low,50000.0,0.32,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/13,1396/11/24,15560000.0,15400000.0,15560000.0,15510000.0,high,300000.0,1.97,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/14,1396/11/25,15460000.0,15210000.0,15460000.0,15210000.0,high,15000.0,0.1,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/17,1396/11/28,14900000.0,14645000.0,14900000.0,14695000.0,high,95000.0,0.65,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/18,1396/11/29,14670000.0,14600000.0,14700000.0,14600000.0,high,190000.0,1.32,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/21,1396/12/02,14410000.0,14410000.0,14450000.0,14450000.0,low,190000.0,1.31,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/24,1396/12/05,14700000.0,14700000.0,14810000.0,14810000.0,low,220000.0,1.49,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/25,1396/12/06,15000000.0,15000000.0,15030000.0,15030000.0,high,30000.0,0.2,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/26,1396/12/07,15050000.0,14950000.0,15050000.0,15000000.0,low,300000.0,2.0,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/27,1396/12/08,15060000.0,15060000.0,15300000.0,15300000.0,high,100000.0,0.66,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/02/28,1396/12/09,15200000.0,15200000.0,15200000.0,15200000.0,low,150000.0,0.99,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/03,1396/12/12,15500000.0,15410000.0,15550000.0,15410000.0,low,290000.0,1.88,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/04,1396/12/13,15460000.0,15460000.0,15700000.0,15700000.0,high,150000.0,0.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/05,1396/12/14,15530000.0,15480000.0,15600000.0,15550000.0,low,50000.0,0.32,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/06,1396/12/15,15600000.0,15600000.0,15600000.0,15600000.0,high,90000.0,0.58,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/07,1396/12/16,15510000.0,15510000.0,15510000.0,15510000.0,low,9000.0,0.06,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/10,1396/12/19,15540000.0,15510000.0,15680000.0,15680000.0,low,70000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/11,1396/12/20,15650000.0,15600000.0,15750000.0,15750000.0,low,10000.0,0.06,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/12,1396/12/21,15760000.0,15760000.0,15760000.0,15760000.0,low,300000.0,1.9,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/13,1396/12/22,15810000.0,15810000.0,16200000.0,16060000.0,high,100000.0,0.63,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/14,1396/12/23,15980000.0,15900000.0,15980000.0,15960000.0,high,265000.0,1.69,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/17,1396/12/26,15730000.0,15730000.0,15860000.0,15750000.0,high,50000.0,0.32,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/18,1396/12/27,15725000.0,15700000.0,15725000.0,15700000.0,low,130000.0,0.83,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/25,1397/01/05,16200000.0,16200000.0,16300000.0,16300000.0,low,100000.0,0.61,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/26,1397/01/06,16350000.0,16350000.0,16400000.0,16400000.0,low,200000.0,1.22,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/27,1397/01/07,16360000.0,16030000.0,16930000.0,16660000.0,high,110000.0,0.66,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/03/28,1397/01/08,16400000.0,16250000.0,16750000.0,16550000.0,low,150000.0,0.91,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/03,1397/01/14,16700000.0,16700000.0,16700000.0,16700000.0,low,150000.0,0.9,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/04,1397/01/15,16850000.0,16850000.0,16850000.0,16850000.0,low,475000.0,2.82,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/07,1397/01/18,17500000.0,17500000.0,18700000.0,18700000.0,low,200000.0,1.07,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/08,1397/01/19,18810000.0,18810000.0,19010000.0,18900000.0,high,1800000.0,10.53,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/09,1397/01/20,18000000.0,17100000.0,18000000.0,17100000.0,high,390000.0,2.33,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/10,1397/01/21,17010000.0,16710000.0,17010000.0,16710000.0,low,600000.0,3.59,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/11,1397/01/22,17200000.0,16900000.0,17310000.0,17310000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/12,1397/01/23,17310000.0,17310000.0,17310000.0,17310000.0,low,400000.0,2.31,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/15,1397/01/26,17410000.0,17410000.0,17710000.0,17710000.0,high,195000.0,1.11,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/16,1397/01/27,17760000.0,17515000.0,17810000.0,17515000.0,low,140000.0,0.8,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/17,1397/01/28,17535000.0,17505000.0,17655000.0,17655000.0,low,50000.0,0.28,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/18,1397/01/29,17685000.0,17685000.0,17715000.0,17705000.0,low,5000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/19,1397/01/30,17710000.0,17710000.0,17710000.0,17710000.0,high,155000.0,0.88,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/21,1397/02/01,17680000.0,17555000.0,17680000.0,17555000.0,high,150000.0,0.86,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/22,1397/02/02,17480000.0,17405000.0,17480000.0,17405000.0,high,200000.0,1.16,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/23,1397/02/03,17390000.0,17205000.0,17390000.0,17205000.0,high,100000.0,0.58,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/24,1397/02/04,17230000.0,17105000.0,17255000.0,17105000.0,low,130000.0,0.76,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/25,1397/02/05,17155000.0,17155000.0,17235000.0,17235000.0,high,5000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/26,1397/02/06,17230000.0,17230000.0,17230000.0,17230000.0,low,295000.0,1.71,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/28,1397/02/08,17425000.0,17425000.0,17525000.0,17525000.0,low,125000.0,0.71,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/29,1397/02/09,17550000.0,17550000.0,17700000.0,17650000.0,low,200000.0,1.13,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/04/30,1397/02/10,17850000.0,17850000.0,17950000.0,17850000.0,low,560000.0,3.14,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/01,1397/02/11,18410000.0,18410000.0,18410000.0,18410000.0,low,350000.0,1.9,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/03,1397/02/13,18760000.0,18760000.0,18760000.0,18760000.0,low,1240000.0,6.61,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/05,1397/02/15,20350000.0,20000000.0,21100000.0,20000000.0,high,1500000.0,8.11,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/06,1397/02/16,19950000.0,18500000.0,19950000.0,18500000.0,low,480000.0,2.59,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/07,1397/02/17,18700000.0,18700000.0,19200000.0,18980000.0,low,500000.0,2.63,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/08,1397/02/18,19330000.0,19330000.0,19680000.0,19480000.0,low,110000.0,0.56,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/09,1397/02/19,19490000.0,19490000.0,19590000.0,19590000.0,low,20000.0,0.1,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/10,1397/02/20,19610000.0,19610000.0,19610000.0,19610000.0,high,210000.0,1.08,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/12,1397/02/22,19715000.0,19400000.0,19715000.0,19400000.0,high,700000.0,3.74,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/13,1397/02/23,19325000.0,18700000.0,19325000.0,18700000.0,high,290000.0,1.58,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/14,1397/02/24,18710000.0,18410000.0,18710000.0,18410000.0,low,200000.0,1.09,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/15,1397/02/25,18505000.0,18505000.0,18610000.0,18610000.0,low,100000.0,0.54,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/16,1397/02/26,18660000.0,18660000.0,18710000.0,18710000.0,high,10000.0,0.05,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/17,1397/02/27,18700000.0,18700000.0,18700000.0,18700000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/19,1397/02/29,18825000.0,18600000.0,18825000.0,18700000.0,low,400000.0,2.14,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/20,1397/02/30,18795000.0,18795000.0,19200000.0,19100000.0,low,250000.0,1.31,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/21,1397/02/31,19195000.0,19195000.0,19350000.0,19350000.0,low,50000.0,0.26,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/22,1397/03/01,19275000.0,19200000.0,19400000.0,19400000.0,low,100000.0,0.52,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/23,1397/03/02,19450000.0,19450000.0,19500000.0,19500000.0,low,10000.0,0.05,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/24,1397/03/03,19510000.0,19510000.0,19510000.0,19510000.0,low,190000.0,0.97,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/26,1397/03/05,19650000.0,19650000.0,19700000.0,19700000.0,low,500000.0,2.54,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/27,1397/03/06,19725000.0,19725000.0,20200000.0,20200000.0,low,400000.0,1.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/28,1397/03/07,20250000.0,20250000.0,20600000.0,20600000.0,low,300000.0,1.46,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2018/05/29,1397/03/08,20650000.0,20650000.0,21050000.0,20900000.0,high,50000.0,0.24,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
