date,value,metric,unit,source,country_iso3
2024-09-23,1000.26,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-20,1000.01,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-19,997.12,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-18,994.74,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-17,995.63,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-16,995.73,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-13,995.57,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-12,994.61,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-11,993.41,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-10,994.24,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-09,993.34,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-06,990.31,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-05,991.8,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-04,990.97,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-03,991.12,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-09-02,990.79,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-30,991.42,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-29,988.06,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-28,988.63,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-27,988.1,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-26,985.24,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-23,986.05,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-22,984.2,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-21,983.64,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-20,983.03,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-19,983.01,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-16,982.5,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-15,980.77,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-14,979.34,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-13,981.39,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-12,981.39,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-09,980.75,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-08,977.03,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-07,977.44,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-06,977.15,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-05,976.91,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-02,972.41,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-08-01,971.5,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-31,970.88,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-30,971.07,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-29,970.8,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-26,969.05,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-25,968.41,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-24,967.66,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-23,964.39,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-22,966.23,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-19,963.13,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-18,962.11,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-17,961.92,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-16,960.89,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-15,958.1,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-12,959.99,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-11,956.91,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-10,957.91,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-08,958.36,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-05,956.02,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-04,951.95,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-03,954.1,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-02,953.98,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-07-01,953.75,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-28,950.42,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-27,948.68,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-26,947.21,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-25,948.55,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-24,947.74,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-19,944.93,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-18,943.66,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-14,941.93,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-13,941.61,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-12,936.54,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-11,938.37,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-10,940.56,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-07,939.07,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-06,936.71,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-05,938.14,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-04,935.68,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-06-03,937.66,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-31,933.76,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-30,934.62,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-29,933.36,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-28,933.13,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-27,933.75,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-24,931.78,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-23,929.26,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-22,929.52,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-21,927.39,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-20,927.13,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-17,927.58,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-16,928.45,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-15,928.68,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-14,926.01,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-13,922.93,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-10,922.24,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-09,924.06,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-08,923.05,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-07,922.38,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-06,923.56,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-03,921.34,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-05-02,918.05,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-30,920.57,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-29,915.62,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-26,918.36,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-25,916.05,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-24,915.35,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-23,915.4,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-22,915.8,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-19,912.74,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-18,910.3,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-17,913.23,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-16,912.61,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-15,912.63,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-12,913.27,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-11,910.82,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-10,907.61,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-09,907.39,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-08,908.79,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-05,905.3,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-04,899.79,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-04-03,905.3,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-27,901.63,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-26,900.45,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-25,900.42,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-22,898.58,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-21,897.86,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-20,898.22,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-19,898.48,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-18,896.91,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-15,895.15,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-14,897.33,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-13,894.95,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-12,894.5,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-11,894.34,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-08,892.0,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-07,891.28,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-06,889.49,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-05,892.34,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-04,887.61,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-03-01,885.88,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-29,887.5,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-28,888.7,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-27,884.03,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-26,883.8,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-23,883.65,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-22,879.81,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-21,882.79,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-20,882.45,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-19,882.04,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-16,879.16,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-15,880.57,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-14,880.59,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-09,877.34,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-08,878.35,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-07,878.13,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-06,877.03,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-05,876.88,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-02,876.62,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-02-01,871.93,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-31,872.89,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-30,875.12,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-29,873.5,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-26,871.96,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-25,870.05,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-24,870.63,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-23,869.92,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-22,868.15,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-19,868.8,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-18,866.51,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-17,865.65,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-16,864.65,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-15,863.62,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-12,860.65,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-11,860.49,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-10,857.87,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-09,859.0,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-08,857.62,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-05,852.99,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-04,853.15,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-03,852.69,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2024-01-02,851.25,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-29,847.11,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-28,844.66,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-27,843.51,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-26,843.55,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-22,843.78,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-21,842.68,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-20,841.46,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-19,841.28,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-18,840.23,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-15,838.18,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-14,837.91,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-13,832.64,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-12,587.57,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-11,462.4,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-07,390.97,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-06,381.31,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-05,381.0,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-04,380.37,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-12-01,379.18,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-30,378.37,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-29,377.84,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-28,377.55,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-27,376.69,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-24,375.38,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-23,374.51,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
2023-11-22,374.33,tipo_cambio_minorista,ARS_per_USD retail exchange rate,BCRA (Banco Central de la Republica Argentina) statistics API,ARG
