law_id,law_id_source,url,elided_title_fa,year
303d4602c7dd,7443744638122993341,https://qavanin.ir/Law/TreeText/?IDS=7443744638122993341,رأي شماره 355 هيأت عمومي ديوان عدالت ادا ...  درآمد مشمول ماليات هر يك از شعب بانك ها,2018
a954e687baab,10748392254565992565,https://qavanin.ir/Law/TreeText/?IDS=10748392254565992565,رأي شماره هاي 491 الي 493 هيأت عمومي ديو ...  و تعرفه عوارض محل فعاليت فعالان اقتصادي,2017
bb9265d0a6ff,8811463023775011588,https://qavanin.ir/Law/TreeText/?IDS=8811463023775011588,رأي شماره 568 هيأت عمومي ديوان عدالت ادا ... ر خصوص تعيين بهاي خدمات شهري مراكز صنعتي,2017
d91680f43986,12953114663076940330,https://qavanin.ir/Law/TreeText/?IDS=12953114663076940330,رأي شماره 1777 هيأت عمومي ديوان عدالت اد ... بروجرد در تعيين عوارض بر جايگاه هاي سوخت,2015
452b1bc985a0,12645640230328746823,https://qavanin.ir/Law/TreeText/?IDS=12645640230328746823,قانون الحاق دولت جمهوري اسلامي ايران به  ... رجيحات بازرگاني بين كشورهاي در حال توسعه,1991
03e2f5f7e36a,4502139951493605572,https://qavanin.ir/Law/TreeText/?IDS=4502139951493605572,قانون اجازه تحصيل چهل و دو ميليون دلار و ... ن المللي ترميم و توسعه جهت ساختمان سد دز,1960
2ea2992acd52,2809902551737319259,https://qavanin.ir/Law/TreeText/?IDS=2809902551737319259,آيين نامه اجرايي تبصره  35  و رديف  1  ج ... قانون اصلاح قانون بودجه سال 1395 كل كشور,2017
767c4e5d0521,16815862626278316525,https://qavanin.ir/Law/TreeText/?IDS=16815862626278316525,آيين نامه اجرايي قانون احداث پروژه هاي ع ... كت بانك ها و ساير منابع مالي و پولي كشور,2015
9f2266ef9dea,244242780055651192,https://qavanin.ir/Law/TreeText/?IDS=244242780055651192,آيين نامه اجرايي بندهاي  ب ، پ ، ت ، ث ، ...   تبصره  3  قانون بودجه سال 1383 كل كشور,2004
ae6c12f1477e,3500124766118326718,https://qavanin.ir/Law/TreeText/?IDS=3500124766118326718,رأي شماره هاي 1265 الي 1267 هيأت عمومي د ... جايگاههاي فروش گاز مايع و جايگاههاي سوخت,2017
681d545272b1,10606363451671330511,https://qavanin.ir/Law/TreeText/?IDS=10606363451671330511,رأي شماره 190 هيأت عمومي ديوان عدالت ادا ... آمد بانكها در فواصل سالهاي 1387 الي 1392,2017
aafb9adbc651,6878271504977990343,https://qavanin.ir/Law/TreeText/?IDS=6878271504977990343,رأي شماره 498 هيأت عمومي ديوان عدالت ادا ... عتباري، قرض  الحسنه و تعاوني  هاي اعتبار,2022
3c210bf189f6,15850603423360765133,https://qavanin.ir/Law/TreeText/?IDS=15850603423360765133,رأي شماره 3074 هيأت عمومي ديوان عدالت اد ...  127432-20  2 مورخ 19  3  1394 وزارت نفت,2020
224daf5a1e4c,12443553087612971558,https://qavanin.ir/Law/TreeText/?IDS=12443553087612971558,رأي شماره 784 هيأت عمومي ديوان عدالت ادا ... نامه اجرايي قانون مقررات صادرات و واردات,2015
9742216820e2,9837622297667268734,https://qavanin.ir/Law/TreeText/?IDS=9837622297667268734,رأي شماره 91 هيأت عمومي ديوان عدالت ادار ... نامه اجرائي قانون مقررات صادرات و واردات,2006
e5dea0018c4e,17804497538979135156,https://qavanin.ir/Law/TreeText/?IDS=17804497538979135156,رأي شماره هاي 394 الي 399 هيأت عمومي ديو ... بري عرصه املاك با هر نوع كاربري به صنعتي,2016
70690d2a4005,8648766059133550680,https://qavanin.ir/Law/TreeText/?IDS=8648766059133550680,لايحه قانوني ملي كردن سهام شركت سهامي ان ... ه شركت ملي انبارهاي عمومي و گمركي ايران,1980
e335e6cabaff,6369881020926024337,https://qavanin.ir/Law/TreeText/?IDS=6369881020926024337,قانون موافقتنامه تجارت ترجيحي بين دولت ج ... امي پاكستان و پروتكل اصلاحي برخي مواد آن,2006
de9534944f3f,2141603093070385720,https://qavanin.ir/Law/TreeText/?IDS=2141603093070385720,قانون اصلاح ماده 6 قانون استرداد حقوق گم ... ي كارخانجات داخلي مصوب ارديبهشت ماه 1345,1973
401ff86380a6,17374332515131052032,https://qavanin.ir/Law/TreeText/?IDS=17374332515131052032,قانون راجع به معافيت ازحقوق گمركي وسود ب ... وپدي دارو كه توسط بنياد شهيد وارد مي شود,1982
45c1aa11a634,9306068897028734970,https://qavanin.ir/Law/TreeText/?IDS=9306068897028734970,قانون اصلاح برخي از مواد قانون نحوه واگذ ... ي و متعلق به دولت به ايثارگران و كارگران,1997
c7e6b8995430,7145699967953391765,https://qavanin.ir/Law/TreeText/?IDS=7145699967953391765,رأي هيأت عمومي ديوان عدالت اداري، در مور ... بخشي از مقررات تسهيل و نوسازي صنايع كشور,2012
8ed049ab9e21,16803095883719817250,https://qavanin.ir/Law/TreeText/?IDS=16803095883719817250,آغاز دوران معافيت مالياتي موضوع ماده 132 ... خ بهره برداري واحدهاي توليدي و معدني است,1992
9756331f0bb7,5634579372282920743,https://qavanin.ir/Law/TreeText/?IDS=5634579372282920743,ابطال بخشنامه مورخ 28 6 1373 وزارت امور  ... يات قطعي شده از مؤديان به نفع شهرداري ها,2003
1a1c7603ed1a,892014981953979201,https://qavanin.ir/Law/TreeText/?IDS=892014981953979201,اصلاح ماده  5  آيين  نامه بند   هـ  ماده ... هنگي موضوع برقراري نظام اقساطي فروش سهام,2005
ceec946a088e,7926178366549603354,https://qavanin.ir/Law/TreeText/?IDS=7926178366549603354,اضافه گرديدن عبارتي بعنوان ملاحظات رديف  ...  آئين نامه اجرايي مقررات صادرات و واردات,1988
6a581d32eb10,4216931309884591442,https://qavanin.ir/Law/TreeText/?IDS=4216931309884591442,رأي شماره هاي 1420 الي 1422 هيأت عمومي د ... نامه اجرايي قانون مقررات صادرات و واردات,2014
db48db223a24,2205497183584910168,https://qavanin.ir/Law/TreeText/?IDS=2205497183584910168,منتفي بودن درخواست ابطال بخشنامه 2572 14 ...  و حق هلال احمر از كليه كالاهاي و ارداتي,1990
7006b507b912,16895921187314451702,https://qavanin.ir/Law/TreeText/?IDS=16895921187314451702,آيين نامه اجرايي بند  ب  ماده  2  قانون  ... ير و ارتقاي نظام مالي كشور - مصوب 1394 -,2015
8bb5f79e431c,16665408293558882390,https://qavanin.ir/Law/TreeText/?IDS=16665408293558882390,رأي و حدت  رو يه شماره 112 ديوان عالي كش ... ين مالك و زارع در امور مربوط به كشاو رزي,1968
6cee061b4130,14563342288231005407,https://qavanin.ir/Law/TreeText/?IDS=14563342288231005407,راي شماره 535 هيات عمومي ديوان عدالت ادا ...  24 كارگروه گندم، آرد و نان استان گلستان,2020
f32272f90e82,9869402284219630695,https://qavanin.ir/Law/TreeText/?IDS=9869402284219630695,رأي شماره 20 هيئت عمومي ديوان عدالت ادار ... ين بمنظور بهره برداري در طرحهاي كشاو رزي,1995
e1356aa3f952,12663656426674274074,https://qavanin.ir/Law/TreeText/?IDS=12663656426674274074,رأي ﺷﻤﺎره 1398 ﻫﯿﺄت ﻋﻤﻮﻣﯽ دﯾﻮان ﻋﺪاﻟﺖ اد ... د و عرضه مسكن مصوب 1390 4 27 هيأت وزيران,2011
43fdb8bec998,4902013464707344917,https://qavanin.ir/Law/TreeText/?IDS=4902013464707344917,رأي شماره 49 هيأت عمومي ديوان عدالت ادار ... قابت مبني بر تعيين نرخ آبونمان تلفن ثابت,2017
145779e8047d,14940316856029996709,https://qavanin.ir/Law/TreeText/?IDS=14940316856029996709,عدم مغايرت افزايش نرخ مكالمه تلفن با قان ... وب 125 و بند ج تبصره 67 قانون بودجه 1363,1991
bf8d730618c0,11174485297849682534,https://qavanin.ir/Law/TreeText/?IDS=11174485297849682534,رأي شماره 2620 هيأت عمومي ديوان عدالت اد ... 1397 5 20 بانك مركزي جمهوري اسلامي ايران,2019
be64c8483f4d,2767137323571069390,https://qavanin.ir/Law/TreeText/?IDS=2767137323571069390,رأي شماره 2895 هيأت عمومي ديوان عدالت اد ... امه 9253- 1390 07 09 سازمان امور مالياتي,2019
5268cd7cdd3c,3342540252649092257,https://qavanin.ir/Law/TreeText/?IDS=3342540252649092257,رأي شماره 67 هيأت عمومي ديوان عدالت ادار ... ارجي بابت تسهيلات مالي و وام هاي اعطايي,2019
a3ee32ae5970,16171186201885186201,https://qavanin.ir/Law/TreeText/?IDS=16171186201885186201,رأي شماره 333 هيئت عمومي ديوان عدالت ادا ... ورخ 21  12  1378 رئيس شوراي عالي مالياتي,2002
e78fdb86adec,11763374588305654308,https://qavanin.ir/Law/TreeText/?IDS=11763374588305654308,رأي شماره 335 هيأت عمومي ديوان عدالت ادا ... ن امور مالياتي كشور به زمان صدور بخشنامه,2012
b8f142719477,10368752227322883319,https://qavanin.ir/Law/TreeText/?IDS=10368752227322883319,رأي شماره 48 هيأت  عمومي ديوان عدالت  اد ... ص معافيت مالياتي به قند و شكر آماده مصرف,2017
e6c58523217f,3670012349782779462,https://qavanin.ir/Law/TreeText/?IDS=3670012349782779462,قانون تبديل قبوض اقساطي خرده مالكان مشمو ... بزارعين مستاجر و ملحقات آن به اوراق قرضه,1975
a628d7a16d8a,8803193325131306286,https://qavanin.ir/Law/TreeText/?IDS=8803193325131306286,قانون اجازه امضاء اسناد فروش و قبوض مربو ...  تعاون روستائي بقائم مقامي زارعين مستنكف,1969
bca17af28bd2,17186536966185889681,https://qavanin.ir/Law/TreeText/?IDS=17186536966185889681,آئيننامه اجرائي مرحله اول واگذاري سهام م ... ه كاركنان واحدهاي توليدي و كارمندان دولت,1988
9a92a922bcf9,17150080916915886657,https://qavanin.ir/Law/TreeText/?IDS=17150080916915886657,مصوبه وزراي عضو كميسيون ماده يك آيين نام ... ادرات و واردات راجع به كاهش سود بازرگاني,2003
18268c440838,17994610645000333519,https://qavanin.ir/Law/TreeText/?IDS=17994610645000333519,تصويبنامه راجع به اضافه شدن بند 8 به دست ... مه اخذ عوارض در مناطق آزاد تجاري - صنعتي,1995
168aa4a80c29,448552053521039566,https://qavanin.ir/Law/TreeText/?IDS=448552053521039566,الحاق متني به عنوان تبصره به جزء   4   ب ... وابط اعطاي تسهيلات ارزي و قرارداد عامليت,2008
bf7a0644bc27,6499245959685874893,https://qavanin.ir/Law/TreeText/?IDS=6499245959685874893,رأي شماره 101 و 102 هيئت عمومي ديوان عدا ... خابرات ايران در رابطه با افزايش نرخ تلفن,2004
2aeb76aadd48,9571209960136445647,https://qavanin.ir/Law/TreeText/?IDS=9571209960136445647,رأي شماره 18 هيأت عمومي ديوان عدالت ادار ... رسي و نظارت بر قيمت و توزيع كالا و خدمات,2005
005050a6cc38,11704234984939844373,https://qavanin.ir/Law/TreeText/?IDS=11704234984939844373,رأي شماره 2463 - 2462 - 2461 هيأت عمومي  ...  اصلاحي قانون مالياتهاي مستقيم مصوب 1395,2019
0ca0ede60d88,11130791055015393795,https://qavanin.ir/Law/TreeText/?IDS=11130791055015393795,راي شماره 1636 هيات عمومي ديوان عدالت اد ... 77 ـ 1397 12 28 سازمان امور مالياتي كشور,2021
700adac6c455,9245571007618507064,https://qavanin.ir/Law/TreeText/?IDS=9245571007618507064,رأي شماره 2325 هيأت عمومي ديوان عدالت اد ...  جمهور  با موضوع تعيين حداقل مزد كارگران,2021
9138f62088ed,4296388422628640024,https://qavanin.ir/Law/TreeText/?IDS=4296388422628640024,رأي شماره هاي 1264 و 1317 هيأت عمومي ديو ...  با واگذاري شركت مخابرات به بخش غيردولتي,2018
ee2df4f7fce1,1511110535415753323,https://qavanin.ir/Law/TreeText/?IDS=1511110535415753323,رأي شماره 747 هيأت عمومي ديوان عدالت ادا ... كل مقررات صادرات و واردات وزارت بازرگاني,2009
a88f0fd027e6,2042243584340735528,https://qavanin.ir/Law/TreeText/?IDS=2042243584340735528,تصويبنامه شماره ابلاغ 10138 ت 32181هـ مو ... نتقال وتوزيع نيروي برق ايران    توانير,2005
fea5028dcb7d,8208912755763704602,https://qavanin.ir/Law/TreeText/?IDS=8208912755763704602,آيين نامه انتشار اوراق مشاركت بانك مسكن  ...   تبصره  6  قانون بودجه سال 1386 كل كشور,2007
fe16596fce84,6622670811405036510,https://qavanin.ir/Law/TreeText/?IDS=6622670811405036510,اصلاح ماده  11  تصويب نامه شماره 153965  ... وك الوصول موسسات اعتباري  ريالي و ارزي,2014
e68a685a4fa8,13554489908209533006,https://qavanin.ir/Law/TreeText/?IDS=13554489908209533006,آيين  نامه اجرايي نحوه فروش كالاهاي قاچا ... ز، مصوب 1374 2 12 مجمع  تشخيص مصلحت نظام,1995
c46bd45c6d28,7726217364339182372,https://qavanin.ir/Law/TreeText/?IDS=7726217364339182372,آيين نامه اجرايي جز  2  بند   الف  و بند ... بصره  4    قانون بودجه سال 1379 كل كشورر,2000
360c547b51aa,7365015583555108810,https://qavanin.ir/Law/TreeText/?IDS=7365015583555108810,خروج شركتهاي توزيع نيروي برق از پيوست شم ... ياست هاي كلي اصل چهل و چهارم قانون اساسي,2014
732b223963e0,17620749435245630572,https://qavanin.ir/Law/TreeText/?IDS=17620749435245630572,تعميم دادن تصويبنامه راجع به الحاق 2 بند ... ليدي معدني  تحت پوشش وزارت معادن و فلزات,1989
8c95249204ae,13767314387221665574,https://qavanin.ir/Law/TreeText/?IDS=13767314387221665574,آيين نامه اجرايي قانون اصلاح جداول شماره ...  گاز خيز و شهرستانها و بخشهاي محروم كشور,2007
be0ce409f874,6106974694257483401,https://qavanin.ir/Law/TreeText/?IDS=6106974694257483401,تصويبنامه راجع به الحاق يك تبصره بماده 3 ... ائي قانون مقررات صادرات و واردات سالجاري,1986
5af59b1c5664,1696336584749518413,https://qavanin.ir/Law/TreeText/?IDS=1696336584749518413,تصويبنامه راجع به الحاق عباراتي به قسمت  ... نامه اجرائي قانون مقررات صادرات و واردات,1990
6b951b5198fa,6440305073173999472,https://qavanin.ir/Law/TreeText/?IDS=6440305073173999472,رأي شماره 210 هيأت عمومي ديوان عدالت ادا ... دستورالعمل شركت ملي پخش فرآورده هاي نفتي,2006
b9b7c1efb3b8,12315169513509449700,https://qavanin.ir/Law/TreeText/?IDS=12315169513509449700,رأي شماره 184 هيأت عمومي ديوان عدالت ادا ... ورخ 28 1 1380 شوراي عالي صادرات غير نفتي,2006
8024e457a095,6580666300816507535,https://qavanin.ir/Law/TreeText/?IDS=6580666300816507535,رأي شماره 411، 410، 409 هيأت عمومي ديوان ...  شماره 35 مستمريهاي سازمان تأمين اجتماعي,2004
dd0badaba2c3,5625346148245711075,https://qavanin.ir/Law/TreeText/?IDS=5625346148245711075,رأي شماره 187 هيأت عمومي ديوان عدالت ادا ... ياتي و شرايط عمومي تعرفه هاي آب و فاضلاب,2004
a0e9ca49ce1b,12393834462887780316,https://qavanin.ir/Law/TreeText/?IDS=12393834462887780316,رأي شماره 61 هيأت عمومي ديوان عدالت ادار ... يره شركت پست درخصوص تعرفه خدمات مخابراتي,1995
8388bbfc30ad,3822456789177044300,https://qavanin.ir/Law/TreeText/?IDS=3822456789177044300,رأي شماره 137 هيأت عمومي ديوان عدالت ادا ... 00ـ 24  6  1393 سازمان امور مالياتي كشور,2017
5e001845109b,15909776212016506769,https://qavanin.ir/Law/TreeText/?IDS=15909776212016506769,رأي شماره 813 ، 814 هيأت عمومي ديوان عدا ...  2 ماده 95 اصلاحي قانون مالياتهاي مستقيم,2009
01456d95afa6,4050927350646027226,https://qavanin.ir/Law/TreeText/?IDS=4050927350646027226,راي شماره 1174 هيات عمومي ديوان عدالت اد ...  سازمان امور مالياتي كشور از تاريخ تصويب,2020
4a84568278c9,17001610996345290267,https://qavanin.ir/Law/TreeText/?IDS=17001610996345290267,رأي شماره 44 هيأت عمومي ديوان عدالت ادار ... سوخت هواپيما در سالهاي 1381، 1382 و 1383,2005
0083d3a34b8f,3871622515732833407,https://qavanin.ir/Law/TreeText/?IDS=3871622515732833407,رأي شماره 118 هيأت عمومي ديوان عدالت ادا ...  نفت داير بر قطع تحويل نفت به نفت فروشان,2005
94ff44efd4e4,3455119712420690630,https://qavanin.ir/Law/TreeText/?IDS=3455119712420690630,رأي شماره 605 هيأت عمومي ديوان عدالت ادا ...  شماره 100 30 32604ـ 31 4 1386 وزير نيرو,2012
d0d7374f86d9,14529917186171447900,https://qavanin.ir/Law/TreeText/?IDS=14529917186171447900,راي شماره 1718 هيات عمومي ديوان عدالت اد ... ه 96 15312 31 100 ـ 1396 2 17 وزارت نيرو,2021
f62a53997e5d,9464309744852380842,https://qavanin.ir/Law/TreeText/?IDS=9464309744852380842,دادنامه شماره 140009970905813153 مورخ 14 ...  ماده واحده قانون بودجه سال 1399 كل كشور,2022
9e10bfed80c4,7037245825955276979,https://qavanin.ir/Law/TreeText/?IDS=7037245825955276979,رأي  شماره هاي 2750 الي 2753 هيأت عمومي  ... قررات  زدائي و تسهيل صدور مجوز كسب و كار,2019
30a018d1a235,6020354590843504128,https://qavanin.ir/Law/TreeText/?IDS=6020354590843504128,رأي شماره 2750 الي 2753 ديوان عدالت ادار ... قررات  زدائي و تسهيل صدور مجوز كسب و كار,2019
6be31ec7b69f,2162395632007375249,https://qavanin.ir/Law/TreeText/?IDS=2162395632007375249,قانون راجع به اصلاح ماده 15 قانون تقسيم  ...  اجاره به زارعين مستأجر مصوب دي ماه 1347,1984
8da7cbb30214,11662138805113243602,https://qavanin.ir/Law/TreeText/?IDS=11662138805113243602,قانون تمديد مهلت مواعد مختلف مقرر در قان ... ك مورد اجاره بزارعين مستاجر در موارد خاص,1970
aced7f598c3e,18385141158921839283,https://qavanin.ir/Law/TreeText/?IDS=18385141158921839283,تصويبنامه راجع به الحاق چهار بند به قسمت ... نامه اجرائي قانون مقررات صادرات و واردات,1991
0f747219787e,17393724731129103546,https://qavanin.ir/Law/TreeText/?IDS=17393724731129103546,الحاق تبصره هاي  5  و  6  به ماده  8  اص ... ق آزاد تجاري - صنعتي جمهوري اسلامي ايران,2018
d52bbcab9018,3014411599099127985,https://qavanin.ir/Law/TreeText/?IDS=3014411599099127985,تصويبنامه راجع به تبديل تبصره ماده 28 به ... نامه اجرائي قانون مقررات صادرات و واردات,1989
e0191506541d,17318861545040729465,https://qavanin.ir/Law/TreeText/?IDS=17318861545040729465,اصلاح تصويب نامه شماره 49751 ت55549هـ مو ... امه اجرايي قانون مقررات صادرات و واردات,2018
236c6fdbdfc2,1156563579328817095,https://qavanin.ir/Law/TreeText/?IDS=1156563579328817095,آيين نامه اجراي تبصره بند   الف   ماده   ... سياستهاي كلي اصل چهل و چهارم قانون اساسي,2009
49f23adf82e8,6646721520758903630,https://qavanin.ir/Law/TreeText/?IDS=6646721520758903630,رأي شماره762ـ761ـ760 هيأت عمومي ديوان عد ... ام خريد خارج از شبكه مواد سوبسيددار نفتي,2013
687dec935b53,17200550546405856122,https://qavanin.ir/Law/TreeText/?IDS=17200550546405856122,رأي شماره 25 هيئت عمومي ديوان عدالت ادار ...  مورخ 21 12  72درخصوص عوارض ارزش افزو ده,1996
7cded2fcb3dd,15240990807741419244,https://qavanin.ir/Law/TreeText/?IDS=15240990807741419244,اصلاح ماده  9  آيين نامه نحوه استفاده از ... ق آزاد تجاري - صنعتي جمهوري اسلامي ايران,2021
94f94b971675,683063940144159286,https://qavanin.ir/Law/TreeText/?IDS=683063940144159286,قانون تمديد مهلت هاي مقرر در ماده 40 آئي ... الحاق هشت ماده به آئين نامه اصلاحات ارضي,1970
f0fe0bad7e21,1043129882921658815,https://qavanin.ir/Law/TreeText/?IDS=1043129882921658815,لايحه قانوني راجع به افزايش رقم وامهاي پ ... ي با توتونكاران و چايكاران مصوب سال 1347,1980
3dad8dd68e19,11564082557776105369,https://qavanin.ir/Law/TreeText/?IDS=11564082557776105369,قانون اصلاح موادي از قانون برنامه سوم تو ... گي جمهوري اسلامي ايران و اصلاحات بعدي آن,2003
a5724c4cb19f,7990400347153056452,https://qavanin.ir/Law/TreeText/?IDS=7990400347153056452,تصويبنامه شماره 36113 ت 27538هـ مورخ 30  ...  تعزيرات حكومتي راجع به قاچاق كالا و ارز,2003
359fff5ae22e,3290899460433666290,https://qavanin.ir/Law/TreeText/?IDS=3290899460433666290,اصلاح تصويبنامه شماره 16449  ت254ك مورخ  ...  آزاد تجاري - صنعتي جمهوري اسلامي ايران,1994
cf83e4c55f65,15157829431503745749,https://qavanin.ir/Law/TreeText/?IDS=15157829431503745749,اصلاح مواد   30   و   31   آيين نامه اجر ...  تعزيرات حكومتي راجع به قاچاق كالا و ارز,2004
b302456c9ec5,8968695504663521418,https://qavanin.ir/Law/TreeText/?IDS=8968695504663521418,قانون  مربوط بقرارداد فروش و خريدگازطبيع ... Mineraloel Verwaltung Aktiengesellschaft,1978
85f3c26f2fca,13954819641765914242,https://qavanin.ir/Law/TreeText/?IDS=13954819641765914242,آئين نامه وصول عوارض از وسائل نقليه موتو ... انون شاهراه تهران - كرج مصوب 31 تير 1344,1967
6dfba42b71f0,15741878200572518324,https://qavanin.ir/Law/TreeText/?IDS=15741878200572518324,قانون چگونگي مصرف 15 ميليارد ريال براي ه ... ريال بقيه وام دريافتي دولت از بانك مركزي,1980
7724babbef94,3687918576643637785,https://qavanin.ir/Law/TreeText/?IDS=3687918576643637785,قانون نحوه پرداخت وجوه قبوض اقساطي مالكا ... م و فروش املاك مورد اجاره بزارعين مستأجر,1974
ec23d2649efc,2385111741121074854,https://qavanin.ir/Law/TreeText/?IDS=2385111741121074854,رأي شماره 1397 هيأت عمومي ديوان عدالت اد ... ه برداري مصوب هيأت تنظيم بازار برق ايران,2018
54bc3643cc68,9538730022437180946,https://qavanin.ir/Law/TreeText/?IDS=9538730022437180946,قانون الغاي قرارداد نفت با كنسرسيوم مصوب ...  بين دولت شاهنشاهي ايران و شركتهاي خارجي,1973
d92569f58412,14896916260957625618,https://qavanin.ir/Law/TreeText/?IDS=14896916260957625618,رأي و حدت  رو يه شماره 3067 ديوان عالي ك ...  براي هرگونه اقدام جهت خروج طلا از مملكت,1960
5e7816f3086d,6176297787269895010,https://qavanin.ir/Law/TreeText/?IDS=6176297787269895010,تصميم مجلس شوراي اسلامي مبني بر تعيين دو ... تشويق خريدهاي، در داخل و تنظيم بازار ارز,1993
6ee7265a1f08,12388811070440193444,https://qavanin.ir/Law/TreeText/?IDS=12388811070440193444,اختصاص مبلغ پنجاه ميليون ريال اعتبار فوق ... يداري سال جاري در اختيار سازمان غله كشور,1967
f8dc53c768d9,636471002640606093,https://qavanin.ir/Law/TreeText/?IDS=636471002640606093,آيين نامه ماده  13  قانون توسعه ابزارها  ... ي كلي اصل  44  قانون اساسي - مصوب - 1388,2012
478e7a6f69f7,3472018483380900768,https://qavanin.ir/Law/TreeText/?IDS=3472018483380900768,آيين نامه اجرايي ماده   14   قانون توسعه ... راي سياست هاي كلي اصل   44   قانون اساسي,2011
a0e1f7c81955,16995868148678137117,https://qavanin.ir/Law/TreeText/?IDS=16995868148678137117,قانون اجازه الحاق دولت شاهنشاهي ايران بم ... بين المللي شماره 122 مربوط بسياست اشتغال,1972
838dc5cb7922,4089589942705395251,https://qavanin.ir/Law/TreeText/?IDS=4089589942705395251,رأي و حدت  رو يه شماره 115 ديوان عالي كش ...  ارزاق و ساير كالاهاي مصرفي رو زانه عموم,1978
e0ddc5f74965,18004304710476896257,https://qavanin.ir/Law/TreeText/?IDS=18004304710476896257,رأي شماره 71 هيأت عمومي ديوان عدالت ادار ... اسبه هزينه مصرف انرژي برق به صورت تصاعدي,2006
af0890bffb4e,13726429349434561917,https://qavanin.ir/Law/TreeText/?IDS=13726429349434561917,عدم مخالفت مصوبه شماره 2278 ـ 3 7 69 هيأ ... ران درخصوص نرخ جديد دريافت تلفن با قانون,1992
