STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,57.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,56.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,56,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,55,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,54,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,DEU,Germany,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2024,,49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1991,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1992,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1994,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1997,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1998,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1999,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2001,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,48.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,33.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,26.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,19.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,GRC,Greece,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1977,,28,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1978,,27.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1979,,26.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1980,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1981,,22.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1982,,22.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1983,,21.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1984,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1985,,18.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1986,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1987,,20.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1988,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1989,,21.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,20.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1991,,18.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1992,,18.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,17.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1994,,15.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,15.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,14.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1997,,13.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1998,,15.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1999,,14.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,15,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2001,,15,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,13.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,12.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,12.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,12.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,12.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,12.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,12.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,12.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,14.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,15.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,17.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,17.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,16.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,KOR,Korea,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,16.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1960,,80.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1966,,84.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1970,,79.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1974,,76.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1975,,78.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1976,,81.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1977,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1978,,86.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1979,,86.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1980,,84.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1981,,85.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1982,,84.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1983,,86.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1984,,86.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1985,,81.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1986,,79.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1987,,77,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1988,,80.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1989,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,81.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1992,,82.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,82.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,80.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2001,,86,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,93.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,80.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,86.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,87.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,66.900002,,A,Normal value,0,Units,1,One
