date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1953,1953,Foreign aid,Cost per irrigation project (of three described in missing Appendix II),45000000,USD over 3 years,"Appendix II (not found attached) reportedly described three separate irrigation projects, each developable with $45 million over a three-year period.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Memorandum From the Officer in Charge of Iranian Affairs (Stutesman) to the Director, Office of Greek, Turkish and Iranian Affairs (Richards), ""Measures Which the United States Government Might Take in Support of a Successor Government to Mosadeq"", Washington, undated (placed between Documents 255 [July 30, 1953] and 259 [August 12, 1953]), PDF p. 684 (printed p. 647)"
1953,1953,Foreign aid,EXIM Bank development loan long earmarked for Iran,25000000,USD,"The Export-Import Bank had long earmarked a $25 million loan for Iranian economic development, seen as advanceable quickly with Department encouragement.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Memorandum From the Officer in Charge of Iranian Affairs (Stutesman) to the Director, Office of Greek, Turkish and Iranian Affairs (Richards), ""Measures Which the United States Government Might Take in Support of a Successor Government to Mosadeq"", Washington, undated (placed between Documents 255 [July 30, 1953] and 259 [August 12, 1953]), PDF p. 684 (printed p. 647)"
1953,1953,Government finance,"Iran gross budget deficit, annual rate",6000000000,rials/year,Iran's gross budget was estimated to be running a deficit at the rate of about 6 billion rials ($120 million) per year.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,"Iran gross budget deficit, annual rate (USD equivalent)",120000000,USD/year,"Dollar equivalent of the 6 billion rial/year deficit figure, at the rate implicitly used in this document.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,Optimistic-scenario deficit (NIOC self-supporting + economies),4000000000,rials/year,"On the optimistic assumption NIOC exports enough oil to be self-supporting, plus further budgetary economies, the deficit could be reduced to some 4.0 billion rials/year.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Exchange rate,Assumed rial/USD rate for this deficit estimate,50,rials per USD,"At 50 rials per dollar, the reduced 4.0 billion rial deficit equals $20 million.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,Deficit after customs-revenue offset from aid-driven import growth,65000000,USD,"Text states: after allowing for increased rial customs revenue from the greater import volume an aid program would bring, the estimate 'would be reduced to some $65 million' -- transcribed exactly as printed even though this figure is numerically larger than the preceding $20 million estimate it purports to follow; the source's own arithmetic chain across this page break is not internally reconciled and is NOT corrected here per the no-fabrication rule (see notes in README).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,Central Bank domestic financing capacity,1000000000,rials ($20 million),"Estimated sum the Government could finance via Central Bank loans: 1 billion rials, equivalent to $20 million.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Foreign aid,Net foreign-aid requirement (optimistic scenario),45000000,USD,"After Central Bank financing, a net requirement of $45 million for aid from abroad remains under the optimistic scenario.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,Less-optimistic scenario: budgetary requirement increase (govt bears oil industry costs),25000000,USD,"Under the less-optimistic assumption that government continues bearing the oil industry's costs, budgetary requirements increase by about $25 million.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,Less-optimistic scenario: aggregate requirement,70000000,USD,"Aggregate requirement under the less-optimistic scenario stated as $70 million ($45 million plus $25 million for oil-industry-loss expenses, less $12 million of increased customs revenue, per the document's own bracketed arithmetic).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Government finance,Less-optimistic scenario at improved 60 rials/USD rate,58000000,USD,"If a rate of 60 rials to the dollar (instead of 50) could be maintained when aid is disbursed, the $70 million estimate would reduce to about $58 million.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1952 (last year),1952,Government finance,Ministry of War budget allocation,2500000000,rials,"""Last year's"" (1952) Iranian budget allocation for the Ministry of War, part of the security-forces total below.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1952 (last year),1952,Government finance,Gendarmerie budget allocation,475000000,rials,"""Last year's"" (1952) Iranian budget allocation for the Gendarmerie.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1952 (last year),1952,Government finance,Police Department budget allocation,546750000,rials,"""Last year's"" (1952) Iranian budget allocation for the Police Department.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1952 (last year),1952,Government finance,Combined security-forces budget total,3271250000,rials ($67 million),"Ministry of War + Gendarmerie + Police Department combined: 3,271,250,000 rials, equivalent to $67 million -- the sum a covert dollar-to-rial conversion program was designed to help cover.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
pre-dispute (pre-1951),1950,Exchange rate,Average import exchange rate before oil-revenue curtailment,44,rials per USD,Footnote: the average import exchange rate before curtailment of oil revenues (i.e. before mid-1951) was 44 rials per dollar.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953,1953,Exchange rate,Present open-market import rate (as of this document),90,rials per USD,"Footnote: the present open market import rate is about 90 rials per dollar, described as ""highly artificial"" with little real demand at that rate.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 256: Same memorandum, Appendix I (""Iran's yearly budgetary deficit""), Washington, undated, PDF p. 687 (printed p. 650)"
1953-08-12,1953,External assets,Gold and credits owed to Iran by the USSR,21000000,USD,Return of $21 million in gold and credits owed to Iran by the USSR would provide only temporary relief; Iran was already using at least half that amount as currency note cover.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 259: Draft National Intelligence Estimate, Washington, August 12, 1953, PDF p. 696 (printed p. 659)"
1953-08-12,1953,Oil production & trade,Discount offered by Iran to attract oil buyers,50,percent,"Despite Iran's willingness to extend a 50 percent discount off world prices (and easing tanker supply), sales remained minimal because major companies avoided clashing with AIOC.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 259: Draft National Intelligence Estimate, Washington, August 12, 1953, PDF p. 696 (printed p. 659)"
1953-09-05,1953,Foreign aid,US emergency economic assistance grant to Zahedi government,45000000,USD,"The White House announced on September 5, 1953 that $45 million would be made available for immediate economic assistance to Iran, in addition to existing military and technical assistance programs -- the single most-cited aid figure across the post-coup documents in this volume.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 301: Letter From Iranian Prime Minister Zahedi to President Eisenhower (editorial footnote reporting the White House announcement), Tehran, August 26, 1953 (announcement: Washington, September 5, 1953), PDF p. 752 (printed p. 715)"
1953-09,1953,Foreign aid,Zahedi's view that emergency grant is insufficient,45000000,USD,"Prime Minister Zahedi considered the $45,000,000 grant too small to undertake necessary development and job-creating projects and considered resigning before being reassured by Ambassador Henderson.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 319: Briefing Notes Prepared in the Central Intelligence Agency for Director of Central Intelligence Dulles, Washington, undated (NSC Briefing, ca. September 17, 1953), PDF p. 797 (printed p. 760)"
1953-09,1953,Foreign aid,Point IV director Warne's estimate of aid needed to cover 7-month budget deficit,37000000,USD,"Point IV Director Warne estimated $37,000,000 of American aid was required to meet Iran's budget deficit for the next 7 months.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 319: Briefing Notes Prepared in the Central Intelligence Agency for Director of Central Intelligence Dulles, Washington, undated (NSC Briefing, ca. September 17, 1953), PDF p. 797 (printed p. 760)"
1953-09,1953,Foreign aid,"Of which, remaining for economic development",8000000,USD,"Of the $37,000,000 estimate, $8,000,000 would remain available for economic development after covering the 7-month deficit.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 319: Briefing Notes Prepared in the Central Intelligence Agency for Director of Central Intelligence Dulles, Washington, undated (NSC Briefing, ca. September 17, 1953), PDF p. 797 (printed p. 760)"
1953-09,1953,Foreign aid,US emergency aid received by Zahedi government (confirmed),45000000,USD,CIA monthly report confirms the new Iranian government received emergency aid in the amount of $45 million from the U.S.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 326: Monthly Report Prepared in Directorate of Plans, CIA -- ""Iran, September 1953"", Washington, undated (October 1953 monthly report), PDF p. 815 (printed p. 778)"
1953-10-30,1953,Foreign aid,Remaining runway on emergency aid program (as of late Oct 1953),5,months,Ambassador stated the emergency aid program now under way had five more months to run; at the end of that time Iran must find some other source of revenue.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 341: Despatch From the Embassy in Iran to the Department of State, Tehran, October 30, 1953, PDF p. 856 (printed p. 819)"
1953-11-16,1953,Foreign aid,Emergency $45m grant projected exhaustion,1954-02/1954-03,date range,The $45 million emergency grant extended soon after Zahedi took office was projected to cover operating expenses until about February or March 1954.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11-16,1953,Oil production & trade,Abadan refinery restoration cost estimate,30000000-60000000,USD,"An expenditure variously estimated from $30,000,000 to $60,000,000 would be required to place the Abadan refinery back into partial operation after its post-1951 disrepair.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11-16,1953,Oil production & trade,Abadan refinery historical throughput,500000,barrels/day (in excess of),"The Abadan refinery, the world's largest, formerly had a through-put in excess of 500,000 barrels per day before the 1951 shutdown.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11-16,1953,Oil production & trade,Abadan refinery reduced target throughput (restart plan),300000,barrels/day,"Even a reduced through-put target of 300,000 barrels per day would present a severe marketing/distribution problem given the post-war shift toward refining near consumption points.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1951,1951,Oil production & trade,Iranian crude production reached prior to 1951 shutdown,650000,barrels/day,"Iranian crude production reached about 650,000 barrels per day prior to the 1951 shutdown.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1945,1945,Oil production & trade,Middle East share of Eastern Hemisphere oil refining,82,percent,"In 1945, 82 percent of all oil refined in the Eastern Hemisphere was processed in the Middle East.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953,1953,Oil production & trade,Middle East share of Eastern Hemisphere oil refining (1953),19,percent,"By 1953 the Middle East's share of Eastern Hemisphere refining had declined to 19 percent, as refining relocated toward consumption points.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1945,1945,Oil production & trade,European share of Eastern Hemisphere oil refining,6,percent,"In 1945, European refineries processed only 6 percent of Eastern Hemisphere refining volume.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953,1953,Oil production & trade,European share of Eastern Hemisphere oil refining (1953),63,percent,By 1953 Europe's share had risen to 63 percent of Eastern Hemisphere refining volume.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953,1953,Oil production & trade,Middle East net oil income per barrel (royalties + taxes),70-80,cents/barrel,Existing net income (royalties and taxes) received by Middle Eastern oil-producing countries was approximately 70 to 80 cents per barrel.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953,1953,Oil production & trade,Saudi Arabia projected 1953 net oil income,200000000,USD (in excess of),Saudi Arabia was projected to receive net income in excess of $200 million for the year 1953 -- offered as a comparator for what Iran might obtain from a settlement.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
pre-1951,1950,Government finance,Oil revenue share of government foreign-exchange income (pre-nationalization),50,percent (over half),"In the period immediately prior to nationalization, oil operations provided over half of the government's total foreign exchange income.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
pre-1951,1950,Government finance,Oil revenue share of government foreign-exchange income (two-thirds figure),66.7,"percent (approx, stated 'about two-thirds')","Elsewhere in the same NIE, Iran is described as receiving 'about two-thirds' of its total foreign exchange revenue through oil operations immediately prior to nationalization -- kept as a separate row since it differs from the 'over half' figure stated elsewhere in the same document (not reconciled, both preserved).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
pre-1951,1950,Government finance,Oil revenue share of total government revenue (pre-nationalization),50,percent (close to one-half),"The government obtained 'very close to one-half' of its total revenue, directly or indirectly, from oil operations before nationalization.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1951-52,1951,Foreign exchange,Foreign-exchange reserves drawn down in first post-nationalization year,62000000,USD,"In the first year after nationalization, the government made up lost oil revenue primarily by selling foreign exchange, drawing down $62 million of reserves.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1951-52,1951,Foreign aid,IMF drawing in first post-nationalization year,8750000,USD,The government also obtained $8.75 million from the International Monetary Fund during the first post-nationalization year.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1952-mid,1952,Foreign exchange,Remaining gold/FX reserves required as currency cover,180000000,USD (approx),"By mid-1952 the remaining gold and foreign exchange reserves of approximately $180 million had to be retained as legal cover for the currency, forcing Mosadeq to print additional rial notes beyond the statutory limit.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1952-mid to 1953,1952,Trade,Import cutback once reliant on note-printing to cover deficit,40-50,percent,"When the government turned to issuing additional rial notes (after exhausting reserves), imports had to be cut 40 to 50 percent, driving serious inflation.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Government finance,"Current budgetary deficit rate (per latest data, Nov 1953)",400000000,rials/month,Latest data indicated the government was incurring a budgetary deficit of about 400 million rials per month.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Government finance,Annualized deficit including year-end bonuses,5000000000,rials/year,"Allowing for customary year-end bonus payments, the monthly rate amounts to a deficit of about 5 billion rials per year.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Exchange rate,Rial/USD rate used for the Nov 1953 deficit estimate,90,rials per USD,"At the recently established rate of 90 rials to the dollar, the 5 billion rial/year deficit is equivalent to about $55 million.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Government finance,Annualized deficit in USD (at 90 rials/USD),55000000,USD/year,Dollar equivalent of the ~5 billion rial/year deficit at the 90 rials/USD rate.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Foreign aid,Zahedi government's committed development program,3900000000,rials/year ($43 million),The Zahedi Government committed to a development program calling for annual expenditure of 3.9 billion rials ($43 million) to raise living standards and reduce unemployment.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Foreign aid,"Continuation of technical/economic aid program, annual rate",23000000,USD/year,"Technical and economic assistance program continuing at approximately $23 million a year, cited repeatedly through this NIE as the baseline non-emergency aid level.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Foreign aid,Estimated required emergency economic assistance rate,50-55,USD million/year,"Emergency economic assistance at a rate of at least $50 to $55 million a year, alongside continued $23 million technical/economic aid, judged necessary to meet minimum budgetary and FX requirements.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1953-11,1953,Foreign aid,Possible additional margin needed in current US fiscal year,10-15,USD million,"An additional $10 to $15 million might have to be made available in the current US fiscal year beyond the base estimates, to cover political-pressure-driven expenditures.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
FY1955,1955,Foreign aid,"Near East/Africa regional contingency fund (FY1955 budget, not Iran-specific)",45000000,USD,"A special contingency fund of $45 million for the WHOLE Near East and Africa region (not Iran alone) was included in the FY1955 budget, some of which might be available for Iran.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1975 (projection),1975,Oil production & trade,Projected European dependence on Middle East for peacetime crude oil by 1975,90,percent (at least),1953-era projection: by 1975 Europe will be dependent upon the Middle East for at least 90% of its peacetime crude oil.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1975 (projection),1975,Oil production & trade,Projected European Middle East crude oil imports by 1975,3700000,barrels/day,Corresponding 1953-era projection of the volume: Europe would require imports of 3.7 million barrels/day of Middle East crude by 1975.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1975 (projection),1975,Oil production & trade,Projected US peacetime imports of Middle East crude oil by 1975,1200000,barrels/day,1953-era projection: the United States would require peacetime imports of 1.2 million barrels/day of Middle East crude oil by 1975.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1975 (projection),1975,Oil production & trade,Projected Middle East share of total US peacetime oil requirement by 1975,8.8,percent,The projected 1.2 million b/d import figure was estimated at 8.8% of total US peacetime oil requirement in 1975.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1950-1953,1953,Foreign aid,Total US military aid to Iran programmed since 1950,101400000,USD,"Since the military aid program began in 1950, a total of $101.4 million has been programmed for Iran.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
1950-1953,1953,Foreign aid,Total US military aid to Iran delivered since 1950,45900000,USD,"Of the $101.4 million programmed, only $45.9 million had actually been delivered (value of end-items shipped plus packaging/handling/crating/transportation/training) as of this Nov 1953 NIE.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: National Intelligence Estimate, Washington, November 16, 1953, PDF p. 878 (printed p. 841)"
"Year ending March 20, 1950",1950,Foreign exchange,Imports (requirement),192,USD million,"From the FX requirements/sources table (requirement line): Imports (requirement), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Imports (requirement),147,USD million,"From the FX requirements/sources table (requirement line): Imports (requirement), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Imports (requirement),120,USD million,"From the FX requirements/sources table (requirement line): Imports (requirement), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Government expenses & noncommercial items (requirement),11,USD million,"From the FX requirements/sources table (requirement line): Government expenses & noncommercial items (requirement), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Government expenses & noncommercial items (requirement),30,USD million,"From the FX requirements/sources table (requirement line): Government expenses & noncommercial items (requirement), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Government expenses & noncommercial items (requirement),25,USD million,"From the FX requirements/sources table (requirement line): Government expenses & noncommercial items (requirement), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Total requirements,203,USD million,"From the FX requirements/sources table (requirement line): Total requirements, Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Total requirements,177,USD million,"From the FX requirements/sources table (requirement line): Total requirements, Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Total requirements,145,USD million,"From the FX requirements/sources table (requirement line): Total requirements, ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Exports (source),37,USD million,"From the FX requirements/sources table (source line): Exports (source), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Exports (source),62,USD million,"From the FX requirements/sources table (source line): Exports (source), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Exports (source),70,USD million,"From the FX requirements/sources table (source line): Exports (source), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Oil operations (source),110,USD million,"From the FX requirements/sources table (source line): Oil operations (source), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
