year,date_if_more_precise,rial_per_usd_parallel,source_confidence,citation,notes
2008,2008-12-04,10124,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20081204081415/http://www.cbi.ir:80/ExRates/rates_en.aspx","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot; year's peak."
2008,2008-12-21,9801,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20081221200808/http://www.cbi.ir:80/exrates/rates_en.aspx","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot."
2009,2009-02-04,9560,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20090204092148/http://www.cbi.ir:80/ExRates/rates_en.aspx?","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot."
2009,2009-03-31,9924,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20090331182438/http://www.cbi.ir:80/ExRates/rates_en.aspx","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot."
2009,2009-06-11,9805,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20090611204318/http://www.cbi.ir:80/exrates/rates_en.aspx","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot."
2009,2009-10-22,9886,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), fa version -- http://web.archive.org/web/20091023053242/http://www.cbi.ir:80/ExRates/rates_fa.aspx?date=2009/10/22","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). self-referential ?date= query matching crawl date."
2009,2009-12-21,10004,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), fa version -- http://web.archive.org/web/20091222215510/http://www.cbi.ir:80/ExRates/rates_fa.aspx?date=2009/12/21","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). self-referential ?date= query matching crawl date."
2010,2010-01-07,9981,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), fa version -- http://web.archive.org/web/20100110231516/http://www.cbi.ir:80/ExRates/rates_fa.aspx?date=2010/1/7","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). self-referential ?date= query matching crawl date."
2010,2010-02-16,10041,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20100217042436/http://www.cbi.ir:80/ExRates/rates_en.aspx","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot."
2010,2010-09-09,10469,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), fa version -- http://web.archive.org/web/20100911231502/http://www.cbi.ir:80/ExRates/rates_fa.aspx?date=2010/9/9","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). self-referential ?date= query matching crawl date."
2010,2010-10-03,10699,directly_observed,"Central Bank of the Islamic Republic of Iran, 'Exchange Rates Statistics' page (cbi.ir/ExRates), en version -- http://web.archive.org/web/20101004030202/http://www.cbi.ir:80/exrates/rates_en.aspx","CBI's own official/reference USD exchange rate as published on cbi.ir's 'Exchange Rates Statistics' page (English: /ExRates/rates_en.aspx, Farsi: /ExRates/rates_fa.aspx). This is the single reference rate CBI itself publishes daily; per this project's own established research (2003-2010 unification-era finding), this rate equals the real transactable/parallel-market rate during this specific window (no separate black-market premium reported 2002-2010). Retrieved via Wayback Machine archival capture (cbi.ir itself returns a bot-detection challenge page to automated fetches; Wayback's cached copy of the actual CBI page content was retrievable). Date shown is the date requested via the page's own '?date=' query parameter or, where noted 'crawl-date snapshot', the date the page showed by default at crawl time (verified via the page's own selected-date form field, including Persian-calendar dates converted to Gregorian via the jdatetime library where the Farsi version of the page was captured). crawl-date snapshot."
2001,"Iranian FY 2001/02 (~21 Mar-20 Mar), period average",7921,directly_observed,"IMF Country Report No. 07/100 (Islamic Republic of Iran: 2006 Article IV Consultation, Statement by the Executive Director, Feb 23 2007), 'Selected Economic Indicators, 2001/02-2005/06' table, p.5 -- https://www.imf.org/external/pubs/ft/scr/2007/cr07100.pdf",Row 'Exchange rate (period average; rials per U.S. dollar)'. Footnote: average market exchange rate before the March 2002 unification. Source note: 'Iranian authorities; and Fund staff estimates.'
2002,"Iranian FY 2002/03 (~21 Mar-20 Mar), period average",7967,directly_observed,"IMF Country Report No. 07/100, same table as above -- https://www.imf.org/external/pubs/ft/scr/2007/cr07100.pdf","Cf. IMF Country Report 06/129 Table 47 gives 7,958 for the same FY (minor inter-vintage revision, both from CBI-sourced data)."
2003,"Iranian FY 2003/04 (~21 Mar-20 Mar), period average",8282,directly_observed,"IMF Country Report No. 04/307 (Islamic Republic of Iran: Statistical Appendix, Aug 27 2004), Table 48 'Exchange Rate Developments 1998/99-2003/04', p.54 -- https://www.imf.org/external/pubs/ft/scr/2004/cr04307.pdf","Quarterly breakdown (Official/Parallel, rials/US$): Q1 8,148/8,186, Q2 8,270/8,325, Q3 8,344/8,382, Q4 8,362/8,393. Also independently reproduced in IMF 06/129 Table 47 and 07/100 (all three vintages agree exactly on 8,282)."
2004,"Iranian FY 2004/05 (~21 Mar-20 Mar), period average",8719,directly_observed,"IMF Country Report No. 07/100, 'Selected Economic Indicators' table, p.5 -- https://www.imf.org/external/pubs/ft/scr/2007/cr07100.pdf","Cf. IMF 06/129 Table 47 gives 8,729 (minor inter-vintage revision). Quarterly breakdown per IMF 06/129 Table 47: Q1(Apr-Jun04) 8,575, Q2(Jul-Sep04) 8,718, Q3(Oct-Dec04) 8,778, Q4(Jan-Mar05) 8,847."
2005,"Iranian FY 2005/06 (~21 Mar-20 Mar), period average",9026,directly_observed,"IMF Country Report No. 08/284 (Islamic Republic of Iran: 2008 Article IV Consultation Staff Report), 'Selected Economic Indicators, 2005/06-2007/08' PIN table, p.5 -- https://www.imf.org/external/pubs/ft/scr/2008/cr08284.pdf","Cf. IMF 06/129 Table 47 gives an earlier, partial-year estimate of 9,003 (Q1-Q3 only: 8,934/9,006/9,069; Q4 not yet available at that report's vintage). Also reproduced identically in IMF 07/100."
2006,"Iranian FY 2006/07 (~21 Mar-20 Mar), period average",9202,directly_observed,"IMF Country Report No. 08/284, same table as above; also IMF Country Report No. 10/74 (2009 Article IV Consultation, pub. Mar 25 2010) Table -- https://www.imf.org/external/pubs/ft/scr/2010/cr1074.pdf","Identical figure (9,202) reported in two independent report vintages (2008 and 2010)."
2007,"Iranian FY 2007/08 (~21 Mar-20 Mar), period average",9285,directly_observed,"IMF Country Report No. 08/284; IMF Country Report No. 10/74; IMF Country Report No. 11/241 (2011 Article IV Consultation, Aug 2011) Table 1 -- https://www.imf.org/external/pubs/ft/scr/2011/cr11241.pdf","Identical figure (9,285) reported in THREE independent report vintages spanning 2008, 2010, and 2011 -- the strongest cross-validated single figure obtained in this research round. End-of-period (~Mar 2008) exchange rate given separately as 8,956 -- notably BELOW the period average, indicating the rial was appreciating going into year-end (oil-boom period)."
2008,"Iranian FY 2008/09 (~21 Mar-20 Mar), period average",9574,directly_observed,IMF Country Report No. 10/74; IMF Country Report No. 11/241 Table 1 -- https://www.imf.org/external/pubs/ft/scr/2011/cr11241.pdf,"Identical figure (9,574) in two independent vintages. End-of-period (~Mar 2009) exchange rate given separately as 9,717."
2009,"Iranian FY 2009/10 (~21 Mar-20 Mar), period average",9920,directly_observed,"IMF Country Report No. 11/241, Table 1 'Selected Macroeconomic Indicators, 2007/08-2011/12', p.21 -- https://www.imf.org/external/pubs/ft/scr/2011/cr11241.pdf","End-of-period (~Mar 2010) exchange rate given separately as 9,834."
2010,"Iranian FY 2010/11 (~21 Mar-20 Mar), period average",10339,directly_observed,"IMF Country Report No. 11/241, Table 1, p.21 -- https://www.imf.org/external/pubs/ft/scr/2011/cr11241.pdf","Labelled 'Est.' (estimate) in the report, published Aug 2011 while the Iranian FY2010/11 (ending ~Mar 20 2011) figures were still being finalized. End-of-period exchange rate given separately as 10,364."
