# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2005-03-31;729.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2004-12-31;753.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2004-09-30;692.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2004-06-30;709.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2004-03-31;714.9;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2003-12-31;698.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2003-09-30;712.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2003-06-30;802.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2003-03-31;700.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2002-12-31;719.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2002-09-30;763.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2002-06-30;889.9;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2002-03-31;865.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2001-12-31;889.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2001-09-30;875.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2001-06-30;970.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2001-03-31;876.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2000-12-31;1090.9;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2000-09-30;939.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2000-06-30;993.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;2000-03-31;1050.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1999-12-31;1029.9;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1999-09-30;900.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1999-06-30;936.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1999-03-31;942.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1998-12-31;996.9;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1998-09-30;806.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1998-06-30;885.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1998-03-31;820.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1997-12-31;831.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1997-09-30;708.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1997-06-30;729.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1997-03-31;610.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1996-12-31;577.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1996-09-30;576.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1996-06-30;542.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1996-03-31;479.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1995-12-31;494.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1995-09-30;433.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1995-06-30;615.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1995-03-31;362.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1994-12-31;609.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1994-09-30;460.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1994-06-30;472.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1994-03-31;448.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1993-12-31;412.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1993-09-30;408.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1993-06-30;419.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1993-03-31;432.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1992-12-31;457.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1992-09-30;496.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1992-06-30;489.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1992-03-31;501.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1991-12-31;446.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1991-09-30;444.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1991-06-30;425.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1991-03-31;401.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1990-12-31;421.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1990-09-30;390.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1990-06-30;404.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1990-03-31;383.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1989-12-31;378.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1989-09-30;357.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1989-06-30;332.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1989-03-31;351.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1988-12-31;360.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1988-09-30;352.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1988-06-30;334.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1988-03-31;322.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1987-12-31;298.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1987-09-30;282.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1987-06-30;269.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1987-03-31;242.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1986-12-31;212.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1986-09-30;189.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1986-06-30;166.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1986-03-31;139.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1985-12-31;131.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1985-09-30;116.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1985-06-30;106.6;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1985-03-31;104.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1984-12-31;103.1;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1984-09-30;99.4;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1984-06-30;105.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1984-03-31;106.9;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1983-12-31;127.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1983-09-30;137.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1983-06-30;126.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1983-03-31;119.8;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1982-12-31;108.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1982-09-30;105.0;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1982-06-30;104.2;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1982-03-31;105.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1981-12-31;107.7;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1981-09-30;110.3;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1981-06-30;103.5;
12562574;TSPE-GFCF-Transport equipment-Quarterly-Current prices-M€;Value;Millions of euros;1981-03-31;95.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1992-12-31;3005.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1992-09-30;2971.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1992-06-30;2930.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1992-03-31;2857.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1991-12-31;2636.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1991-09-30;2558.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1991-06-30;2369.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1991-03-31;2249.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1990-12-31;2274.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1990-09-30;2194.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1990-06-30;2123.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1990-03-31;2039.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1989-12-31;1952.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1989-09-30;1929.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1989-06-30;1862.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1989-03-31;1796.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1988-12-31;1718.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1988-09-30;1654.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1988-06-30;1569.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1988-03-31;1525.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1987-12-31;1359.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1987-09-30;1318.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1987-06-30;1183.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1987-03-31;1173.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1986-12-31;1063.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1986-09-30;1027.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1986-06-30;991.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1986-03-31;973.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1985-12-31;992.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1985-09-30;960.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1985-06-30;949.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1985-03-31;909.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1984-12-31;886.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1984-09-30;843.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1984-06-30;820.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1984-03-31;768.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1983-12-31;803.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1983-09-30;772.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1983-06-30;737.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1983-03-31;694.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1982-12-31;639.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1982-09-30;610.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1982-06-30;584.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1982-03-31;566.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1981-12-31;523.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1981-09-30;504.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1981-06-30;467.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1981-03-31;448.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1980-12-31;371.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1980-09-30;347.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1980-06-30;350.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1980-03-31;333.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1979-12-31;384.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1979-09-30;367.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1979-06-30;345.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1979-03-31;320.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1978-12-31;252.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1978-09-30;224.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1978-06-30;189.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1978-03-31;180.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1977-12-31;191.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1977-09-30;188.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1977-06-30;189.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;1977-03-31;181.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2024-12-31;7905.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2024-09-30;7609.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2024-06-30;7393.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2024-03-31;7282.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2023-12-31;7307.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2023-09-30;7289.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2023-06-30;7221.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2023-03-31;7098.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2022-12-31;7029.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2022-09-30;6876.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2022-06-30;6796.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2022-03-31;6893.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2021-12-31;6523.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2021-09-30;6196.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2021-06-30;5979.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2021-03-31;5757.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2020-12-31;5525.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2020-09-30;5425.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2020-06-30;5305.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2020-03-31;5236.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2019-12-31;5187.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2019-09-30;5238.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2019-06-30;5150.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2019-03-31;5185.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2018-12-31;4851.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2018-09-30;4674.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2018-06-30;4585.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2018-03-31;4380.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2017-12-31;4422.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2017-09-30;4213.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2017-06-30;4089.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2017-03-31;4008.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2016-12-31;3828.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2016-09-30;3628.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2016-06-30;3479.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2016-03-31;3425.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2015-12-31;3551.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2015-09-30;3505.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2015-06-30;3482.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2015-03-31;3510.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2014-12-31;3352.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2014-09-30;3333.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2014-06-30;3275.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2014-03-31;3175.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2013-12-31;3306.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2013-09-30;3346.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2013-06-30;3354.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2013-03-31;3319.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2012-12-31;3466.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2012-09-30;3608.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2012-06-30;3726.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2012-03-31;4340.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2011-12-31;4466.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2011-09-30;4689.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2011-06-30;4873.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2011-03-31;5160.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2010-12-31;5224.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2010-09-30;5355.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2010-06-30;5358.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2010-03-31;5312.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2009-12-31;5307.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2009-09-30;5425.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2009-06-30;5455.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2009-03-31;5343.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2008-12-31;5682.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2008-09-30;5886.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2008-06-30;5878.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2008-03-31;5863.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2007-12-31;5958.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2007-09-30;5733.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2007-06-30;5665.2;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2007-03-31;5857.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2006-12-31;5559.6;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2006-09-30;5637.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2006-06-30;5738.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2006-03-31;5729.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2005-12-31;5675.3;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2005-09-30;5657.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2005-06-30;5643.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2005-03-31;5696.1;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2004-12-31;5519.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2004-09-30;5624.4;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2004-06-30;5618.8;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2004-03-31;5411.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2003-12-31;5265.0;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2003-09-30;5434.7;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2003-06-30;5534.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2003-03-31;5536.9;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2002-12-31;5576.5;
12562575;TSPE-GFCF-Construction-Quarterly-Current prices-M€;Value;Millions of euros;2002-09-30;5706.9;
