country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,computed,notes
IRN,Iran,1966,142.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,1.8838,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,7.8353,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,161.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,2.1307,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,8.717,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,193.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,2.5479,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,10.3484,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,227.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,3.0086,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,11.8146,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,272.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,3.6013,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,13.8996,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,48.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.6455,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,2.7304,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,53.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.7102,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,2.9431,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,60.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.796,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,3.3109,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,66.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.8818,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,3.6078,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,77.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,1.0165,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,4.1287,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,87.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,1.1591,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,4.5516,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,90.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply,Money supply,wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,1.1947,current US$ (computed),money_supply.USD_NOMINAL,"Money supply (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,4.6111,constant 2015 US$ (computed),money_supply.USD_REAL_2015,"Money supply (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,22.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.297,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,1.2563,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,24.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.3168,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,1.3129,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,25.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.3353,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,1.3946,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,27.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.3617,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,1.4798,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,30.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.4066,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,1.6515,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,34.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,0.4502,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,1.7678,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,37.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_currency_of_which,Money supply — Currency (of which),wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,0.4911,current US$ (computed),money_supply_currency_of_which.USD_NOMINAL,"Money supply — Currency (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,1.8954,constant 2015 US$ (computed),money_supply_currency_of_which.USD_REAL_2015,"Money supply — Currency (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,26.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.3485,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,1.4741,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,29.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.3934,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,1.6302,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,34.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.4607,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,1.9163,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,39.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.5201,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,2.1279,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,46.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.6112,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,2.4826,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,53.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,0.7102,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,2.789,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,53.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),money_supply_demand_deposits_of_which,Money supply — Demand deposits (of which),wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,0.7036,current US$ (computed),money_supply_demand_deposits_of_which.USD_NOMINAL,"Money supply — Demand deposits (of which) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,2.7157,constant 2015 US$ (computed),money_supply_demand_deposits_of_which.USD_REAL_2015,"Money supply — Demand deposits (of which) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,32.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.429,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,1.8147,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,38.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.5083,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,2.1061,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,45.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.5967,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,2.4818,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,53.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.7116,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,2.9111,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,67.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.8871,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,3.6032,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,87.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,1.1538,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,4.5309,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,117.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),time_and_savings_deposits,Time and savings deposits,wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,1.5459,current US$ (computed),time_and_savings_deposits.USD_NOMINAL,"Time and savings deposits (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,5.9664,constant 2015 US$ (computed),time_and_savings_deposits.USD_REAL_2015,"Time and savings deposits (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,21.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.2891,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,1.2228,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,24.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.3234,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,1.3403,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,28.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.3815,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,1.5868,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,31.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1966/67,false,
