country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,computed,notes
IRN,Iran,1968,0.7131,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,20.2,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,1968/69,false,
IRN,Iran,1969,0.2667,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,1.0472,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,29.7,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,0.3921,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,1.5133,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,20.0,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,proj_1970/71,false,
IRN,Iran,1971,0.264,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.9787,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1970,9.1,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,0.1201,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.4637,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,3.6,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,0.0475,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.1762,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,7.4,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,0.0977,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.4048,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,-4.5,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,1965/66,false,
IRN,Iran,1966,-0.0594,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,-0.2471,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,-2.5,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,1966/67,false,
IRN,Iran,1967,-0.033,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,-0.135,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,-2.0,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,1967/68,false,
IRN,Iran,1968,-0.0264,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,-0.1072,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,-5.7,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,1968/69,false,
IRN,Iran,1969,-0.0752,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,-0.2955,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-3.4,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,-0.0449,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.1732,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-20.1,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,proj_1970/71,false,
IRN,Iran,1971,-0.2653,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-0.9836,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1970,-5.0,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,-0.066,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.2548,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-21.1,"billion rials (year-over-year change, flow not level)",foreign_assets_net,Foreign Assets (net),wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,-0.2785,current US$ (computed),foreign_assets_net.USD_NOMINAL,"Foreign Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-1.0326,constant 2015 US$ (computed),foreign_assets_net.USD_REAL_2015,"Foreign Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,3.6,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,0.0475,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.1969,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,17.7,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,1965/66,false,
IRN,Iran,1966,0.2337,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.9719,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,17.7,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,1966/67,false,
IRN,Iran,1967,0.2337,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.956,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,25.6,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,1967/68,false,
IRN,Iran,1968,0.338,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,1.3726,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,36.7,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,1968/69,false,
IRN,Iran,1969,0.4845,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,1.9026,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,35.7,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,0.4713,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,1.819,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,50.4,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,proj_1970/71,false,
IRN,Iran,1971,0.6653,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,2.4664,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1970,9.9,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,0.1307,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.5044,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,24.3,"billion rials (year-over-year change, flow not level)",domestic_assets_net,Domestic Assets (net),wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,0.3208,current US$ (computed),domestic_assets_net.USD_NOMINAL,"Domestic Assets (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,1.1892,constant 2015 US$ (computed),domestic_assets_net.USD_REAL_2015,"Domestic Assets (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,5.2,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,0.0686,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.2845,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,14.1,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,1965/66,false,
IRN,Iran,1966,0.1861,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.7742,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,19.0,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,1966/67,false,
IRN,Iran,1967,0.2508,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,1.0262,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,21.1,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,1967/68,false,
IRN,Iran,1968,0.2785,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,1.1314,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,24.9,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,1968/69,false,
IRN,Iran,1969,0.3287,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,1.2908,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,30.7,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,0.4053,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,1.5642,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,27.0,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,proj_1970/71,false,
IRN,Iran,1971,0.3564,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,1.3213,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1970,10.6,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,0.1399,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.5401,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,16.1,"billion rials (year-over-year change, flow not level)",domestic_assets_net_claims_on_private_sector,Domestic Assets (net) — Claims on Private Sector,wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,0.2125,current US$ (computed),domestic_assets_net_claims_on_private_sector.USD_NOMINAL,"Domestic Assets (net) — Claims on Private Sector (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.7879,constant 2015 US$ (computed),domestic_assets_net_claims_on_private_sector.USD_REAL_2015,"Domestic Assets (net) — Claims on Private Sector (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,-7.7,"billion rials (year-over-year change, flow not level)",claims_on_public_sector_net,Claims on Public Sector (net),wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,-0.1017,current US$ (computed),claims_on_public_sector_net.USD_NOMINAL,"Claims on Public Sector (net) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,-0.4212,constant 2015 US$ (computed),claims_on_public_sector_net.USD_REAL_2015,"Claims on Public Sector (net) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
